Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,30.694000000000003,47.92150000000001,39.83334502971462,600.0891990661621,5945698.0,"[20 18 62 27 40 44 73 13  0 16 11  4 65 53 57 71 17 64 29 58 36 56 21 78
 14 60 69 42 23 46  6  5 70 15  7 51 41  9 45 25 49 80 55  8 10 38 50 39
 35 61  3 33 43 47 30 79 54 19 12 24 34 66 76  1 59 22 31 74  2 26 75 32
 63 52 37 48 68 67 77 72 28]",16.0,24.0,25.0
FLS,8.107499999999998,40.14840000000001,9.881670325454346,301.2340636253357,1749600.0,"[57 67 17 65 68 72 53 50 44 12 66 38 77  1 22 59 10 26  9 76 75 39 41 23
 19  8  6 54 46 25 45 29 49 27 18 63 51 52  2  7  4 78 11 62 56 28 14 20
 74 31 36 60 34 16 35 64 79 47  3 48 13 71 80  0 61 15 24 73 43 33 21 42
 37 40 32 30 70 58 55  5 69]",6.0,1.0,16.0
BLS,7.726099999999999,40.03429999999998,8.747257619697518,600.0089976787567,3526953.0,"[24 15 61  0 80 71  3 47 48 13 52 51  2  7 79  4 11 63 18 27 49 29 25 54
  6  8 36 31 74 46 45 20 14 28 56 62 78 60 34 17 65 72 68 39 41 19 23 76
 75  9 26 10 59 22  1 77 38 66 12 44 50 53 57 67 69  5 16 35 64 55 58 70
 30 32 40 37 21 33 43 42 73]",1.0,6.0,23.0
TS,7.729799999999998,41.0166,8.939153000441584,600.0096974372864,3008663.0,"[49 29 45 20 14 28 56 62 78 79 47  3 64 60 34 35 16  5 69 57 67 17 65 72
 68 41 23 19  8 36 31 74 46 25 54  6 26 10 59 22  9  1 76 75 77 38 39 53
 50 44 66 12 40 37 42 21 33 43 73 24 15 32 30 70 55 58  0 61 80 71 48 13
 52 51  2  7  4 11 63 18 27]",2.0,8.0,21.0
SimAn,8.157399999999997,41.09510000000001,8.17196143150066,600.0200402736664,2396446.0,"[ 3 71 80 15 61  0 58 70 55 16 35 64 47 79  4 78 60 34  5 69 30 32 24 73
 42 37 40 21 43 33 12 66 44 50 53 72 68 65 57 67 17 36 31 74 46 54  6  8
 19 23 76 41 39 38 77 75  1 22 59 10  9 26 25 45 29 49 27 63 18 20 14 28
 56 62 11  7  2 51 52 13 48]",8.0,16.0,17.0
ACO,8.011000000000001,24.2568,9.847045373840942,600.0145354270935,50690.0,"[61, 80, 71, 3, 48, 13, 52, 51, 2, 7, 4, 79, 78, 11, 62, 56, 28, 14, 18, 27, 49, 29, 63, 20, 45, 25, 54, 46, 74, 31, 36, 8, 19, 23, 76, 75, 77, 38, 66, 44, 50, 53, 39, 41, 68, 72, 65, 57, 67, 69, 5, 16, 35, 55, 58, 0, 70, 30, 32, 47, 64, 34, 60, 17, 6, 26, 10, 59, 22, 9, 1, 12, 40, 37, 42, 21, 43, 33, 73, 24, 15]",5.0,11.0,3.0
BCO,17.7098,47.11160000000001,34.453142789448016,600.0326979160309,2478670.0,"[55 13 51 11  7 32 80 52 47 65 14 56 49 18 63 58 10 25 29 15 73 78 68 57
 24 21 12 35 46 72 41 59  8 28 69 16  2  3  0 38 31 74 50 75 44 33 54  5
 26 77  6 30 66 17 43 42 48 64 36 79 45 27 67 19  1 76 37 53  4 23 39 70
 34 62 22  9 20 60 61 71 40]",15.0,19.0,18.0
PSO,32.037600000000005,48.394,39.87254141847197,600.012443780899,605457.0,"[14, 45, 7, 2, 38, 76, 70, 65, 66, 6, 26, 54, 9, 31, 46, 17, 1, 22, 69, 58, 67, 5, 15, 12, 41, 18, 27, 71, 72, 49, 48, 13, 35, 79, 24, 37, 73, 16, 0, 4, 10, 55, 51, 47, 32, 44, 30, 77, 43, 40, 3, 52, 64, 63, 36, 57, 59, 68, 23, 25, 53, 21, 34, 75, 50, 8, 80, 33, 19, 74, 42, 78, 62, 56, 28, 60, 39, 61, 20, 29, 11]",22.0,10.0,10.0
GS,30.704199999999997,47.386100000000006,39.83209803883833,600.0171916484833,937455.0,"[27 11 60  3 38 68 17 50 69 70 73 16 80 54 79 55 64 13 78  7 29 49 25 47
  8 51 14 45 36 40 37 44 66 15 58 32  2 52  6 26 34 42 43 33 24 22 77 18
 65 59 31 53 76 28  4 56 30 48 71 46 74 63 10 41 67 20 35 21  5  0 61 39
 72 62 23 12  9 57 19  1 75]",17.0,14.0,12.0
BHA,31.005499999999994,47.84090000000001,39.90410465476276,600.0445964336395,2517121.0,"[19 69 36  6 49 23 26 78 15  0 79 40 20 33 75 31 47 18 62 77 35 50 21 41
 37 72 54 25  9  5 10 66 17  4 27 59 22 12 44 16 71  2 28  8 56 60 76  3
 14 74 64 63 38 52  7  1 11 13 42 43 39 46 51 48 34 57 55 58 80 67 30 32
 24 68 29 73 53 70 61 65 45]",19.0,21.0,19.0
SS,8.3082,33.3341,8.931301225730742,600.0093848705292,168227.0,"[27 18 63 11 62 60 31 36  8  6 26 10 59 22  9  1 76 75 77 38 39 53 50 44
 66 12 40 32 30 70  0 61 80 15 37 42 21 33 43 73 24 71  3 47 64 35 16 34
 17 19 23 41 68 72 65 57 67 69  5 55 58 48 13 52 51  2  7 79  4 78 56 28
 14 20 46 74 54 25 45 29 49]",9.0,7.0,8.0
CA,11.374800000000002,37.578700000000005,11.501189142221742,600.0112369060516,668738.0,"[22  9  1 77 75 76  3 48  2 51 52 13 71 24 73 42 37 40  5 16 49 29 46 53
 50 44 12 66 38 41 23 19  8 54 25 45 20 60 64 78 11 63 27 18 56 62  4  7
 79 35 34 14 28 47 80 15 43 33 21 32 30 70 61  0 58 55 69 57 39 68 72 65
 67 17 36 31 74  6 26 10 59]",11.0,9.0,11.0
VNS,7.837899999999996,39.3847,7.872069126100361,600.0063583850861,147189.0,"[67 57 69  5 30 32 70  0 58 55 64 35 16 34 60 31  6 74 46 54 25 45 20 49
 29 63 27 18 14 28 56 62 11 78  4 79  7  2 51 52 13 48 47  3 71 80 61 15
 24 73 42 37 40 21 43 33 12 66 44 50 53 72 65 68 39 41 38 77 22 59 10 26
  9  1 75 76 23 19  8 36 17]",3.0,5.0,6.0
HS,30.835999999999995,35.34609999999999,30.932775823895028,600.041576385498,2964182.0,"[59, 18, 49, 80, 3, 46, 45, 66, 2, 39, 47, 48, 65, 23, 78, 77, 24, 35, 41, 25, 20, 38, 67, 31, 57, 29, 17, 64, 76, 62, 4, 14, 16, 37, 27, 68, 58, 22, 11, 9, 26, 55, 51, 42, 69, 10, 7, 75, 19, 50, 15, 63, 30, 40, 36, 44, 34, 74, 1, 70, 61, 32, 73, 52, 79, 71, 6, 28, 43, 56, 33, 12, 81, 8, 72, 5, 53, 21, 60, 13, 54]",18.0,20.0,20.0
