Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,26.390199999999997,43.31460000000002,35.46984294017988,600.1142044067383,4992841.0,"[62 29 56 28 64 27 17 23 37  9  2 45 65 48 40 44 55 18 50 46 69 59 35  1
 21 66 13 31 32 11 47 43  5  7 15 49 19 51 63 26 61 57 16 30 34 25 53 10
 54 67 60 12 24 39  6 70  3 52 42  0 41 58  4  8 68 14 36 22 33 20 38]",19.0,23.0,24.0
FLS,6.764899999999999,34.70299999999999,8.100262490583866,272.13099098205566,1312080.0,"[20 38 60 28 62 61 30 48 14 36 12 16 15 66 57 35 53 51  3  8 54  4 59 23
 34 68 22 33 10 18 45 41  0 52 29 25 11 44 65  2 17 64 47 46 50 67 27 69
  9  5 37 43 58  6 42 70 24 31 32 49 13 19 40 39 63  7 26 55 21 56  1]",2.0,1.0,14.0
BLS,7.2517,34.47230000000001,7.859962273787072,600.0052478313446,3020435.0,"[34 23 59  4 69 27 67 50 46 47 64 17  2 65 44 11 25 29 52  0 41 45 18 60
 38 20  1 56 28 62 61 21 55 26 48 30 14 36 15 66 35 53 57  7 63 39 40 19
 13 49 32 24 70  9  5 37 43 58  6 42 31  8  3 51 54 33 16 12 10 22 68]",8.0,3.0,23.0
TS,6.9676,35.22990000000001,7.6199587300488,600.0144619941711,2657529.0,"[47 64 17  0 45 18 41 68 29 52 25 11 44 65 34 33 22 10 60 28 38 20  1 56
 62 30 14 48 61 21 55 26  7 15 36 12 16 66 57 53 35 54  8  3 51 39 63 40
 19 13 49 32 31 24 70 42  6 58 43 37  5  9 67 27 69  4 59 23  2 50 46]",6.0,9.0,20.0
SimAn,7.146599999999999,35.805600000000005,7.1571559194259615,600.0092384815216,2031870.0,"[13 49 32 24 31  8  3 54 23 69 59  4 37 43 58  6 42 70  9  5 67 50 27  2
 34 29 25 11 44 65 64 47 46 17 52  0 41 45 18 68 22 10 33 35 57 66 15 36
 12 16 60 38 20  1 56 28 62 30 61 21 55 26 48 14  7 53 51 39 63 40 19]",7.0,7.0,19.0
ACO,6.792900000000001,20.2692,8.664559273315643,600.0116505622864,50063.0,"[38, 20, 56, 1, 30, 14, 48, 21, 61, 62, 28, 60, 18, 45, 41, 0, 52, 29, 25, 11, 44, 65, 2, 27, 50, 46, 47, 64, 17, 67, 69, 59, 4, 23, 54, 58, 6, 43, 37, 5, 9, 70, 42, 31, 24, 32, 49, 13, 19, 40, 39, 63, 7, 26, 55, 36, 15, 66, 57, 35, 53, 51, 3, 8, 12, 16, 33, 22, 10, 68, 34]",3.0,8.0,2.0
BCO,13.480200000000002,42.2996,29.97356425432257,600.1741573810577,1961980.0,"[62  0 35 63 32 70 40 65 67 31  8 44 36 42 29 30  1 37 12  3 34 33 68 13
 51 56 21 47 10 39 15 50 16 57 20  2 28 27 24 43 49 58 19 14 22  6 41  4
 25 60 54  7 61 11 53 46 48  9 52  5 38 69 18 66 59 23 64 26 45 55 17]",15.0,24.0,18.0
PSO,26.6069,43.3282,35.24418274891367,600.0221147537231,400711.0,"[66, 35, 14, 36, 47, 25, 28, 26, 48, 21, 53, 2, 19, 8, 3, 23, 11, 16, 9, 32, 17, 64, 41, 27, 54, 5, 70, 31, 49, 12, 56, 45, 0, 34, 30, 67, 6, 24, 57, 13, 69, 10, 40, 58, 46, 68, 43, 4, 63, 15, 39, 7, 55, 62, 51, 65, 50, 38, 60, 20, 61, 33, 42, 37, 52, 22, 59, 44, 29, 18, 1]",21.0,16.0,9.0
GS,26.5847,43.24719999999999,35.46103385068984,600.0177092552185,685472.0,"[44 46 38 28 26 43 24 15 12 63 13 42 69 53 59 50 19 31 23 70 33  6 58 54
 64 17 61 36 52 35 37  0  7 14 29 16 66 49 39 40  8 18 45  3 32 47  2 30
 51  1 55  5  9 25 67 68 65  4 41 22 27 57 21 48 62 60 56 10 20 34 11]",20.0,14.0,12.0
BHA,26.287000000000003,43.30180000000001,35.55778818652021,600.0565009117126,1681562.0,"[37  1 38 56 69 54 11 27 34 22 58 41 10 30 46  2 44 13  5  7 49 35 47 40
 61 28 23 59 19  9 60 18 67 52 62  4  6 42 70 64 32 14 36  3 25 26 63 20
 12 65 33 17 50 16 66 43 15 53 45 55 39 21 48 68 29 24  8  0 57 51 31]",18.0,20.0,17.0
SS,7.750799999999998,33.84230000000001,8.507470768157544,600.0162868499756,151831.0,"[64 47 46 50 67  5  9 70 24 32 31 42  6  4 59 23 65 11 25 52  0 45 18 60
 28 61 55 26  7 63 39 40 19 13 49  8  3 35 33 34 29 41 68 22 10 16 12 14
 48 21 56  1 20 38 62 30 36 15 66 57 53 51 54 58 43 37 69 27  2 44 17]",9.0,11.0,7.0
CA,9.383300000000004,34.074,9.448399872261035,600.0167758464813,607016.0,"[50 67 69 42 70  9  5 37 43 23 34 33 16 48 55 26  7 63 40 39  3 27 46 47
  2 65 44 11 25 52  0 45 18 10 22 68 29  8 49 32 24 31 54 59  4 58  6 13
 19 51 53 35 57 66 15 12 36 14 30 61 21 56  1 20 38 28 62 60 41 17 64]",10.0,13.0,11.0
VNS,6.757,37.58470000000001,6.78705263219496,600.0164723396301,151090.0,"[65 44 11 25 29 52 17 64 47 46 50 27 69 67  9  5 37 43 58  6 42 70 24 32
 31  8  3 49 13 19 40 63 39 51 53 57 66 15  7 26 55 48 21 61 56  1 20 38
 60 28 62 30 14 36 12 16 10 18 45  0 41 68 22 34 33 35 54  4 59 23  2]",1.0,12.0,6.0
HS,26.04970000000001,38.83910000000001,26.535808905992877,600.1115939617157,2852602.0,"[42, 19, 53, 51, 17, 69, 12, 59, 27, 9, 13, 61, 62, 31, 4, 58, 41, 38, 20, 52, 32, 44, 71, 33, 54, 16, 36, 67, 68, 7, 23, 43, 22, 8, 25, 10, 55, 5, 56, 57, 18, 47, 65, 21, 39, 29, 1, 60, 6, 66, 28, 70, 50, 14, 24, 35, 34, 63, 2, 11, 30, 15, 37, 45, 64, 40, 48, 49, 46, 26, 3]",17.0,22.0,21.0
ICA,10.3546,32.145100000000006,10.361506566653086,600.0036840438843,488095.0,"[46, 17, 52, 41, 68, 33, 66, 15, 12, 16, 10, 22, 34, 54, 8, 58, 5, 9, 70, 24, 32, 31, 3, 14, 21, 61, 30, 27, 50, 67, 69, 23, 35, 57, 36, 62, 38, 20, 1, 56, 26, 63, 40, 39, 7, 48, 55, 28, 60, 18, 45, 0, 44, 65, 2, 59, 4, 37, 43, 6, 42, 49, 13, 19, 51, 53, 29, 25, 11, 64, 47]",12.0,2.0,10.0
CAO,10.502800000000006,31.276900000000005,16.983903060962117,600.0248947143555,2910362.0,"[62  1 56 55 48 21 20 38 15 33 39 53 22 16 12 60 61 14  7 63 40 19 50  4
 59 30 26 57 66 54 24 32  6 70 31 42  8 35 25 47 64 46 17 29 11  2 27 36
 51 23 37 69 67  9 49 13  3 58 43  5 52 45 18 41  0 44 65 34 68 10 28]",13.0,17.0,22.0
AIS,10.746599999999995,30.383000000000003,15.511888398131235,600.0330312252045,1029834.0,"[3, 4, 27, 64, 46, 65, 11, 61, 62, 14, 48, 55, 20, 56, 30, 45, 41, 0, 18, 38, 28, 60, 22, 33, 15, 16, 21, 1, 26, 36, 10, 68, 29, 25, 44, 47, 17, 52, 12, 66, 34, 53, 7, 2, 23, 59, 37, 6, 58, 42, 70, 9, 50, 67, 69, 24, 32, 43, 19, 13, 49, 5, 54, 39, 63, 40, 31, 51, 8, 35, 57]",14.0,18.0,13.0
RFD,6.8673,31.769599999999997,6.877751742280116,600.0071251392365,1637030.0,"[42 31 32 24 70  9  5 69 67 50 46 47 64 27  2 65 44 11 25 17 52  0 41 45
 18 10 22 68 29 34 33 16 12 36 14 30 62 28 60 38 20  1 56 61 21 55 26  7
 48 15 66 57 35 53 51 39 63 40 19 13 49  3  8 54 23 59  4 37 43 58  6]",5.0,5.0,16.0
FA,27.004900000000003,42.34030000000001,35.47435347499992,600.0066628456116,4545669.001262141,"[17 36 20 60  1 26 30 63 66 55 54 61 34 45  8  9 19 43 24  5 58 44 64 53
 22 27  7 57 37 38  3 29 12 21 10 18 41 31 70 69 35 40 13 51 39 42 15 59
 50  6 49 16 28 52 11 46 67 25 32  4 47  0 68 14 48 56 62 33 65  2 23]",23.0,4.0,1.0
GA,6.797600000000001,38.81300000000001,7.353071889115099,600.0417423248291,1454418.0,"[46 50 27 69 67  9  5 37 43 70 42  6 58  4 59 23  2 65 44 11 25 29 68 22
 10 16 33 34 54  3  8 31 24 32 49 13 19 40 63 39 51 53 35 57 66 15 12 36
 14 48  7 26 55 21 61 30 62 28 56  1 20 38 60 18 45 41  0 52 17 64 47]",4.0,19.0,15.0
