Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
VNS,7.676399999999997,37.448600000000006,7.724519870981982,600.0146176815033,110840.0,"[34 78 58 69 31  9 41 66 77 54 76 72 51 33  6  7 20 42 39 62 82 43 16 59
  3 15 37 22  0 28 27 17 29 18 68 25 23 26 46 45 80 38 14 60 71 57 36 21
  4 73 79 11 30 35 49 67 61 12 65 56  8 44 32 64 74  5 13 83 75 81 47 48
 10 53  2  1 63 50 19 24 55 40 52 70]",6.0,9.0,6.0
HS,30.949300000000008,42.1431,31.017001489956485,600.0516672134399,2596915.0,"[84, 52, 19, 66, 72, 58, 39, 8, 21, 60, 12, 57, 41, 2, 48, 38, 68, 43, 46, 74, 5, 47, 50, 62, 9, 76, 33, 7, 80, 15, 81, 61, 27, 37, 1, 31, 63, 25, 65, 17, 16, 29, 11, 36, 4, 20, 44, 79, 53, 10, 70, 45, 56, 54, 73, 67, 78, 55, 40, 24, 22, 23, 34, 75, 3, 35, 6, 83, 49, 13, 30, 28, 42, 14, 71, 64, 18, 59, 77, 32, 51, 26, 69, 82]",17.0,22.0,20.0
ICA,10.8138,39.283000000000015,10.833104719413734,600.0024001598358,568132.0,"[72, 9, 31, 41, 77, 0, 44, 35, 30, 28, 29, 18, 43, 16, 59, 24, 19, 50, 15, 82, 62, 25, 68, 26, 23, 27, 17, 3, 66, 58, 69, 78, 34, 81, 70, 52, 40, 55, 39, 33, 6, 7, 20, 42, 46, 38, 14, 60, 71, 21, 57, 49, 8, 56, 65, 5, 83, 75, 13, 12, 61, 67, 11, 36, 79, 4, 73, 80, 45, 22, 37, 53, 10, 48, 47, 74, 64, 32, 2, 1, 63, 54, 76, 51]",11.0,2.0,10.0
CAO,13.9332,41.17729999999999,20.034066391441332,600.0181014537811,3640117.0,"[37 40 50 51 72 41 62 25 68 20 33 55 52 81  6 22 63 10  2 70 76 16  3 59
 19 69 58 28 44 32 75 74 56 12 65 67 34 42 15 27 18 48 47 83 64  4 36 49
 61 17  7 39 24 77 54 11 23 73 14 46 26 82 29 43 78 66  9 31 80 45 38 21
 71 60 79 57 30 35  5  8 13  1 53  0]",14.0,13.0,23.0
AIS,13.285600000000004,37.211400000000005,18.402963802145244,600.0228011608124,1172028.0,"[7, 39, 62, 23, 25, 26, 46, 14, 21, 71, 36, 73, 60, 57, 42, 79, 30, 4, 3, 19, 24, 59, 16, 29, 28, 27, 47, 75, 81, 1, 40, 83, 13, 64, 74, 56, 67, 8, 65, 5, 44, 11, 35, 49, 61, 12, 17, 82, 50, 63, 34, 55, 2, 37, 0, 22, 10, 48, 32, 15, 66, 54, 38, 80, 45, 18, 68, 31, 69, 78, 70, 52, 77, 41, 9, 72, 6, 33, 53, 20, 43, 58, 76, 51]",13.0,17.0,13.0
RFD,7.428599999999997,41.863600000000005,7.448831270102808,600.0056481361389,1842691.0,"[59 16 43 82 25 62 39 42 20  7  6 33 51 72 76 54 77 66 41  9 31 69 58 78
 34 52 40 55 24 19 50 63 37 22 53 10 48 47  2  1 70 81 75 83 13  5 65 74
 64 32 44  8 56 12 61 67 49 35 30 11 57 36 79 73  4 21 71 60 14 38 80 45
 46 26 23 68 17 27 28  0 29 18 15  3]",2.0,3.0,15.0
FA,34.1824,47.96550000000001,40.69698413499995,600.0059821605682,4708923.993684844,"[17 44 21 37  2 10  1 31 29 30  9 33 80 16 63 48 81  5 52 70 72 43 49 67
 47 59 66 19 73 82 24 69 65 83 78 51 54 20  4 40  6 34 74 64 56 75  8 53
 77 71 23 15 68 18 58 28 45 42 12 62 25  7 76 27 55  0 26 32 13 46 41 61
 36 57 11  3 79 39 38 14 60 35 50 22]",24.0,4.0,1.0
GA,7.613899999999999,43.16759999999999,8.328982303954675,600.027067899704,1592751.0,"[63 50 19 24 77 66 41 54 59 16 43 82 62 39 42 20  7  6 33 51 72 76  9 31
 69 58 78 34 52 70 81 75 83 47 48 32 44  8 64 74 13  5 65 56 12 61 67 49
 35 30 28  0 29 27 23 26 73  4 79 36 11 57 21 71 60 14 38 80 45 46 25 68
 17 18  3 15 22 37 53 10  2  1 40 55]",5.0,18.0,14.0
GLS,40.94520000000001,42.693100000000015,41.633191666667145,600.5008988380432,85344.0,"[23 20 12 47 42  4 17 13 54 11 76 81 44 48 62 79 72 65 70 58 35  5 49 16
 10 71  6 83 73 57 55 37 33 53 75 28 34 59 32 69 60 68 38  3 15 52 43 36
 26  8 31  9 45 41 25 51 19 50 30 56  0 77 78 64  1 18 63 14 80 24 27  7
 39 21 29  2 67 40 74 82 66 46 22 61]",25.0,25.0,4.0
CSA,10.719900000000004,42.0012,13.026247045342078,600.0181493759155,306207.0,"[7, 6, 33, 51, 72, 76, 59, 54, 77, 41, 66, 55, 1, 75, 83, 29, 17, 68, 23, 27, 28, 44, 32, 64, 74, 47, 48, 10, 2, 53, 0, 22, 37, 52, 34, 70, 81, 13, 5, 65, 56, 67, 8, 78, 58, 69, 31, 9, 16, 25, 26, 46, 45, 80, 38, 14, 73, 4, 79, 36, 11, 49, 61, 12, 60, 71, 21, 57, 35, 30, 18, 43, 3, 15, 50, 19, 63, 40, 24, 82, 62, 39, 42, 20]",10.0,14.0,8.0
IWO,31.863900000000008,37.16400000000001,31.922250792853383,600.0072665214539,106084.0,"[79, 4, 73, 77, 37, 29, 49, 44, 10, 18, 40, 25, 12, 31, 68, 24, 45, 80, 38, 14, 42, 62, 57, 56, 2, 33, 41, 65, 83, 1, 81, 67, 58, 69, 70, 82, 53, 35, 5, 55, 72, 76, 78, 9, 63, 75, 0, 17, 26, 23, 16, 6, 50, 59, 20, 51, 39, 22, 43, 47, 8, 71, 15, 28, 19, 34, 36, 66, 54, 27, 11, 64, 48, 32, 13, 61, 74, 3, 52, 60, 21, 46, 30, 7]",20.0,6.0,5.0
BA,30.5208,47.6977,38.46256352290455,600.0496683120728,5967208.0,"[55, 32, 0, 19, 29, 42, 82, 81, 22, 41, 58, 24, 83, 10, 76, 8, 56, 72, 33, 37, 34, 27, 40, 3, 51, 73, 48, 70, 50, 11, 64, 77, 36, 13, 61, 39, 2, 35, 12, 47, 31, 17, 9, 26, 18, 65, 49, 4, 6, 20, 5, 1, 68, 14, 62, 28, 71, 21, 23, 79, 57, 75, 52, 63, 16, 15, 67, 30, 43, 74, 80, 44, 54, 66, 38, 59, 25, 46, 60, 45, 53, 7, 69, 78]",16.0,21.0,25.0
DE,33.70249999999999,44.33500000000001,35.98539191711516,600.0067183971405,38996.0,"[20, 43, 59, 28, 12, 57, 67, 30, 0, 56, 11, 40, 50, 53, 65, 74, 38, 24, 17, 58, 75, 7, 41, 33, 15, 2, 48, 29, 36, 60, 21, 66, 69, 3, 71, 25, 73, 27, 79, 46, 44, 5, 10, 52, 34, 83, 70, 62, 35, 8, 47, 23, 42, 14, 80, 37, 31, 49, 64, 39, 61, 16, 32, 81, 55, 19, 68, 51, 4, 54, 82, 26, 45, 78, 13, 22, 72, 6, 9, 63, 1, 18, 76, 77]",23.0,5.0,3.0
