Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,8.0172,19.8664,15.022814015565665,600.0000495910645,13208751.0,"[12 15  8 17 25 26 18 10 13 16  2  4  5  1  6 21  9  3 11 20 19 24  7 14
  0 23 27 22]",16.0,3.0,25.0
FLS,4.515,14.7901,4.735873671275503,13.213265419006348,167076.0,"[ 3  9 25 17 26  8 19 18 20 24 14  0 23 11 27  7 15 22  4 12 10  2 13 16
  1  5  6 21]",2.0,1.0,2.0
BLS,4.8859,13.6552,4.928291338661508,61.08969688415527,768096.0,"[14  9  3 21  6  5  1 13  2 16 26 25 17  8 10 12  4 22 27  7 11 23  0 20
 18 15 19 24]",11.0,2.0,8.0
TS,4.5629,15.8001,4.590667569186584,600.0005578994751,6814857.0,"[21  6  5  1 13  2 16 26 25 17  8 10 12  4 22 15 19 18 24 20  7 27 11 23
  0 14  9  3]",3.0,12.0,23.0
SimAn,4.8865,13.9951,4.886887186644514,600.0004861354828,4124514.0,"[27 22  4 12 10 15 18 20 24 19  8 17 25 26 16  2 13  1  5  6 21  3  9 14
  0 23 11  7]",12.0,8.0,20.0
ACO,4.514999999999999,10.7821,5.5846638724199895,600.0031287670135,202571.0,"[21, 6, 25, 17, 26, 8, 19, 15, 20, 24, 14, 0, 23, 11, 27, 7, 18, 22, 4, 12, 10, 13, 2, 16, 1, 5, 9, 3]",1.0,19.0,3.0
BCO,4.925899999999999,19.7197,11.294103701675384,600.0004103183746,3947540.0,"[10  2 13 16 21 26 17 25  1  5  6  3  9 24 11 22 27 18 20 23  0 14  7 19
  8 15  4 12]",13.0,7.0,19.0
PSO,9.389400000000002,19.4185,14.564522822134585,600.2393090724945,690860.0,"[3, 9, 20, 24, 23, 11, 15, 27, 18, 17, 13, 16, 25, 5, 26, 8, 19, 10, 6, 21, 22, 12, 4, 14, 0, 7, 2, 1]",20.0,25.0,7.0
GS,9.7795,19.305699999999995,15.014987560527874,600.0013871192932,899789.0,"[23 26 17  2 16 13 12  4  8  1  7 18 14 15 22 10 27 19 24  5  3  9 20 21
  6 25 11  0]",22.0,15.0,10.0
BHA,9.4439,19.6276,15.087930558621007,600.0017297267914,3193233.0,"[14  9 22  4 16 24 20 27 25 11  0  3  1 17  8 21  2  6 26 13 10 12  7 18
 19 23 15  5]",21.0,16.0,18.0
