Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,17.3891,30.832600000000006,24.681227491519262,600.1963794231415,8929870.0,"[20 29 46 47 36 28 13  4 23  8  2 33 43 24  6 39 42 21 22 15 40  3 30 26
 44 38 35 32 45 10  0 34 12 14 41 17 18 11 19  5  7  9  1 27 37 25 31 48
 16]",20.0,24.0,24.0
FLS,5.75,25.8183,6.5220578742190405,66.35849165916443,571536.0,"[42 21 34 12 11 18 43 41 39 44 14 33 13  2 24 29 17 30  5 19 22 46 47  7
 23 45  4 38  3  6 35 28  8 36 37 48 25 26 31  1  9 10  0 27 32 40 16 15
 20]",2.0,1.0,8.0
BLS,6.181000000000001,23.3941,6.328112439618006,284.37894654273987,2439024.0,"[39 21 42 34 12 11 18 43 41 44 13  2 24  6 35 28 36 37  8 45 23  7 22 46
 47 48 25 26 31  1  9 10 32 27  0 15 20 16 40 19  5 30  4 38  3 29 33 14
 17]",8.0,2.0,16.0
TS,6.123600000000001,22.431600000000007,6.206011648735655,600.0227251052856,4849057.0,"[28 48 37 36  8  3 29 38  4 30  5 19 45 23  7 22 46 47 25 26 31  1  9 10
  0 27 32 40 16 15 20 42 21 34 43 12 11 18 44 41 39 17 14 33 13  2 24  6
 35]",7.0,16.0,21.0
SimAn,6.0434,23.1156,6.04646563455048,600.019143819809,3353313.0,"[42 21 34 12 11 18 43 41 39 44 17 30  5 19 40 22  7 23 45  4  8 38  3 29
 14 33 13  2 24  6 35 28 36 37 48 25 26 31 47 46  1  9 10 32  0 27 16 15
 20]",6.0,14.0,18.0
ACO,5.6123,15.638300000000005,6.302213628640144,600.0100073814392,114208.0,"[25, 48, 37, 36, 8, 28, 35, 6, 24, 2, 13, 29, 3, 38, 4, 45, 23, 7, 22, 46, 47, 19, 5, 30, 17, 14, 33, 44, 39, 41, 43, 34, 12, 11, 18, 21, 42, 20, 15, 16, 40, 32, 27, 0, 10, 9, 1, 31, 26]",1.0,7.0,2.0
BCO,8.959000000000003,29.85570000000001,20.07888674232554,600.0462436676025,3789270.0,"[27  1 23 25 13 14 43 42 10  5 41  2  7 32 40 36 20 26 29 37 18 38  6 11
 12 19 16  3  8 44 30 28 45 46 47 24 34 21 31 48 39  0 17 33  9 22  4 35
 15]",15.0,18.0,20.0
PSO,17.6169,30.2424,24.49485531128065,600.0119910240173,826195.0,"[9, 1, 39, 30, 28, 6, 41, 11, 32, 23, 18, 12, 27, 15, 14, 35, 3, 38, 29, 33, 13, 21, 44, 34, 22, 7, 31, 47, 19, 40, 48, 36, 37, 45, 26, 25, 4, 46, 10, 16, 5, 2, 43, 42, 20, 24, 17, 8, 0]",22.0,8.0,9.0
GS,17.101900000000004,31.36250000000001,24.686255619965547,600.0170774459839,1109900.0,"[13 24  2 12 43 34 41 21 40 16  4 32 27  6 44 29 28 14 48 42 20 47 45  0
 15 11  3 23 19 46  1 31  7 10 17 30 39 38 33 18 35 36 37  8 22 25  9 26
  5]",19.0,10.0,13.0
BHA,17.654800000000005,30.6136,24.742777458653503,600.0658648014069,3479832.0,"[ 1 30 40 10 43 38 37 31  6 42 41  0 32 21 25 44 45 34 27  7 33 19  8 35
 28  9 15  5 14 11 26 13 47 22 24 36 48  4 20 23 39 17  2 29  3 18 12 16
 46]",23.0,21.0,19.0
SS,5.750100000000001,19.629300000000008,6.320696340542009,600.0175676345825,430666.0,"[23  7 47 46 22 10  9  1 31 26 25 48 37 36  8 28 35  6 24  2 18 11 12 43
 34 21 42 20 15 16 27  0 32 40 19  5 30 17 39 41 44 14 33 13 29  3 38  4
 45]",3.0,11.0,7.0
CA,8.559,23.2971,8.572182439940669,600.0177719593048,993861.0,"[34 21 42 20 15 16 45  8 28 35  6 29 17 14 33 44 43 12 11 18 36 37 48 25
 26 31 10  0 27 32 40 19  5  7 46 47 23  4 38 13  2 24  3  1  9 22 30 39
 41]",14.0,12.0,12.0
VNS,6.031199999999998,23.766,6.035460786384726,600.0158138275146,359969.0,"[42 21 30 17 39 41 43 34 12 11 18 44 14 33 13  2 24 29  4 38  3  6 35 28
  8 36 37 48 25 26 31 47 46  1  9 10 22  7 23 45  5 19 40 32  0 27 16 15
 20]",4.0,9.0,6.0
HS,16.924300000000006,25.0261,17.049986241528092,600.0898449420929,4943187.0,"[43, 40, 28, 41, 10, 33, 45, 36, 34, 7, 19, 12, 17, 27, 48, 37, 11, 8, 2, 6, 9, 42, 23, 15, 18, 30, 44, 35, 13, 14, 39, 5, 20, 38, 4, 31, 3, 25, 29, 49, 47, 32, 26, 24, 46, 21, 16, 1, 22]",18.0,22.0,23.0
ICA,7.536900000000001,21.5031,7.53816970906828,600.0039196014404,859777.0,"[4, 45, 23, 7, 10, 0, 27, 15, 20, 42, 21, 41, 44, 18, 11, 12, 34, 43, 39, 17, 14, 33, 29, 13, 2, 24, 6, 35, 28, 36, 8, 5, 19, 16, 32, 40, 22, 47, 46, 31, 37, 48, 25, 26, 1, 9, 30, 3, 38]",11.0,3.0,10.0
CAO,7.801499999999999,23.1542,12.31291528162564,600.0273284912109,4926387.0,"[34 21 42 33  4 31 26 25 48  6 35 24 17 37 36 28 14 41 43 39 44 12 29  3
  8 20 16 15 19 45 32 27 22 23  0 40  7 38 10  9  1 47 46  5 30  2 13 11
 18]",13.0,17.0,22.0
