Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,17.9629,34.38889999999999,26.632890047402825,600.1556105613708,8579593.0,"[ 6 22 12 20 37 35 26 43 33 11  2 10  7  9 50  4 41 15 17 38 44 36 25 42
 23  5 53 21 28  3  0 18 51 30 40 47 49  8 31 19 32 39 46 52 24 48  1 27
 29 16 14 13 45 34]",17.0,25.0,24.0
FLS,5.829100000000001,28.1342,6.695792925913322,88.9548122882843,718362.0,"[ 3  2  7 10 35 47  0 40 52 36 30 29 43 37 18 27  1 20 48 33  5  8 26 53
 23 31 12 22 11 49 51 24 42 25 21 28 44 39 15 38 34  6 45 32 17 16 14 46
 13 19 50  9 41  4]",1.0,1.0,8.0
BLS,5.964700000000002,27.784400000000005,6.191632218063132,370.0015139579773,2993652.0,"[10 35 47  0 40 52 25 24 42 20  1 36 30 29 43 37 18 27 48 33  5  8 26 53
 23 31 12 22 49 11  6 45 34 51 21 28 44 39 15 38 32 17 16 14 46 13 19 50
  9 41  4  3  2  7]",6.0,2.0,17.0
TS,5.94,25.262500000000006,6.079745484902732,600.0199556350708,4545740.0,"[ 9 50 17 16 14 46 13 19  7 10 35 47  0 40 52 36 30 29 43  1 18 37 27  5
  8 26 53 23 31 12 22 11  6 45 32 38 34 15 39 44 28 21 51 49 33 48 20 42
 24 25  2  3  4 41]",5.0,14.0,21.0
SimAn,6.1828,27.544000000000004,6.186589175781823,600.0141751766205,3186239.0,"[17 19 13 46 14 16 32 38 45  6 11 49 22 12 31 23 53 26  8  5 33 48 27 37
 18  1 43 29 30 52 36 20 42 25 24 51 34 15 21 28 44 39  2 35 40  0 47 10
  7  3  4 41  9 50]",9.0,9.0,18.0
ACO,5.9076,15.8099,7.268341338361501,600.0091052055359,99704.0,"[24, 25, 42, 20, 1, 18, 37, 27, 48, 33, 5, 8, 23, 31, 12, 22, 53, 26, 29, 43, 30, 36, 52, 40, 0, 47, 35, 10, 7, 3, 2, 4, 9, 50, 17, 16, 14, 46, 13, 19, 41, 39, 44, 28, 21, 15, 34, 6, 45, 38, 32, 51, 11, 49]",3.0,7.0,2.0
BCO,8.771299999999998,32.47399999999999,21.75268462304848,600.059166431427,3553415.0,"[23 52 16 42 27 40 29  5 10 14 41  1 37 33 34 35 25 30 36 43  4 17 53 22
 11 31 48 18 28 15 50 21  6  2 20 26  8 49 32 38 45  7  9 44 51 12  0 47
 19 46 13 39  3 24]",14.0,20.0,20.0
PSO,18.79160000000001,33.5452,26.537924786799067,600.0145545005798,762337.0,"[11, 32, 38, 15, 4, 39, 41, 13, 16, 14, 25, 30, 36, 52, 1, 42, 21, 44, 47, 2, 12, 49, 22, 33, 8, 17, 50, 51, 40, 28, 10, 48, 35, 5, 29, 46, 9, 34, 6, 45, 7, 19, 37, 53, 26, 31, 20, 23, 24, 27, 18, 43, 3, 0]",21.0,10.0,10.0
GS,19.3855,32.71590000000001,26.636258123929476,600.0211319923401,1059598.0,"[34 49 21 48 32 41 50 12  8 37 36 43  4 24 44 28 25  5 29 52  9 15 45 19
  2 20 40 10 30 53 38 51 17 14 16 46 13  3 26 33 35 27 18  1 23 42 39 22
 11  6 47  0  7 31]",23.0,16.0,13.0
BHA,18.6237,33.43579999999999,26.71065688740136,600.0765933990479,3299177.0,"[ 3 43 35 40  0 18 30 29 19  9 25 41 10 51 47  2  7 37 39 21 34 14 12 36
 17 15 44 28 16 11 38 50 33  4  5 26 53  6 22 48 24 23 49 32  8 31 20 46
 45 13 42  1 52 27]",20.0,21.0,19.0
SS,6.006700000000001,22.239300000000007,6.669390911337543,600.0162589550018,374401.0,"[ 2 25 42 48 33  5  8 26 53 23 31 12 22 49 11 34  6 45 38 32 41 39 44 15
 28 21 51 24 20 27 37 18  1 43 29 30 36 52 40  0 47 35 10  7 19 13 46 14
 16 17 50  9  4  3]",8.0,11.0,7.0
CA,8.819300000000002,26.5275,8.835174145673749,600.0204010009766,943283.0,"[42 19 13 46 32 22 12 31 53 26  8 37 18 27 48 25 28 41 14 16 17 50  9  4
 39 44  2  3  7 10 35 40 47  0 52 36 21 15 38 45  6 34 51 24 20  1 43 29
 30 49 11 23  5 33]",15.0,15.0,12.0
VNS,5.984700000000001,27.1595,5.992000659372691,600.0186533927917,305427.0,"[25 24 21 28 44 39 15 34 38 32 45  6 51 49 11 22 12 31 23 53 26  8  5 33
 48 27 37 18  1 43 29 30 40  0 47 19 13 46 14 16 17 50  9 41  4  3  2  7
 10 35 52 36 20 42]",7.0,12.0,6.0
HS,18.289500000000007,26.828399999999995,19.347477081624017,600.095235824585,4583106.0,"[33, 17, 51, 20, 34, 36, 44, 45, 15, 23, 24, 38, 43, 50, 12, 39, 16, 35, 19, 30, 2, 6, 49, 53, 46, 52, 25, 48, 21, 29, 13, 7, 54, 9, 28, 32, 27, 26, 40, 31, 8, 22, 42, 18, 10, 47, 14, 11, 4, 41, 37, 1, 3, 5]",18.0,22.0,22.0
ICA,8.194400000000002,24.7893,8.19728880521604,600.0039551258087,806627.0,"[37, 43, 29, 30, 4, 9, 50, 17, 46, 13, 19, 7, 10, 42, 20, 27, 5, 8, 26, 53, 49, 11, 51, 34, 38, 15, 39, 44, 28, 21, 24, 25, 2, 3, 35, 47, 0, 40, 52, 36, 48, 33, 23, 31, 12, 22, 6, 45, 32, 14, 16, 41, 1, 18]",12.0,3.0,11.0
CAO,8.6929,24.2271,12.90316614426312,600.0315744876862,4733426.0,"[40 52 25  1 38  9  4 17 19 14 16 50 34 39 18 37 26 53  8 23 31 33 44  3
 10  2 28 45 32 41 15 21 51 24 48 27 43 29 36 47 30 20  5 49 12 22 11  6
 42 46 13  7 35  0]",13.0,17.0,23.0
AIS,8.056500000000002,22.846599999999995,11.89043182558015,600.0461754798889,1706379.0,"[7, 10, 14, 46, 26, 23, 25, 24, 43, 20, 11, 49, 51, 44, 28, 3, 2, 33, 31, 6, 27, 48, 8, 21, 22, 12, 53, 1, 40, 52, 35, 30, 29, 36, 41, 39, 15, 34, 5, 45, 38, 32, 17, 50, 37, 18, 42, 9, 19, 16, 13, 4, 0, 47]",11.0,18.0,14.0
RFD,5.9165,24.11,5.919900014473828,600.0082628726959,2434544.0,"[ 8  5 33 48 20  1 27 18 37 43 29 30 36 52 40  0 47 35  2  3 10  7 19 50
 17 13 46 14 16 32 38 45  6 34 15 41  9  4 39 44 28 21 25 42 24 51 49 11
 22 12 31 23 53 26]",4.0,6.0,16.0
FA,20.290499999999994,31.9138,26.634028755000152,600.0055801868439,8332257.346376945,"[22 19 16  7 47 36 30 35 39 15 29 52  0 18 48 17 33 38  6 45 25  2 40 24
 23  5 27 43  1 50 34 11 32 53 31 21 49  4 42 26 12  3 41 14 10  9 20 37
 13 46 51 28 44  8]",24.0,4.0,1.0
