Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,25.452400000000004,42.6268,34.8243750773928,600.189088344574,5285727.0,"[ 1 31 15 59  0  7  3  6 44 26 45 34 62 47 52 38 32 54 22 37 14 65 55 50
 57  8 17 66  9 11 56 68  5 42 43 25 39 35 16 33 63 58 20 36 60 29 18 13
 64 48 67 51  4 21 30 24 53 40 12 23 10 41 27 46 19 28 49  2 61]",17.0,24.0,25.0
FLS,7.1856,33.45700000000001,8.418966003023787,252.3115086555481,1215228.0,"[25  9 48 14 35 31  7 65 15 16 39 11 51 30 22 66  4 64  2 32 28 38 27 50
 55 36 13 60 63 24 61  1 20 53 40 46 34 57 56 58 49 62 29 19 68  5 17  8
 54  3 33 23 47 12  6 21 44 26 45 10 67 42 41 37 52  0 43 59 18]",4.0,1.0,14.0
BLS,7.241599999999998,35.1996,7.863235598604548,600.0042200088501,2867543.0,"[ 9 39 11 51 16 15 65 48 14 35 31  7 28 38 27 50 55 36  1 20 53 40 61 24
 13 60 63 46 57 34 29 19 68  5 17  8 54 21 44  6 12 47 23 22 66 33  3 62
 49 56 58  4 32  2 64 30 25 52 42 67 10 45 26 41 37  0 43 18 59]",5.0,2.0,21.0
TS,7.290400000000002,34.363200000000006,7.917907330940742,600.0210840702057,2785472.0,"[27 38 28 31 35 14 48 15 65  7 64  2 32 56 58  4 66 22 30 25 51 16 11 39
  9 59 18 43  0 52 37 41 42 67 10 45 26 44 21  8 17  5 54  6 12 47 23 33
 49 62  3 68 19 29 34 57 46 63 60 13 24 61 40 53 20  1 36 55 50]",7.0,13.0,20.0
SimAn,7.044299999999999,30.9379,7.05839297773007,600.0160839557648,2105777.0,"[ 5 68 62 19 29 53 20  1 61 40 24 13 36 55 50 27 38 28  7 65 31 35 14 48
 15 16 30 51 11 39  9 25  0 18 59 43 52 37 41 42 67 10 45 26 44 21  6 12
 47 23 22 66  4 58 64  2 32 60 63 46 34 57 56 49 33  3 54  8 17]",2.0,8.0,18.0
ACO,7.0295000000000005,20.7658,8.945233052661033,600.0208806991577,49999.0,"[53, 36, 50, 55, 27, 28, 38, 7, 65, 31, 35, 14, 48, 15, 16, 51, 11, 39, 9, 25, 52, 37, 41, 42, 10, 67, 45, 26, 44, 6, 12, 47, 33, 23, 22, 66, 4, 58, 56, 49, 62, 3, 5, 68, 17, 8, 54, 21, 0, 18, 43, 59, 30, 64, 2, 32, 57, 34, 46, 60, 63, 24, 13, 1, 20, 40, 61, 29, 19]",1.0,12.0,3.0
BCO,13.9749,41.061,29.482800011941578,600.0513727664948,2227795.0,"[36  4 42 44 10 22 14 64 62 63 25 49 12 24 30 19 45 15 58 61  2 65 50 54
 16 55 39 11 23 67 46 41 18  7 48 51 32  6 57 31 60 21 37 20 17 13 43  0
 66 34 53 59 26 27 33 40 38  1  8 52 68 56 35  9 28  5  3 29 47]",15.0,19.0,19.0
PSO,27.0493,42.6943,34.96182172084915,600.0199196338654,563187.0,"[56, 34, 52, 62, 46, 47, 25, 40, 28, 64, 60, 8, 6, 67, 26, 59, 32, 1, 13, 7, 36, 20, 48, 53, 55, 66, 10, 54, 21, 49, 3, 23, 4, 68, 5, 27, 45, 37, 43, 30, 51, 2, 29, 19, 15, 39, 38, 61, 24, 22, 63, 31, 65, 18, 9, 16, 42, 17, 12, 33, 57, 44, 41, 50, 14, 58, 35, 11, 0]",22.0,11.0,11.0
GS,26.365199999999994,42.3222,34.83535062088596,600.0164721012115,727188.0,"[37 58 28 31  4 44  9 23 35 30 47  8 21 43 26 42 25 41 11 59 18 60 46 22
 57 29 17 10 27 61 50 38 56  3 19 12 34  1 14 33 68 15 13 64 67 45  5 54
 55 36 49 32 20 40  6 62 66  2 39 51  0 52 24 53 63 65 16  7 48]",20.0,9.0,12.0
BHA,25.1743,42.41759999999998,34.8818412466405,600.0706608295441,2082526.0,"[48 51 36 28 42 47 53 43 31 46 45 37 15 26 25 27  1 34 50 23 30  8 29 56
 65 44 52 41 13 64 11  7  2 57 68 60 63 55 32 49 59  0  9  3 66 39 67 10
 16 40 35 22 58  6 33 18 24  5 20 17 12 54  4 61 62 21 19 38 14]",16.0,21.0,17.0
SS,7.255400000000001,29.44920000000001,8.057898829079404,600.0242645740509,181824.0,"[38 28  2 32 13 24 63 60 46 34 57 56 49 58 30 25 52 42 10 45 26 67 41 37
  0 43 18 59  9 39 11 51 16 15 48 14 35 31 65  7 64  4 66 22 23 33  3 68
  5 17  8 54 21 44  6 12 47 62 19 29 40 61  1 20 53 36 55 50 27]",6.0,14.0,7.0
CA,10.038300000000005,33.6921,10.081457198154892,600.0250389575958,496013.0,"[42 10 45 22 66  4  7 31 65 15 16 51 11 39 25 52  0  9 48 14 35 38 50 55
 36 60 63 24 61  1 20 53 40 46 34 29 19 62 56 49 33  3 68  5 17  8 44 26
 67 41 37 43 18 59 30 64  2 32 23 12  6 21 54 47 58 57 13 27 28]",11.0,15.0,9.0
VNS,7.3718,31.77940000000001,7.389986447324739,600.0196521282196,175552.0,"[12 47 33  3 54  8 17  5 68 19 29 34 62 49 58 56 57 46 40 61  1 20 53 55
 50 38 28 27 36 13 24 63 60 32  2 64  4 66 23 22 30  7 65 31 35 14 48 15
 16 51 11 39  9 59 18 43  0 25 52 37 41 42 67 10 45 26 44 21  6]",8.0,10.0,6.0
HS,26.2247,35.2013,26.499827816871488,600.0971505641937,3569834.0,"[53, 12, 45, 38, 44, 11, 10, 31, 13, 26, 42, 41, 3, 32, 19, 43, 59, 5, 68, 1, 46, 50, 64, 39, 61, 63, 35, 67, 56, 69, 18, 30, 20, 7, 23, 8, 17, 2, 21, 22, 27, 16, 66, 40, 24, 60, 48, 14, 28, 65, 49, 52, 58, 34, 25, 51, 29, 36, 33, 62, 57, 47, 37, 54, 15, 6, 4, 55, 9]",19.0,22.0,24.0
ICA,10.834099999999998,32.270900000000005,10.845996914976064,600.004802942276,539552.0,"[45, 26, 44, 21, 6, 12, 39, 11, 51, 30, 23, 33, 17, 8, 54, 47, 37, 43, 59, 18, 0, 28, 38, 13, 34, 62, 3, 5, 68, 19, 29, 56, 58, 64, 7, 48, 14, 35, 31, 65, 15, 41, 67, 10, 42, 52, 25, 9, 16, 4, 66, 49, 57, 46, 40, 20, 53, 55, 50, 27, 36, 1, 61, 24, 63, 60, 32, 2, 22]",13.0,3.0,10.0
CAO,10.860100000000005,35.525600000000004,17.13607546854755,600.0414710044861,3226364.0,"[ 6  5 68 19 29 53 20 59 18 66 64  7 48 14 42 21 34 32 38 27 55  1 36 50
 63 57 46 13 24 49  4 23 22 12 54 17  8  3 47 26 60 33 37 52 30 16 51 67
 45 10 31 56  2 28 15 58 62 40 61 65 35 11 39  9 25  0 43 41 44]",14.0,18.0,22.0
AIS,10.607899999999995,30.5608,15.755718679376804,600.0414214134216,1064147.0,"[33, 23, 4, 39, 51, 9, 59, 43, 18, 0, 42, 16, 15, 31, 35, 14, 48, 24, 34, 49, 60, 63, 29, 19, 13, 2, 46, 62, 6, 41, 37, 52, 25, 30, 22, 66, 58, 56, 57, 32, 36, 50, 55, 27, 64, 11, 7, 65, 38, 28, 10, 67, 47, 1, 61, 20, 53, 40, 68, 5, 17, 8, 54, 44, 21, 26, 45, 12, 3]",12.0,17.0,13.0
RFD,7.146799999999997,37.0421,7.158196360994919,600.0096645355225,1782046.0,"[43 18 59  9 39 11 51 30 16 15 48 14 35 31 65  7 38 27 28 64  2 32 58  4
 66 49 56 57 34 46 63 60 13 50 55 36 24 40 61  1 20 53 29 19 62  3 68  5
 17  8 54 47 33 23 22 12  6 21 44 26 45 10 67 42 41 37 52 25  0]",3.0,6.0,16.0
FA,27.8426,40.7755,34.812801550000025,600.0064654350281,4779644.023456881,"[61 62 49  0 37 52 63 28 23 34 56 36 15 32 66 54 29 46 20 16 60 38 59 26
 22  7 25  6  4 41 65 64 51 39 11 43 10 45 44 35  2 18 42 50 33 12 67 53
 48 31 14 58 47 68  5 19 55 30 57 27 24  1 13  9 17 40  8 21  3]",24.0,4.0,1.0
GA,7.374,36.57959999999999,7.882068939225638,600.0553059577942,1550195.0,"[10 67 42 41 37 52  0 43 18 59  9 25 22 30 51 11 39 16 15 48 14 35 31 65
  7 64  4 66 58 49 56 57 32  2 28 38 27 50 55 36 53 20  1 61 40 24 13 60
 63 46 34 29 19 68  5  3 62 33 23 47 12  6 54 17  8 21 44 26 45]",9.0,20.0,15.0
GLS,33.34159999999999,34.564499999999995,33.873249275361204,600.1723511219025,95220.0,"[ 8 21 43 10  6 54 55 36 11 19  2 61 22 26 66 50 30 62 12 58 32 63  7 40
  9 52 16 53  0 38 20 14 45 34 35 67 44 18 15 29 24 48 41 17 64 65 39 49
 23 27 37  3  1 28 33 46 59 56 47  5 42 57  4 31 13 51 25 68 60]",25.0,23.0,4.0
CSA,9.252200000000002,37.68150000000001,11.26598652033456,600.0155556201935,365571.0,"[32, 13, 36, 55, 50, 27, 38, 28, 31, 35, 14, 48, 15, 65, 7, 46, 34, 57, 56, 58, 49, 62, 3, 68, 5, 17, 8, 54, 21, 44, 6, 23, 66, 4, 2, 64, 30, 37, 41, 0, 43, 18, 59, 9, 39, 11, 16, 51, 25, 52, 42, 22, 40, 53, 20, 1, 61, 24, 60, 63, 29, 19, 33, 47, 12, 45, 26, 67, 10]",10.0,7.0,8.0
IWO,25.71749999999999,31.115700000000004,25.91541014153006,600.0072867870331,104057.0,"[21, 42, 61, 40, 20, 14, 43, 59, 15, 48, 19, 56, 29, 44, 33, 24, 60, 5, 67, 52, 37, 12, 17, 11, 36, 64, 45, 27, 22, 18, 55, 50, 57, 38, 28, 13, 68, 47, 31, 30, 26, 41, 10, 51, 25, 9, 49, 54, 66, 32, 62, 58, 4, 39, 16, 65, 0, 7, 53, 1, 35, 46, 63, 34, 2, 3, 23, 6, 8]",18.0,5.0,5.0
BA,26.52879999999999,42.122,32.6663757878207,600.7568643093109,3359400.0,"[11, 12, 44, 18, 17, 55, 35, 38, 65, 14, 63, 22, 68, 66, 4, 28, 7, 9, 2, 51, 5, 64, 23, 57, 33, 40, 31, 52, 3, 21, 43, 25, 45, 59, 16, 41, 8, 56, 53, 29, 26, 39, 67, 10, 61, 19, 36, 27, 24, 49, 62, 30, 47, 46, 60, 34, 20, 1, 42, 15, 50, 58, 0, 32, 37, 48, 6, 13, 54]",21.0,25.0,23.0
DE,27.4561,38.56710000000001,30.717767981426,600.0312905311584,24770.0,"[50, 61, 68, 52, 26, 8, 21, 62, 36, 15, 31, 27, 18, 41, 25, 43, 60, 63, 54, 17, 9, 45, 42, 67, 59, 0, 16, 51, 7, 38, 49, 3, 10, 14, 48, 53, 46, 4, 40, 28, 1, 12, 30, 66, 22, 33, 44, 35, 29, 58, 32, 23, 47, 19, 13, 57, 56, 11, 34, 55, 2, 5, 24, 64, 39, 20, 65, 6, 37]",23.0,16.0,2.0
