Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
CAO,4.612500000000001,14.304,7.242043593380169,600.0230872631073,6705889.0,"[11  7  0  3 22 25 21 23  1 17 20  5  4 15 13 18  6 14 19  2 16 12  9 10
  8 24]",10.0,17.0,21.0
AIS,4.449400000000001,14.0253,6.785059596951342,600.0301718711853,3224227.0,"[20, 0, 1, 8, 10, 4, 23, 14, 18, 9, 2, 19, 13, 6, 15, 25, 21, 22, 3, 5, 24, 7, 11, 12, 16, 17]",1.0,18.0,16.0
RFD,4.6215,12.531999999999998,4.621849877090429,600.0084099769592,3445332.0,"[21 25 15  6 13 18 19 14  2  8 12 16  9 10  1 17 20  3  5  0  7 24  4 23
 11 22]",11.0,9.0,17.0
FA,9.215400000000002,18.1685,14.11824522500005,600.0057234764099,10904175.35836604,"[23 20 11  4  1 21 25 15 16 14 24  7 22 13  6 18  8  2 19  3  0  5 17  9
 12 10]",24.0,7.0,1.0
GA,4.6977,15.240199999999998,4.965610709448941,600.0528802871704,2844101.0,"[ 7  5  3 24 11 22 21 25 13  6 18 19 14  2 12 16  9 10  8 15 23  4  1 17
 20  0]",12.0,20.0,15.0
GLS,14.157399999999996,15.4608,14.83299615382206,600.0210676193237,485862.0,"[19 21 22  4 20  3 13 10 24  2 18  5 25 14 15  9  7 16 11  6  8 17 12  1
  0 23]",25.0,15.0,5.0
CSA,4.7165,15.874899999999998,5.4122188633947,600.003767490387,2415899.0,"[17, 1, 16, 12, 9, 10, 8, 2, 14, 19, 18, 13, 6, 15, 23, 4, 11, 25, 21, 22, 24, 3, 5, 7, 0, 20]",13.0,4.0,14.0
IWO,8.2363,11.6294,8.481723741603863,600.0066275596619,254414.0,"[10, 9, 16, 12, 8, 21, 25, 5, 24, 22, 23, 0, 7, 3, 17, 18, 13, 2, 19, 1, 20, 4, 11, 15, 14, 6]",18.0,8.0,3.0
BA,8.1053,18.4774,12.67865799196301,600.1053793430328,12139992.0,"[3, 7, 5, 8, 20, 17, 11, 22, 4, 6, 21, 0, 2, 10, 16, 15, 25, 13, 23, 14, 12, 9, 19, 18, 24, 1]",17.0,24.0,25.0
DE,8.383100000000002,15.510700000000002,8.457579725745163,600.0042538642883,1105502.0,"[8, 20, 1, 16, 9, 10, 6, 2, 19, 13, 18, 14, 15, 22, 25, 21, 4, 3, 0, 5, 7, 24, 12, 17, 11, 23]",20.0,6.0,8.0
