Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,23.9785,41.11799999999999,33.19627987457033,600.1084160804749,7592533.0,"[41 37 19 18 31 47 49  5 43 11 33 22 38 16 24 45  6 32 27  9 17 56  0 53
 51 26 57 15 20 58  7  2  1  4 52 35 55  8 21 13 36 10 14 29 34 42 25 40
 30 48 23 28 54 44 39 46 50  3 12]",19.0,24.0,24.0
FLS,7.013699999999997,33.663900000000005,8.051978216826697,145.88930225372314,838390.0,"[38 52 35 42 10 58 23  4 20 50 39 46 15  9 27 21 49  3 12 54  8 32 44 33
 34  7 13 51  2 31 36 28 37 18 19 56  6 47 41 57 45 29 22 14  0 40 53 17
 30  5 48 24 11 43  1 26 55 25 16]",8.0,1.0,11.0
BLS,7.195,34.3833,7.521529157224574,600.0107481479645,3527331.0,"[46 39 50 20  4 52 23 15 58 35 38 25 55 16 42 10 34 51 13  7 33 44 28 36
 31  2 40  5 24 26  1 43 11 48 30 17 53  0 22 29 45 57 41 14 47  6 56 19
 18 37 12  3 54 49  8 21 27 32  9]",9.0,10.0,21.0
TS,6.8896,33.0868,7.196207903743344,600.012984752655,3480316.0,"[ 5 30 17 53  0 22 29 45 57 41 14 47  6 56 19 18 37 12  3 54 49  8 21 27
 32 44 28 33 34 10 42 58 35 23 15  9 46 39 50 20  4 52 38 16 25 55 13  7
 36 31  2 40 51 24 26  1 43 11 48]",6.0,13.0,20.0
SimAn,6.792299999999997,33.53249999999999,6.800055516861413,600.0090429782867,2526499.0,"[58 15 46  9 32 27 21  8 49 54  3 12 19 56  6 47 41 57 45 29 22  0 14 18
 37 28 44 33 34 13  7 36 31  2 40 53 17 30 51  5 48 24 11 43  1 26 55 25
 16 38 52  4 20 50 39 23 35 42 10]",4.0,8.0,17.0
ACO,6.667600000000001,19.1456,8.425925330449989,600.0037047863007,73990.0,"[47, 6, 56, 18, 37, 19, 14, 0, 22, 29, 45, 57, 41, 40, 2, 31, 36, 7, 13, 51, 10, 42, 16, 25, 38, 52, 35, 23, 58, 15, 9, 46, 39, 50, 20, 4, 32, 27, 21, 8, 49, 54, 3, 12, 28, 44, 33, 34, 55, 26, 1, 43, 11, 24, 48, 5, 30, 17, 53]",1.0,3.0,2.0
BCO,12.322200000000002,39.8067,27.50099261128742,600.0484662055969,2865870.0,"[50 48 21 35  0 15 53 34 13  2 47 25  3 40 58 26 30 52 54 49 56 23 18 57
 22 46  9 17 29 12 43  1 37 41 28 11 19 14  8 31 16 32 33  4 45 27 39 36
 44 51 20  7  5 24 38 55 42 10  6]",14.0,20.0,19.0
PSO,24.4956,40.49770000000001,32.92377065630504,600.011928319931,509653.0,"[9, 20, 50, 30, 7, 48, 24, 43, 55, 42, 46, 39, 36, 54, 6, 17, 25, 32, 14, 47, 13, 4, 52, 38, 37, 0, 29, 2, 53, 45, 44, 21, 22, 11, 16, 12, 15, 10, 51, 31, 58, 35, 28, 8, 33, 34, 57, 41, 40, 49, 27, 56, 23, 26, 1, 5, 18, 19, 3]",22.0,12.0,8.0
GS,23.937400000000007,41.1355,33.21864662445203,600.0203609466553,910904.0,"[14 19  6 48  0 56 28 52  9  4 50 11 25 38 36 54 21 45 49  1 43 37 57 47
 18  3 44 29 31 17 40 33 58 32 24  7 22 41 30 53 23 20 35 27  8 12 39 46
  2 42 55 26  5 51 34 10 15 16 13]",18.0,17.0,13.0
BHA,24.2455,41.1147,33.27117752144643,600.0602440834045,2652475.0,"[40  5 31 57 29 19  1 48 56 35  8 55 13 20 38 37 30 11 45 14 28 41 46  2
  7 50 12 51 53 43 16  9 18 10 34  4 15 32 42 21 44 25 54 22 47  3 17  0
 33 36 49 23 39 27  6 26 58 24 52]",21.0,21.0,18.0
SS,6.785799999999998,29.491200000000003,7.628622506356501,600.0100870132446,261535.0,"[45 57 41 47  6 56 19 12  3 54 49  8 21 27  9 46 39 50 20  4 52 38 35 23
 58 15 32 44 33 36 31  7 13 51  2 40 53 17 30  5 48 24 11 43  1 26 55 25
 16 42 10 34 28 37 18 14  0 22 29]",3.0,9.0,7.0
CA,8.5789,30.73389999999999,8.621563393989891,600.0142481327057,854940.0,"[57 41 14 18 37 28 44 32  9 15 51 30 17 53 13 34 10 58 42 16 55 26  1 43
 11 48  5 24 25 38 52 50 39 20  4 35 23 46 27 21  8 49 54  3 12 19 56  6
 47 22  0  2 31 36 33  7 40 29 45]",10.0,14.0,12.0
VNS,6.983399999999999,30.4233,6.99160501051321,600.0163745880127,258318.0,"[57 41 47  6 19 12  3 54 49  8 21 27  9 46 39 50 20  4 23 35 52 38 16 25
 55 13 51  5 24 26  1 43 11 48 30 17 53 40  2 31 36 33  7 34 10 42 58 15
 32 44 28 37 18 56 14  0 22 29 45]",7.0,16.0,6.0
HS,24.026200000000014,35.0435,24.299212481572923,600.0602717399597,4157894.0,"[21, 44, 6, 27, 32, 8, 52, 36, 33, 10, 22, 35, 5, 17, 18, 11, 24, 59, 54, 41, 2, 26, 46, 50, 53, 39, 16, 25, 49, 47, 43, 56, 31, 4, 13, 45, 51, 40, 28, 38, 48, 12, 58, 14, 3, 55, 9, 29, 19, 20, 15, 42, 1, 23, 57, 30, 37, 34, 7]",20.0,22.0,22.0
ICA,12.574299999999996,30.448600000000003,12.576622368376915,600.0021841526031,710546.0,"[51, 13, 7, 36, 31, 18, 56, 37, 9, 46, 39, 50, 20, 4, 52, 53, 45, 57, 41, 28, 32, 23, 35, 42, 26, 24, 48, 14, 47, 6, 19, 49, 8, 44, 11, 43, 1, 25, 38, 16, 55, 5, 30, 17, 12, 3, 54, 21, 27, 15, 58, 10, 34, 33, 2, 0, 22, 29, 40]",15.0,2.0,10.0
CAO,9.949599999999997,31.3802,16.041214744475536,600.0162787437439,4218540.0,"[25  4 39 19 12  3 46  9 21 54  8 49 28  6 56 41 57 22 29 17 30 53 45 13
  0 18 14 40  2 42 24 52 35 15 27 32 33 43  1 48 55 20 44 47 50  5 11 26
 38 51 37 31 36  7 34 10 58 23 16]",12.0,15.0,23.0
