Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
SS,9.116400000000002,38.938300000000005,9.652258969455673,600.0165464878082,114929.0,"[42 45 26 70 75 16 66 18 43 11 69 62 52 54 29 68 64  6 39 40 77 17 67 74
  2 23 82 12 19 79 47 36 85 25 78 59 73  1 10 72 44  7  9 35 20 60 65 37
  0 57 13 50 48 53 32 38 49 28 84 58  5 31 41 46 30 21 61 71  3 33  4 34
 22 83  8 14 81 55 76 15 51 56 80 63 24 27]",9.0,11.0,7.0
CA,12.152100000000004,44.8207,12.284738488066306,600.0179319381714,498943.0,"[31 21  0 61 27 45 26 10 72 70 75 16  9  7 44  1 24 63 80 71 73 59 78 34
 22 83  8 81 52 54 29 68 64 40 74 65 66 19 48 50 79 53 32 38 49 28 84 62
  2 43 46 23 82 12 47 36 85 14 33  4  3 25 42 18  6 39 77 17 67 60 20 35
 37 57 56 55 51 15 76 13 30 11 69 41 58  5]",12.0,13.0,10.0
VNS,8.087499999999997,45.41960000000002,8.142851138974416,600.0147440433502,107247.0,"[19 12 82 23 21 18 66 16 75 70 45 42 27 24 63 61 37  0 57 13 36 85 76 15
 51 56 80 55 81 14  8 83 22 34  4 33  3 71 25 78 59 73  1 26 10 72 44  7
  9 35 20 60 65 67 74 17 77 40 39  6 64 68 29 54 52  2 43 30 11 62 69 46
 41 31  5 58 84 28 53 32 49 38 79 47 50 48]",4.0,9.0,6.0
HS,36.7811,48.426,36.94024714117041,600.0989639759064,2240993.0,"[9, 28, 76, 17, 75, 45, 68, 65, 18, 59, 7, 43, 22, 69, 63, 70, 85, 31, 6, 13, 67, 62, 5, 12, 39, 48, 49, 56, 16, 77, 32, 36, 26, 60, 84, 25, 51, 33, 24, 71, 82, 54, 3, 10, 53, 55, 66, 35, 52, 14, 42, 78, 8, 47, 83, 40, 19, 80, 41, 21, 30, 11, 46, 15, 74, 4, 79, 57, 72, 23, 58, 64, 81, 86, 38, 1, 29, 20, 37, 73, 34, 61, 44, 27, 2, 50]",18.0,22.0,20.0
ICA,11.930899999999996,44.69770000000001,11.963638283879217,600.0056200027466,398403.0,"[54, 19, 48, 50, 47, 22, 34, 71, 24, 61, 2, 77, 74, 66, 16, 20, 60, 65, 40, 39, 6, 52, 62, 11, 0, 57, 80, 56, 51, 15, 76, 13, 79, 53, 32, 38, 49, 28, 84, 58, 5, 31, 41, 46, 69, 43, 18, 26, 45, 27, 42, 1, 73, 59, 78, 25, 3, 4, 33, 83, 8, 14, 81, 70, 75, 37, 21, 30, 23, 82, 12, 36, 85, 55, 63, 10, 72, 44, 7, 9, 35, 67, 17, 64, 68, 29]",11.0,2.0,9.0
CAO,15.790700000000005,46.7201,22.617678799018496,600.0272240638733,2395328.0,"[77  4 73 78  3 34 14 80  0 41 74 10 26 45 42 24 43 39  6 62 29 52 46 58
  5 76 51 56 53 32 49 38 50 79 48 19 28 82 84 85 63 72 44 75 65 35 20 16
  7 59  1 70 69 54 30 12 47 36 15 27 37  2 23 13 61 18 64 68 17 60 11 57
 66 21 71 33 25 83 22  8 81 55 31  9 67 40]",14.0,15.0,22.0
AIS,13.966399999999997,40.16870000000003,20.586873486742096,600.0383310317993,801022.0,"[62, 5, 28, 50, 29, 39, 74, 67, 35, 1, 26, 16, 20, 60, 2, 41, 31, 58, 49, 38, 32, 12, 23, 69, 51, 24, 25, 73, 59, 71, 3, 78, 10, 45, 42, 27, 61, 15, 13, 76, 80, 63, 53, 4, 81, 83, 34, 22, 8, 14, 33, 55, 56, 85, 47, 84, 19, 46, 11, 65, 70, 72, 44, 75, 18, 21, 66, 64, 54, 52, 43, 37, 57, 0, 9, 7, 17, 77, 40, 68, 6, 30, 82, 48, 79, 36]",13.0,16.0,13.0
RFD,8.1613,46.8045,8.18954041165981,600.0095150470734,1329871.0,"[ 5 58 84 28 23 57 15 51 56 76 13 82 12 19 48 50 53 32 49 38 79 47 36 85
 14 81 55 80 63 24 71 25  3 33 83  8 22 34  4 78 59 73  1 26 10 72 44  7
  9 16 75 70 45 42 27 61  0 37 18 66 35 20 60 65 67 74 17 77 40 64 68 29
 54 52  6 39  2 43 21 30 11 62 69 46 41 31]",6.0,5.0,15.0
FA,39.41850000000001,58.0266,47.96000815499997,600.0069110393524,4268463.798044692,"[81  8 56 61 18 42 52 30  4 13 70 45 20  0 21 37 25 39  6 65 33  3 36 28
 16 77 85 79 32 38 69 50 47 58 22 83  7 31 76 59 57 67 63 27 44 64 40 82
 15 24  1 11 55  9 29 17 75 72 74 12 23 14 34 26 49 84  5 43  2 68 60 10
 35 48 53 71 62 80 41 46 51 73 78 19 54 66]",23.0,3.0,1.0
GA,7.709799999999998,49.74059999999998,8.75500748747538,600.0544629096985,1142120.0,"[72 10 26 70 45 27 42  1 73 59 78 34 22  8 83 33  4  3 25 71 24 63 80 81
 14 47 36 85 55 56 51 15 76 13 57  0 61 37 18 66  2 43 21 30 11 46 23 82
 12 48 50 79 38 49 32 53 19 28 84 58  5 31 41 69 62 52 54 29 68 64  6 39
 40 77 17 74 67 65 60 20 35 16 75  9  7 44]",1.0,19.0,14.0
GLS,48.76339999999999,50.1767,49.54358255814581,600.0565829277039,62350.0,"[27  3 69 64  1 83 55 76 61 10 21 33 39 45 63 82 75 85 53 68  6  2 37 72
 30  9 12 52 62 54 51  0 78 13 79 44 74 46 73 25 34 17 66 38 71 49 77 43
 47 29 23 15 59  5 24 32 58 56 81 67 70 40 50 80 41 36 42 22 35 14 19 20
 84 65  4 60 26 18 28 57  8 16 48  7 31 11]",25.0,20.0,4.0
CSA,10.9728,49.112099999999984,15.634273581069438,600.0501623153687,225473.0,"[80, 33, 3, 78, 59, 73, 42, 45, 27, 71, 24, 63, 61, 0, 30, 11, 69, 62, 2, 43, 84, 53, 32, 38, 49, 28, 58, 41, 29, 64, 68, 54, 52, 6, 39, 40, 77, 17, 74, 16, 72, 44, 7, 9, 35, 67, 65, 60, 20, 26, 10, 1, 81, 14, 8, 83, 22, 34, 4, 25, 70, 75, 66, 18, 37, 21, 46, 31, 5, 23, 57, 55, 85, 36, 47, 79, 50, 48, 19, 12, 82, 13, 76, 15, 51, 56]",10.0,18.0,8.0
IWO,36.6323,42.348200000000006,37.49559062457831,600.01424741745,77511.0,"[63, 73, 13, 56, 8, 81, 14, 48, 49, 7, 23, 62, 51, 31, 66, 30, 74, 46, 5, 19, 53, 58, 80, 15, 59, 60, 26, 71, 64, 17, 77, 42, 45, 1, 2, 84, 25, 85, 55, 57, 32, 37, 65, 35, 75, 36, 3, 33, 34, 29, 47, 79, 38, 21, 44, 76, 54, 61, 4, 16, 70, 40, 43, 9, 82, 18, 11, 39, 6, 72, 0, 28, 22, 83, 78, 50, 67, 12, 41, 52, 68, 69, 20, 10, 27, 24]",17.0,8.0,5.0
BA,36.9431,56.97289999999999,45.21966846529009,600.103218793869,4206958.0,"[1, 62, 68, 61, 49, 69, 18, 41, 52, 15, 6, 54, 83, 73, 72, 59, 84, 36, 60, 40, 30, 23, 57, 79, 28, 63, 56, 11, 43, 65, 37, 9, 44, 7, 71, 47, 24, 20, 67, 5, 64, 21, 25, 34, 2, 74, 31, 14, 8, 3, 17, 75, 42, 19, 70, 53, 45, 32, 85, 80, 48, 29, 55, 22, 4, 78, 51, 10, 50, 13, 46, 27, 0, 38, 76, 81, 33, 66, 26, 82, 35, 58, 12, 16, 77, 39]",19.0,23.0,24.0
DE,39.6512,50.76500000000002,42.19418834646572,600.0213861465454,27408.0,"[32, 49, 19, 47, 13, 57, 0, 12, 45, 41, 38, 53, 30, 22, 71, 55, 7, 9, 60, 66, 58, 5, 37, 28, 10, 44, 77, 11, 29, 76, 68, 59, 21, 27, 20, 54, 17, 15, 70, 72, 23, 82, 69, 73, 24, 25, 78, 43, 81, 52, 2, 36, 63, 1, 65, 31, 64, 6, 40, 18, 85, 35, 48, 14, 56, 50, 80, 67, 74, 34, 4, 62, 33, 51, 26, 16, 75, 46, 84, 3, 83, 42, 61, 8, 39, 79]",24.0,14.0,2.0
