Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,28.9413,47.8228,38.52605042756902,600.0932192802429,5394055.0,"[11 31 71 49 25 61 14 64 16 43 17 36 45 55 28  7 68  8 24 65 67 46  2 63
 44 40 62 69 12 34 47 53 54 13 32 27 56 19 42 21 60 29 50  0 37 10 52 58
 70 59 41 38 15 39 23 66  3 22 51 33  1  9 18 20  4  5 30  6 57 48 35 26]",19.0,24.0,25.0
FLS,7.579400000000001,41.0189,9.266422500494835,277.91622495651245,1370016.0,"[52 27  8 10 24 18  3 14 67 51 23 21 47 46 35 71 49 55 34 41 48 58 50 36
 53 59 38  1 33 54 70 64 45 42  5 17 15 32 13 26 56 43 31 16 69  2 11 39
 66 19  4 20 44 62 25  9 30 40 63  6 61 29 60 65 57 28 22  0 37 68  7 12]",7.0,1.0,14.0
BLS,7.4693,37.09149999999999,8.16840574531139,600.0113046169281,3097712.0,"[62  3 14 67 26 56 43 31 32 13 21 23 51 47 71 46 35 15 17  5 42 54 33  1
 38 59 70 45 64 53 49 36 50 58 48 41 34 55 52 27 12  7 68 37  0  8 22 28
 57 10 18  9 25 24 65 60 29 61  6 63 40 30 66 19 39 11  2 69 16 20 44  4]",6.0,11.0,23.0
TS,7.3872,41.6412,8.25815819466446,600.0124781131744,2714507.0,"[23 21 47 49 41 48 58 50 36 53 71 46 35 64 70 59 38  1 33 54 42 45  5 17
 15 32 13 26 56 43 31 16 69  2 11 39 20 44  4 19 66 40 63  6 61 29 60 65
 24 10 57 28 22  8  0 37 68 12  7 34 55 52 27 18 25  9 30  3 62 14 67 51]",3.0,13.0,20.0
SimAn,7.4382,37.19320000000001,7.456182944897092,600.0090658664703,2021664.0,"[ 1 38 59 70 53 36 49 55 34 41 50 58 48  0 37 68  7 12 52 27  8 22 28 57
 10 65 60 29 61  6 63 40  9 25 24 18  3 62  4 20 19 30 66 39 11  2 69 16
 31 32 17  5 15 13 43 56 26 44 14 67 51 23 21 47 46 35 71 64 45 42 54 33]",5.0,8.0,17.0
ACO,7.192000000000001,20.1765,9.294745246524672,600.0061223506927,49995.0,"[69, 2, 31, 16, 43, 56, 26, 13, 32, 15, 5, 17, 54, 33, 38, 1, 59, 70, 42, 45, 64, 53, 36, 41, 34, 55, 52, 27, 12, 7, 68, 37, 0, 8, 28, 22, 57, 10, 24, 25, 9, 18, 30, 40, 63, 6, 29, 61, 60, 65, 50, 58, 48, 49, 71, 46, 35, 47, 51, 23, 21, 67, 14, 62, 3, 4, 20, 44, 66, 39, 19, 11]",2.0,4.0,3.0
BCO,14.945300000000003,45.553,32.68419180555541,600.0320107936859,2173765.0,"[71 38 28 27  8 30 61 26 24 55  0 31 58 41 53 64 63 60 12 39 45 37 34  3
 10  2 20 46 18  5 69 66 42 33 16 23 67 59  1 36 48  7 52 29 25 68  9 17
 44 51 14 50 47 49 32 65 22 43 56 70 40  4 62 57 19  6 13 11 15 21 54 35]",15.0,20.0,19.0
PSO,29.8574,46.849300000000014,38.60422164871169,600.010826587677,484948.0,"[8, 19, 44, 28, 25, 51, 11, 2, 61, 13, 27, 0, 60, 16, 32, 5, 47, 26, 66, 17, 64, 18, 39, 63, 57, 22, 68, 21, 52, 49, 71, 54, 67, 9, 36, 23, 62, 55, 42, 41, 38, 53, 37, 12, 1, 33, 43, 69, 3, 50, 7, 24, 6, 29, 70, 46, 20, 31, 56, 15, 45, 59, 35, 40, 65, 14, 58, 34, 48, 30, 4, 10]",20.0,9.0,9.0
GS,29.975500000000004,46.18030000000001,38.52846702898625,600.0150363445282,767829.0,"[13 69 15  6 60 57 24 30 27 18 25 47 61 29 17 50 28 37  0 54 34 20 64  4
 21  2 11 42  1 40 65 22  7 59 23 41 16 33 38 45 68 35 71 53 32 51 31 56
 10  8 26 63 39  9 55 46 67 14 58 12 19 48 36 49 70  5 43  3 52 62 44 66]",22.0,14.0,12.0
BHA,29.858400000000007,46.53929999999998,38.59685524760824,600.0436518192291,2169922.0,"[ 5 20 19 11 17 52 31 39 16 46 35 55 49 38 60 63 42 24 64 13 67 26 34 54
 47 15 12 62 44  2 59 41 71 43 29 69 14 50 58 56 40  7 68 53 18  3 28 23
 21 51  8 22 32  9 65  1 37 70 33  6 61 45 66 30 27 48 36 57 10  4 25  0]",21.0,21.0,18.0
SS,7.693600000000001,32.07600000000001,8.387158740813447,600.0112972259521,171300.0,"[40 66 39 11  2 69 16 31 43 13 15  5 42 45 64 71 46 35 21 23 51 47 55 34
 27  8 22 28 57 10 24 65 60 29 61  6 63  9 25 18  3 62 14 67 52 12  7 68
 37  0 48 58 50 41 49 36 53 70 59 38  1 33 54 17 32 56 26 44 20  4 19 30]",8.0,10.0,7.0
CA,10.825499999999998,38.07340000000001,10.901152368675628,600.0122103691101,605666.0,"[52 41 53 59 38  1 33 42 45  5 35 13 44 18 57 10 24 25  9 66 39 11 69 31
 32 15 17 54 70 50 58 48 37 68  7 12 27  8 28 63 40 30 19  2 16 43 56 26
 20  4 62  3 14 67 51 46 71 64 36 49 21 23 47 55 34  0 22 65 60 29 61  6]",11.0,12.0,11.0
VNS,7.0707,36.363200000000006,7.102248410728978,600.0084493160248,142737.0,"[29 61  6 63 40  9 25 18 52 55 34 41 36 49 71 35 46 47 21 23 51 67  3 62
 14 44 20  4 19 30 66 39 11  2 69 16 31 43 56 26 13 32 15 17  5 45 42 54
 33  1 38 59 70 64 53 50 58 48  0 37 68  7 12 27  8 22 28 57 10 24 65 60]",1.0,7.0,6.0
HS,28.798400000000004,36.9766,29.171644065633775,600.0549874305725,2739278.0,"[51, 59, 32, 44, 12, 52, 37, 49, 1, 4, 33, 24, 40, 22, 6, 39, 25, 20, 67, 66, 31, 41, 29, 34, 55, 18, 48, 11, 53, 35, 38, 42, 50, 47, 60, 45, 30, 15, 27, 72, 2, 43, 68, 54, 9, 58, 69, 23, 64, 16, 71, 56, 36, 3, 19, 26, 10, 62, 7, 17, 5, 13, 14, 57, 28, 61, 63, 21, 46, 70, 65, 8]",17.0,23.0,21.0
ICA,11.532300000000005,35.094100000000005,11.53976343931364,600.0038297176361,490723.0,"[70, 35, 46, 55, 52, 18, 25, 9, 19, 39, 56, 43, 16, 69, 2, 20, 4, 44, 26, 13, 15, 17, 5, 21, 27, 68, 12, 7, 34, 41, 36, 50, 58, 48, 37, 0, 60, 29, 61, 6, 66, 11, 31, 32, 45, 38, 1, 33, 54, 42, 64, 71, 24, 10, 57, 8, 28, 22, 65, 63, 40, 30, 23, 51, 14, 62, 3, 67, 47, 49, 53, 59]",12.0,2.0,10.0
CAO,12.021000000000004,36.6361,18.529428383329364,600.0212886333466,2959279.0,"[55 67 18 44 24 31 29 63  9 40  6 25 68  0 27 10 65 30 39  4 26 15 13 32
 46 47 71 64 36 50 53 59 38 69  2 11 66 19 14 62 51 45 17 35 23 56 21  7
 12 34 41 42 70  1 33 54  5 43 16 20 61  3 60 57  8 28 22 37 52 49 58 48]",14.0,15.0,22.0
AIS,11.921400000000006,34.23490000000001,16.934974050576013,600.0214734077454,1040185.0,"[35, 5, 43, 44, 63, 18, 61, 29, 60, 52, 50, 36, 49, 53, 70, 54, 17, 15, 46, 47, 51, 56, 69, 31, 32, 33, 42, 1, 38, 59, 45, 64, 41, 34, 12, 22, 7, 8, 28, 27, 24, 10, 57, 67, 14, 55, 16, 2, 11, 21, 40, 66, 30, 3, 62, 19, 68, 0, 37, 6, 65, 9, 25, 4, 39, 26, 13, 20, 23, 58, 48, 71]",13.0,16.0,13.0
RFD,7.9007,37.418800000000005,7.915435214140852,600.0058810710907,1624326.0,"[11 69  2 20 44 26 56 43 16 31 32 13 15 17  5 42 45 71 64 70 54 33  1 38
 59 53 36 49 41 50 58 48  7 12 52 34 55 47 46 35 21 23 51 67 14  3 62  4
 19 30  9 25 24 18 27 68 37  0  8 22 28 57 10 65 60 29 61  6 63 40 66 39]",9.0,3.0,16.0
FA,30.93310000000001,45.65820000000001,38.51209480999995,600.0218772888184,5154963.150650632,"[11 26 23 42 56 43  4  3 12 58 19 35 45 39  9 66 40 50 47 20 21 41 33 31
 51 60 25  1 17 71 54 48 29 46 52 65 57 53 49 16 70 62 61 18 22 27 63 30
 44 15 69 36 64 32  2  7  0 24 37 68 55 28  6  8 13  5 14 67 10 34 59 38]",24.0,17.0,1.0
GA,7.4114,40.74619999999999,8.04122053467567,600.0260322093964,1382436.0,"[58 50 53 64 70 59 38  1 33 54 42 17  5 45 71 46 35 15 32 13 21 23 51 47
 49 36 41 34 55 52 67 14 62  3 25  9 19  4 20 44 26 56 43 31 16 69  2 11
 39 66 30 40 63  6 61 29 60 65 24 18 10 57 28 22  8 27 12  7 68 37  0 48]",4.0,19.0,15.0
GLS,38.74209999999999,40.956,39.76796944443742,600.4511435031891,92304.0,"[45 36 21  2 67 28 16 60 14 26 37 40 24 62  9 10 53 52  4 70 12 29 42 23
 41  8 11 33 58 27  1 18 66  3 49 68 32 50 59  0 17 57 34 13 64 25 35 22
 54 20 44 30  5 48 61  6 63 71 39 38 65 55 15 51 31 19 56 69 46 47 43  7]",25.0,25.0,4.0
