Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,9.020299999999995,18.8513,14.424628678082598,600.0803577899933,11375516.0,"[ 7 28 18 20 27 17  2  5 16  0 11 14 21  8 24  1 22  9  6  4 10 15 23 26
 13  3 25 19 12]",18.0,25.0,25.0
FLS,4.7034,12.847599999999996,4.874341714620193,15.218221187591553,178640.0,"[ 4  8  2 21 16 11  5 14  7 19 25 20 12  3 18 17 27 22  1 15 13 24  9 28
  0 26 23  6 10]",3.0,1.0,2.0
BLS,4.841199999999999,14.401699999999996,4.89983216379268,71.11303567886353,833112.0,"[10  4  2  8  6 23 21 16 11  5 14  7  0 12 19 25 20 18  3 28 26  9 24 13
 15 27 17  1 22]",10.0,2.0,8.0
TS,4.703399999999999,14.3775,4.725994796511078,600.0065760612488,6639222.0,"[22 27 17 18  3 12 20 25 19  7 14  5 11 16 21  2  8  4 10  6 23 26  0 28
  9 24 13 15  1]",2.0,10.0,24.0
SimAn,4.8906,14.7631,4.8909549658868015,600.0067493915558,4110294.0,"[21 16 11  5 14  7  0  3 18 12 19 25 20 17 27 15 24 13  1 22 10  4  2  8
  6 23  9 28 26]",11.0,11.0,19.0
ACO,4.588900000000001,10.338399999999996,5.496824467691638,600.0033385753632,230459.0,"[16, 21, 8, 2, 4, 10, 6, 23, 26, 28, 9, 24, 13, 15, 1, 22, 27, 17, 18, 3, 12, 19, 25, 20, 0, 7, 14, 5, 11]",1.0,6.0,3.0
BCO,4.7435,18.299100000000006,11.041222556267536,600.0307722091675,4881255.0,"[ 5 21  7 14 16  8  2  4 15  1 22 10  6 11 28 13 24 27 17 18  3 26 23  9
  0 25 20 12 19]",4.0,21.0,20.0
PSO,9.723999999999998,18.672600000000003,14.400451200651135,600.0097033977509,996915.0,"[8, 7, 22, 2, 23, 26, 21, 28, 19, 25, 20, 24, 13, 9, 1, 10, 15, 4, 6, 18, 27, 17, 3, 12, 16, 14, 5, 11, 0]",23.0,13.0,10.0
GS,9.1891,18.634000000000004,14.424268444943255,600.0122299194336,1172015.0,"[21 16 13 17 27 15 10  9 24 11  5 14  3 28 26  2  7  0 23  6 19 12 25 18
 20  1 22  4  8]",20.0,14.0,13.0
BHA,9.1571,18.6845,14.477738574965551,600.0308120250702,4093235.0,"[ 7  5 15  8 21  4  2 11 14  9 10 28  3 19 23 26  6  0 27 20 13 24 16 25
 18 22 17 12  1]",19.0,22.0,18.0
SS,4.763099999999998,12.6745,5.1733966525838095,600.0037257671356,983108.0,"[15 27 17 18  3 12 20 25 19  0  7 14  5 11 16 21  2  8  6 23 26 28  9 24
 13 10  4 22  1]",6.0,7.0,9.0
CA,6.2823,13.828299999999995,6.283534173983907,600.013356924057,1079604.0,"[ 8  2 21 19 25 20 12  1 22  4 16 11  5 14  7  0 28 26  6 23  9 13 15 27
 17 18  3 24 10]",14.0,15.0,12.0
VNS,4.7486,13.6825,4.749298432066613,600.0277743339539,652243.0,"[11 16 21  2  8 10  4 22  1 15 27 17 20 25 19 12 18  3 24 13  9 23  6 26
 28  0  7 14  5]",5.0,20.0,6.0
HS,8.776,14.4895,9.164630505620954,600.0450491905212,6570044.0,"[15, 17, 10, 7, 29, 13, 14, 20, 26, 21, 16, 25, 18, 28, 2, 22, 11, 5, 3, 9, 24, 23, 19, 4, 12, 8, 6, 27, 1]",16.0,23.0,23.0
ICA,6.431199999999999,13.511600000000003,6.4313808648935895,600.0020401477814,1022975.0,"[25, 20, 17, 27, 18, 3, 15, 1, 21, 16, 11, 5, 26, 9, 13, 24, 28, 0, 7, 14, 2, 8, 4, 22, 10, 6, 23, 12, 19]",15.0,4.0,11.0
CAO,4.938800000000001,15.048199999999998,7.62737866480969,600.0236840248108,5333453.0,"[ 6  8 21 16  7 12 25 19 20 17 27 22 13  4  1 15 24 10 18  3  0  5 14 11
 26 23 28  9  2]",12.0,18.0,22.0
AIS,4.8143,13.1534,7.119508766590787,600.0185205936432,2415078.0,"[27, 5, 14, 7, 0, 4, 10, 2, 8, 23, 11, 16, 21, 26, 3, 24, 13, 25, 20, 15, 1, 22, 6, 9, 28, 18, 12, 19, 17]",8.0,16.0,15.0
RFD,4.777900000000001,13.7165,4.778501867690183,600.0053687095642,2726443.0,"[ 7  0 28 26  9  3 18 12 19 25 20 17 27 15 24 13  1 22  4 10 23  6  8  2
 21 16 11  5 14]",7.0,8.0,16.0
FA,10.3892,18.0193,14.41805883000003,600.0058405399323,10101422.001440788,"[ 2  6 11 16  3 22 18  7  5 26 12 17 19  0 14 20 25 13  1 27 24 15 23  9
 28  4 10  8 21]",24.0,9.0,1.0
