Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,23.761599999999994,41.490300000000005,33.23965539499361,600.1545131206512,7495147.0,"[46 54  2 22 29 23 40 52 51 45 48 53  8 39  1 10 16 43 27 18  4 36 21 50
 34 19 25  3 49 44 42 59 11  6 33 13 24 32 37 14  5  0 56 28 38 31  9 15
 12 41 26 35 55 47 30 57 58 20  7 17]",17.0,25.0,24.0
FLS,7.714199999999998,34.513600000000004,8.817407973629066,123.6889820098877,902700.0,"[35  1 42 36 53 24 16  0 52  7 51  5  4 18  8  9 57 10 21 39 49 50 38 30
 32 44 37 47 56 25 43 28  3 40 31 19 34 45  6 22 41 23 29 54 46 17  2 59
 33 11 58 20 27 26 12 14 55 13 48 15]",8.0,1.0,12.0
BLS,7.662399999999998,27.0133,7.865485466601926,503.4768936634064,3678060.0,"[35  6 22 46 54 29 41 23 45  3 28 31 40 34 19 30 32 37 44 38 47 42 50 49
 36 39 21 10 57  9  8 16 18  4  5 51 58 11 20 27 26 59 33  2 17 12 14 55
 15 48 13  7 52  0 24 53  1 56 25 43]",7.0,2.0,20.0
TS,7.209699999999997,31.876900000000003,7.468670057160271,600.0197999477386,4002283.0,"[14 12 17  2 33 59 26 27 11 58 20 51  7 52  5 18  4  0 24 16  8 53  9 57
 10 21 39 36 49 50 38 44 37 32 30 19 31 25 56 47 42  1 35 43 28  3 40 34
 45 23 41 29 54 46 22  6 55 15 48 13]",3.0,15.0,21.0
SimAn,7.306300000000001,34.08679999999999,7.311490855806376,600.013815164566,2898725.0,"[52  0 48 13 15 35  1 25 56 42 50 38 47 37 44 32 30 19 34 40 31 28 43  3
 45 23 41 29 54 46 22  6 55 14 12 17  2 59 33 11 58 20 27 26  7 51  5 18
 16  8 53  9 57 10 21 39 49 36 24  4]",5.0,10.0,17.0
ACO,7.213200000000001,19.167099999999994,9.17228213663974,600.0087537765503,84441.0,"[48, 13, 15, 55, 14, 12, 59, 33, 2, 17, 46, 22, 6, 54, 41, 29, 23, 45, 3, 43, 28, 35, 1, 56, 25, 47, 42, 50, 38, 44, 37, 32, 30, 19, 31, 40, 34, 49, 36, 39, 21, 10, 57, 9, 53, 24, 0, 52, 5, 4, 18, 16, 8, 51, 7, 27, 20, 11, 58, 26]",4.0,7.0,2.0
BCO,12.208499999999995,39.8643,27.62172500355594,600.0491604804993,3213055.0,"[14 30  5 33 19 36  1 21 22 37  0 46 24 28 25 27 39 41 52 58 47 38 13 40
 12 26 32 11 18  3 16 17 34 51  2  4 20 42 31  9 48 29  8 44  7 59 35 15
 50 56 53 57 55 54 43 45  6 49 23 10]",15.0,18.0,19.0
PSO,24.965999999999998,41.0006,33.18403784245262,600.0159614086151,586191.0,"[53, 24, 21, 49, 52, 27, 18, 20, 19, 42, 56, 1, 15, 47, 37, 23, 46, 3, 13, 4, 43, 36, 39, 9, 44, 55, 14, 11, 41, 29, 51, 7, 5, 59, 35, 6, 34, 40, 8, 50, 32, 45, 54, 17, 58, 57, 48, 25, 33, 38, 26, 12, 28, 31, 30, 22, 2, 10, 16, 0]",23.0,12.0,8.0
GS,24.135500000000008,40.7043,33.22220744354932,600.0188691616058,1044045.0,"[54 29  1 40 32 19 31 56 39 53 18 55  8 11 58 23 59  2 33 20 10 36 57 25
 47 35 21 13 45 14 15 22 17 12 46 52  0 51 48 43 44 16 38 30 42 37 34 26
  4 24 49  6  9 27  5 50 28  7  3 41]",20.0,14.0,13.0
BHA,24.8534,41.5564,33.31778609028151,600.073004245758,3030701.0,"[12 56 15 46 11 58 30 22 51 13 35 25 48 20 26 27 38 39 50  5 10 28 18 24
  9 16 17 23  6 29 55 41  7 33 54 19 45 32 34  2  8 36 53 49 47 44 59 31
 40  0  1 37 52 42  4 14 57  3 21 43]",22.0,20.0,18.0
SS,7.364300000000001,28.786899999999992,8.18341368074266,600.014671087265,301877.0,"[27 20 58 11 26 59 33  2 17 12 14 15 35 43 28 25 56 42 50 49 36 39 21 10
 57  9 53  8 16 24 48 13 55  6 22 46 54 29 41 23 45  3 40 34 31 19 30 32
 37 44 38 47  1  0 52  4 18  5 51  7]",6.0,11.0,7.0
CA,10.9553,32.917399999999994,10.97380065682484,600.0171911716461,867656.0,"[ 4 18  8 16 24  0 48 35 43 28 25 47 38 42  1  7 20 11 58 57 10 21  9 13
 55 15 56 44 37 31 40  3 12 59 33  6 45 34 19 30 32 50 49 39 36 53  5 51
 27 26  2 17 46 41 23 29 54 22 14 52]",14.0,13.0,11.0
VNS,7.778999999999998,35.9114,7.790790533679416,600.0102229118347,262012.0,"[ 2 33 59 12 14 13  0  7 26 11 58 20 27 51  5 52  4 18 16  8 53  9 57 10
 21 39 36 49 50 24 48 15 55  6  3 28 43 35  1 25 56 42 47 38 44 37 32 30
 19 31 34 40 45 22 41 23 29 54 46 17]",9.0,9.0,6.0
HS,24.0253,36.73960000000001,24.279519910679426,600.0875463485718,4264342.0,"[23, 14, 5, 52, 26, 30, 24, 3, 42, 55, 47, 59, 25, 27, 53, 34, 19, 28, 12, 60, 32, 20, 13, 8, 4, 29, 57, 15, 35, 48, 33, 56, 16, 18, 2, 11, 9, 40, 17, 10, 1, 38, 58, 37, 50, 22, 51, 45, 36, 39, 49, 46, 41, 31, 43, 6, 44, 54, 21, 7]",18.0,21.0,22.0
ICA,10.740899999999998,31.733099999999997,10.745029211291913,600.0034837722778,748628.0,"[53, 24, 0, 13, 43, 28, 31, 19, 34, 40, 3, 16, 8, 18, 4, 5, 58, 33, 59, 6, 45, 23, 41, 29, 54, 22, 46, 17, 2, 55, 14, 12, 26, 7, 1, 56, 47, 44, 38, 42, 27, 11, 20, 51, 52, 9, 57, 10, 21, 48, 15, 35, 25, 37, 32, 30, 50, 49, 39, 36]",12.0,3.0,10.0
CAO,10.7506,30.915900000000004,16.266507277128028,600.0276725292206,4326162.0,"[27 26  0 18  5  4 24 55 46  2 33 57  9 48 52 39 53 10 21 36 51 20 58 11
 59 17  6 35  1 16  8 13 42 32 14  7 15 45 34 19 41 29 54 22 40  3 23 31
 30 37 44 47 49 50 38 43 28 25 56 12]",13.0,16.0,23.0
AIS,9.8784,28.639500000000005,14.967197859538246,600.1211230754852,1576296.0,"[37, 44, 32, 30, 35, 45, 40, 59, 54, 29, 12, 1, 11, 58, 26, 55, 14, 6, 46, 41, 19, 34, 31, 28, 3, 43, 33, 17, 48, 0, 52, 8, 57, 9, 21, 10, 36, 39, 38, 50, 47, 15, 24, 16, 18, 13, 23, 22, 2, 20, 27, 7, 4, 5, 51, 53, 49, 42, 25, 56]",11.0,24.0,14.0
RFD,6.951700000000001,35.5793,6.959754738328649,600.0077331066132,2307754.0,"[36 49 50 38 44 37 32 30 19 31 34 40  3 45 23 41 29 54 46 22  6 35 43 28
 25 56 47 42  1 48 13 15 55 14 12 17  2 33 59 26 11 58 20 27  7 51  5 18
  4 52  0 24 16  8 53  9 57 10 21 39]",1.0,5.0,16.0
FA,25.67659999999999,39.829,33.23640751500009,600.0053014755249,6538817.08283493,"[31 42 28  3 45  1 36 51 59  6 34 40 29 58 26 50 52 48 17 41 14 56 20 33
 24  9 38 19 10  8 39 35 15  2 23 16  5 13 27  0 18 21 54 46 12 49 57 25
 44 30 55 22 43 53  7  4 11 37 47 32]",24.0,4.0,1.0
GA,7.188499999999999,34.6009,7.642307679284518,600.0551857948303,2132977.0,"[58 20 27  7 51  5 52  4 18 16  8  9 57 10 21 39 49 36 53 24  0 48 13 14
 12 55 15 35  1 42 47 50 38 30 32 44 37 56 25 43 28  3 31 19 34 40 45  6
 22 41 23 29 54 46 17  2 33 59 26 11]",2.0,19.0,15.0
GLS,33.97509999999999,35.60000000000001,34.56495166666414,600.1152391433716,160200.0,"[40  8 37  7 57 43  1 53 42  9  2 17 47  0 29 46 44 23 49 10 35 59 33 32
 27 55  3 36 24 12 20 19  6 56 26 14 38 58 48 28 50 31  4 39 30 52 41  5
 15 51 18 16 54 45 22 13 21 25 11 34]",25.0,23.0,5.0
CSA,8.8703,35.1693,10.217756244713676,600.0099942684174,599229.0,"[44, 37, 32, 30, 19, 31, 22, 46, 17, 2, 24, 53, 8, 16, 18, 4, 5, 51, 52, 0, 48, 13, 14, 12, 59, 33, 26, 11, 58, 20, 27, 7, 55, 15, 35, 6, 54, 29, 41, 23, 45, 34, 40, 3, 28, 43, 49, 36, 9, 57, 10, 21, 39, 50, 42, 1, 25, 56, 47, 38]",10.0,8.0,9.0
IWO,24.2933,29.5568,24.45601787662778,600.008439540863,145984.0,"[43, 3, 45, 54, 15, 6, 46, 22, 1, 40, 12, 59, 28, 23, 17, 2, 20, 16, 53, 21, 8, 0, 49, 4, 27, 25, 34, 57, 9, 38, 14, 13, 48, 41, 5, 42, 26, 55, 51, 33, 58, 29, 19, 24, 18, 52, 10, 36, 30, 37, 44, 56, 39, 7, 35, 11, 50, 32, 31, 47]",21.0,6.0,4.0
BA,24.026100000000003,40.82779999999999,31.035987346077118,600.1125419139862,7783738.0,"[16, 42, 8, 58, 15, 10, 28, 48, 9, 24, 53, 1, 56, 5, 27, 14, 12, 54, 26, 38, 11, 50, 25, 44, 43, 7, 13, 49, 6, 17, 20, 0, 52, 2, 32, 3, 39, 55, 45, 19, 29, 46, 59, 18, 22, 40, 37, 35, 23, 41, 34, 4, 36, 30, 47, 21, 51, 33, 31, 57]",19.0,22.0,25.0
DE,23.692299999999992,36.07059999999999,25.986710709426543,600.0297379493713,110837.0,"[17, 27, 20, 11, 48, 53, 9, 56, 22, 55, 40, 45, 3, 23, 29, 12, 42, 31, 38, 8, 57, 59, 5, 21, 1, 19, 34, 44, 37, 41, 54, 32, 49, 47, 28, 36, 50, 30, 46, 0, 6, 14, 52, 39, 24, 43, 35, 15, 25, 26, 51, 13, 4, 33, 2, 7, 10, 18, 16, 58]",16.0,17.0,3.0
