Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,17.862500000000008,32.1554,25.53127208864728,600.1420714855194,5834826.0,"[29 15 39 30 42  9  3 33 17 21 25 49  5 12 37  6 46 13 50 41 18 16  1 27
 14 31 35 26 24 44 11  0 28 10 38 47  8  2 22 48  7 23 20 40 36 43 45  4
 34 19 32]",18.0,23.0,24.0
FLS,6.1833,24.96300000000001,6.912489326581797,109.89211368560792,617100.0,"[ 6 10 44 13 41  0 11 40 20 24 29 37 21  4 36 50 18 46 34 45 43  2  5 39
 12  9  3 26 25 49 30 15 32 16 19 22  1 42 27 31 17 48 23 33 35 14 47  8
  7 38 28]",6.0,1.0,12.0
BLS,6.033600000000001,24.453699999999998,6.207893160211377,447.3578917980194,2646900.0,"[40 17 31 22 19 37 21 39 12  9  3 26 25 49 30 15 32 16  1 42 27 48 23 33
 35 14 47  8 38 28  6  7 11  0 10 44 41 13 18 46 50 34 45 43  2  5  4 36
 29 24 20]",4.0,2.0,20.0
TS,6.3592,25.060900000000004,6.509409469847101,600.0148706436157,3176638.0,"[35 33 42 27 17 31 19 22  1 16 32 15 30 49 25 26 21 37 39 12  9  3  5  2
 43 45 34 46 18 50  4 36 29 24 20 40 11  0 41 13 44 10  6 28 38  7 48 23
  8 47 14]",8.0,10.0,21.0
SimAn,6.030200000000001,23.593699999999995,6.035188834475917,600.0125613212585,2046293.0,"[32 15 30 49 25 26  3  9 12 39 21 37 17 48  7 11 40 20 24 29 36  4  5  2
 43 45 34 50 46 18 13 41 44 10  0  6 28 38 23 33  8 47 14 35  1 42 27 31
 19 22 16]",3.0,8.0,17.0
ACO,5.9698,17.3776,7.482863689226887,600.0151858329773,74807.0,"[13, 41, 44, 10, 0, 6, 28, 38, 7, 11, 40, 20, 24, 29, 36, 4, 39, 12, 9, 3, 26, 25, 49, 30, 15, 32, 16, 22, 19, 31, 27, 42, 1, 35, 14, 47, 8, 23, 48, 17, 33, 37, 21, 5, 2, 45, 43, 34, 50, 46, 18]",2.0,11.0,2.0
BCO,9.4546,31.1902,20.917243762787184,600.176374912262,2315490.0,"[21 35 49 22 48 23  6  0 28  8 43 34 44 32 46 13 26 25 15 30 14  5 11 39
  9  1 37 18  4 27 16 47 19 40 33 31 20  2  3 12 36 17 42 24 45 10  7 41
 38 29 50]",14.0,24.0,19.0
PSO,18.5158,31.22890000000001,25.452464423370778,604.0841057300568,234848.0,"[40, 31, 43, 48, 47, 10, 17, 44, 34, 3, 21, 39, 15, 30, 27, 50, 24, 13, 45, 20, 16, 32, 25, 49, 26, 29, 5, 37, 46, 41, 9, 1, 8, 14, 35, 7, 38, 28, 4, 12, 2, 42, 33, 19, 22, 36, 18, 6, 0, 23, 11]",22.0,25.0,6.0
GS,18.405000000000005,31.086699999999997,25.53496935498984,600.0257761478424,596394.0,"[25 16 15 49  7 28 27  1 20 11 42 26 48 37 29 30 23 17 41 45 43  9 19 22
 33 14 44 18 36 39 31 46 13 10  6 34 21  4 24  0 35 47  8 32  3 40 38 50
  5  2 12]",21.0,16.0,9.0
BHA,18.7818,31.486400000000007,25.5899249063984,600.094272851944,2092382.0,"[22 42 38 44 45  4 18  6 50 46 27 33  8 30 31 29 12 15 19  2 49 20  7 11
 26 37  9 24  0 28  3 43 32 39 10 14 48 40 17 47 21 41 23 16 36 34  1 35
 13  5 25]",23.0,22.0,18.0
