Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,14.581600000000003,27.83440000000001,21.875354376853974,600.1032118797302,9008533.0,"[15 12  7 31 25 26 24 21  0 16 37 18 23  6 38 13  4  1  3 27 29  2 41 19
 28 40 22 14 36 39 11  9  5 20  8 34 10 42 35 17 33 30 32]",18.0,25.0,24.0
FLS,5.4874,22.5446,6.04923102375976,48.79755401611328,424410.0,"[16 12 39  8 20 34  4 17 11 35 27  1  3  5  0  7 13 33  9 21 37 29 42  2
 41 10 30 38 32 23 28 22 26 40 19 14 36 24 31 25  6 15 18]",2.0,1.0,7.0
BLS,6.1295,23.100800000000003,6.245560700232825,207.94284534454343,1856568.0,"[32  9 33 13  0  7 16 12 39  8 20 34  4 17  3  5  1 35 11 27 37 29 21 42
  2 41 10 30 38 22 40 19 26 28  6 23 15 25 31 14 36 24 18]",8.0,2.0,14.0
TS,5.8304,20.9228,5.897029309597643,600.0262789726257,4855000.0,"[21 42  2 41 10 30 38 32 15 23 22 40 19 26 28  6 25 31 14 36 24 12 16 18
  9 33 13  7  0  5  3 39  8 20 34  4 17  1 27 35 11 37 29]",6.0,19.0,21.0
SimAn,6.235,23.413400000000003,6.2368364766405575,600.0074467658997,3251658.0,"[ 2 42 29 37 11 35 27  1  3 17  4 34 20  8 39  5  0  7 13 33 16 12 18 15
 23  6 25 31 24 36 14 19 40 26 28 22 38 32  9 21 30 10 41]",9.0,10.0,18.0
ACO,5.3611,14.738200000000004,6.794909606321201,600.0033061504364,127312.0,"[15, 23, 32, 38, 30, 10, 41, 2, 42, 29, 37, 21, 9, 33, 13, 7, 0, 5, 3, 1, 27, 35, 11, 17, 4, 34, 39, 12, 16, 18, 24, 31, 25, 6, 28, 22, 26, 19, 40, 14, 36, 8, 20]",1.0,5.0,2.0
BCO,7.3851,26.989600000000006,17.537496251195133,600.0317120552063,3801315.0,"[ 0  4 36 19 40 14 28 25 21 30 37 11 20  5 12  7 34 39  3 26 23  1 35  2
 16  6  8 17 41  9 32 29 42 27 10 38 33 18 15 22 31 24 13]",13.0,20.0,20.0
PSO,15.670000000000003,27.4904,21.983611152180487,600.0106737613678,783075.0,"[38, 24, 20, 4, 18, 35, 11, 1, 5, 23, 29, 21, 12, 31, 33, 14, 0, 27, 39, 3, 34, 7, 17, 16, 36, 8, 42, 10, 41, 37, 2, 32, 26, 22, 40, 9, 30, 25, 6, 28, 13, 15, 19]",22.0,12.0,9.0
GS,15.977100000000004,27.288,21.872472005167868,600.0160381793976,1072055.0,"[ 8  9 22 28 36  4 34 15  7 31  6 10 38 30 29 16 23 33 17  0  1 11 20  5
 13  2 42 21 26 19 32 18 35 41 40 25 39  3 27 37 12 24 14]",23.0,15.0,12.0
BHA,15.128199999999998,27.220900000000004,21.93830102899985,600.0394542217255,3483194.0,"[16 40 36  4 18 31 11 34 20 32 23 25  7 38 29 33  6 26 28 14 10 21  1 15
 24 39 35 17 27  8  9  2 19 12 13  5 42 41  0 37 22 30  3]",21.0,21.0,19.0
