Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
ICA,11.9583,43.1836,11.980704155503188,600.0037159919739,394975.0,"[21, 29, 20, 19, 81, 38, 13, 4, 28, 77, 31, 15, 59, 82, 62, 75, 51, 71, 49, 53, 41, 85, 67, 40, 9, 69, 30, 66, 84, 83, 46, 76, 26, 60, 80, 12, 43, 39, 7, 32, 14, 70, 65, 74, 54, 44, 56, 47, 1, 2, 22, 36, 57, 48, 73, 25, 45, 50, 34, 42, 3, 64, 27, 17, 24, 37, 16, 11, 33, 78, 10, 68, 55, 52, 6, 35, 72, 63, 58, 8, 61, 79, 18, 23, 5, 0]",12.0,2.0,9.0
CAO,15.443799999999998,47.72500000000004,22.1073432511973,600.0255296230316,2358989.0,"[49 25 71 36  3 42 18 54 79  1  2 56 63 51 64 43 13 28  4 33 65 44 61 20
 29 35 72 62 12 46 60 55 32  6 45 48 73 24 81 17 10 27  5 84 77 85  9 67
 76 26 80 19 59 53 74 70  7 39 40 30 78 66 83 38 15 31 11 16 21 82 50  0
 41 57 34 14 69 68 52 58 75 23 37 47  8 22]",14.0,15.0,22.0
AIS,14.452100000000003,40.83250000000001,20.26172248799882,600.0337653160095,803473.0,"[16, 38, 45, 31, 33, 55, 10, 40, 14, 26, 60, 54, 7, 32, 0, 84, 59, 80, 76, 35, 56, 18, 8, 47, 44, 75, 3, 71, 34, 49, 22, 79, 61, 51, 73, 67, 50, 74, 52, 43, 25, 83, 21, 58, 63, 20, 29, 72, 6, 23, 5, 27, 24, 11, 68, 12, 46, 82, 77, 28, 4, 13, 66, 78, 62, 19, 81, 2, 1, 36, 42, 64, 65, 70, 17, 39, 15, 69, 9, 48, 57, 41, 85, 53, 30, 37]",13.0,17.0,13.0
RFD,7.924500000000001,48.06670000000001,7.956393833555875,600.0081226825714,1284672.0,"[52  0  6 21 54  5 27 75 23 51 64  3 42 71 49 36 22  2  1 79  8 61 18 44
 47 56 58 63 35 72 29 20 26 60 76 80 46 12 19 81 83 82 38 59 15 31 77 28
  4 13 66 78 30 10 69 68  9 45 25 73 41 85 40 67 57 48 53 50 34 14 32 70
 65 17 74  7 39 55 43 33 84 11 16 37 62 24]",2.0,4.0,15.0
FA,37.924900000000015,52.71130000000001,45.59633365499944,600.0067400932312,4206260.664394771,"[82 55 36 54  6 62 57 75 40  8 46 38 30 51 60 70 52  3 11 34  7 71 13 69
  4 12 21 23 74  0 19 48 43 81 16 66 20 56 47 32 45 68 53 79  1 22 85  9
 50 29 83 17 35 76 44 14  2 78 58 63 59 26 80 37 72 10 65 77 73 24 31 15
 33 18  5 42 61 64 49 27 39 41 67 25 28 84]",24.0,3.0,1.0
GA,8.3874,47.389800000000015,9.290235456655696,600.03879570961,1171308.0,"[39 43 33 84 11 16 37 24 52  0  5 54 75 27 17 74 65 70  7 32 14 25 45  9
 40 85 41 67 57 48 73 53 50 34 49 22  2  1 36 71 42  3 64 51 23 79 18 61
  8 47 44 56 58 63 72 29 20 26 60 76 80 81 19 12 46  6 35 21 62 83 82 38
 59 15 31 77 28  4 13 66 78 30 10 69 68 55]",7.0,18.0,14.0
GLS,42.91879999999999,44.7679,44.13405232558866,600.1781663894653,61748.0,"[13 23 53 11 16 46 81 19 32 50 20 40 36 73  4 18 83 21 33 61  6 76 85 54
 28  0 52 43 71 67 42  2 37 15 35 17 14  8  3 79 10 59 65 44 55 62 38 29
 47 22  1 57 75 56 26 48 69 78 58 30 70 51 82 63 45 60 84  5 25 64 68 41
 24 31 12 39 49  7 66 77 80 74 72  9 34 27]",25.0,25.0,5.0
CSA,11.123399999999998,46.45209999999997,15.692849274792,600.0802402496338,185176.0,"[36, 57, 48, 32, 39, 7, 64, 3, 14, 34, 50, 53, 22, 2, 1, 44, 54, 5, 0, 16, 11, 84, 43, 55, 25, 45, 9, 68, 69, 10, 30, 66, 78, 33, 13, 4, 28, 77, 31, 15, 81, 19, 80, 60, 26, 76, 46, 12, 62, 24, 52, 70, 65, 74, 17, 27, 75, 23, 18, 79, 61, 8, 47, 56, 58, 63, 29, 20, 83, 82, 38, 59, 37, 6, 72, 35, 21, 73, 67, 40, 85, 41, 49, 42, 51, 71]",10.0,22.0,8.0
IWO,34.5016,42.26589999999999,35.476646343325534,600.014148235321,39790.0,"[11, 63, 43, 41, 55, 13, 7, 73, 34, 67, 79, 18, 44, 27, 47, 6, 52, 0, 77, 31, 9, 69, 45, 23, 62, 75, 71, 32, 82, 29, 40, 8, 49, 39, 65, 42, 70, 85, 64, 17, 51, 5, 48, 22, 3, 1, 83, 12, 15, 84, 78, 16, 81, 57, 21, 59, 28, 35, 72, 76, 68, 30, 66, 50, 2, 53, 61, 14, 46, 33, 10, 24, 74, 25, 36, 56, 54, 20, 26, 37, 4, 38, 58, 80, 19, 60]",16.0,9.0,4.0
BA,35.548300000000005,53.49410000000003,43.07806492238435,600.0867471694946,4544414.0,"[19, 75, 61, 84, 77, 68, 67, 38, 15, 52, 21, 28, 32, 23, 82, 40, 69, 45, 66, 31, 26, 72, 76, 78, 71, 18, 11, 44, 55, 12, 62, 47, 5, 70, 64, 6, 63, 30, 8, 80, 4, 0, 48, 27, 2, 25, 34, 24, 53, 42, 58, 54, 57, 16, 79, 3, 17, 46, 9, 85, 49, 1, 43, 65, 60, 39, 37, 73, 36, 51, 22, 14, 13, 83, 29, 20, 35, 10, 7, 74, 56, 41, 50, 33, 81, 59]",19.0,23.0,25.0
DE,37.81149999999999,48.48470000000001,40.63576475169593,600.0217509269714,21184.0,"[59, 11, 13, 69, 5, 51, 64, 36, 40, 33, 81, 76, 29, 44, 54, 23, 70, 38, 7, 15, 82, 45, 27, 2, 41, 50, 67, 53, 83, 48, 35, 20, 63, 78, 84, 52, 24, 16, 9, 49, 65, 22, 79, 71, 46, 19, 77, 1, 57, 26, 42, 56, 0, 32, 28, 25, 17, 85, 18, 60, 21, 37, 61, 58, 43, 10, 66, 3, 39, 72, 31, 12, 8, 68, 74, 6, 62, 80, 4, 55, 73, 14, 75, 47, 34, 30]",23.0,14.0,2.0
