Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,7.722899999999999,17.983900000000002,13.474538985086292,600.0866050720215,8528990.0,"[ 3 12 19  0  9 11 23  2 18 14 13 21 15 16 17  7 22  1  6 20  8 24  5  4
 10]",18.0,25.0,24.0
FLS,4.831099999999999,13.021700000000004,4.958816782340358,13.876332998275757,131400.0,"[ 2 13 23 18 14  5 24  3 10  4 15 16 19  9  0  1  8 12 21 20  6 22  7 17
 11]",8.0,1.0,2.0
BLS,4.7462,14.741699999999998,4.790247980262718,66.0849974155426,609000.0,"[ 5 14  2 13 23 18 21  7 17 11 22  6 20  8  1  0  9 19 16 15  4 10  3 24
 12]",5.0,2.0,6.0
TS,4.8956,13.7992,4.9111792394143485,600.0098297595978,5116256.0,"[11 17  7 21 18 23 13  2 14  5 24  3 10  4 15 16 19  0  9 12  8  1 20  6
 22]",9.0,12.0,22.0
SimAn,4.9309,14.4927,4.931459517250116,600.0079488754272,3071145.0,"[19  9  0  1 20  6 22  7 17 11  2 13 23 18 14  5 21  8 12 24  3 10  4 15
 16]",12.0,11.0,18.0
ACO,4.677099999999999,9.997199999999998,5.467215771647724,600.0032849311829,203739.0,"[21, 7, 17, 11, 22, 6, 20, 8, 1, 0, 9, 16, 19, 15, 4, 3, 10, 18, 23, 13, 2, 14, 5, 24, 12]",4.0,5.0,3.0
BCO,4.766,17.4616,10.056657088746634,600.034820318222,3902305.0,"[ 6 17 24  0 14  7 10 18 12 23  8 11 21 13  5  1  9 22  2 20  4 15  3 16
 19]",7.0,21.0,20.0
PSO,7.717799999999999,17.828799999999998,12.141419082442606,600.0098888874054,850667.0,"[9, 20, 5, 14, 2, 13, 23, 21, 11, 22, 7, 17, 15, 10, 4, 19, 16, 3, 24, 18, 12, 8, 6, 1, 0]",17.0,13.0,9.0
GS,8.8396,17.5443,13.477924687100698,600.0161030292511,826144.0,"[17  2 14 18 24 21  7 23 13 15  4 10  5 11  8  3 16 19  0  6  1  9 20 22
 12]",23.0,15.0,8.0
BHA,7.927799999999999,17.682000000000002,13.53247289840864,600.0431654453278,3210007.0,"[ 9 19 16 18  8 20 24 21  3 10  6  1 11 13  5  2 22  0 12 15  4 14 17 23
  7]",19.0,22.0,19.0
SS,4.675599999999999,10.6155,5.0185693730455005,600.0058584213257,875003.0,"[20  8  1  0  9 19 16 15  4 10  3  5 14  2 13 23 18 24 12 21  7 17 11 22
  6]",2.0,9.0,10.0
CA,5.339099999999999,13.2546,5.34107892752286,600.0114080905914,998545.0,"[10  3  5 14  2 13 23 18 21 12 24 15 16 19  0  8  7 17 11 22  6 20  1  9
  4]",13.0,14.0,11.0
VNS,4.9154,14.0696,4.915854077794596,600.0326790809631,735928.0,"[23 13  2 14  5  3 10  4 15 16 19  0  9 24 12  8  1 20  6 22 11 17  7 21
 18]",10.0,20.0,7.0
HS,7.955700000000002,13.3472,8.250303641493678,600.0442688465118,6379344.0,"[17, 2, 9, 8, 12, 18, 6, 5, 13, 10, 11, 4, 16, 22, 15, 24, 19, 3, 14, 25, 7, 23, 21, 1, 20]",20.0,23.0,23.0
ICA,5.722499999999999,12.422399999999998,5.7228885547944985,600.0024592876434,1059877.0,"[2, 14, 5, 10, 4, 3, 9, 1, 6, 22, 11, 17, 7, 0, 19, 16, 15, 24, 12, 8, 20, 21, 18, 23, 13]",15.0,4.0,12.0
CAO,4.753700000000001,14.171300000000002,7.181491478933049,600.0168859958649,5018915.0,"[23 24 15 10  4  3  9 12  5 14  2 11  6 20  8 21  1 16 19  0 22 17  7 18
 13]",6.0,17.0,21.0
AIS,4.675599999999999,12.9415,6.745179976401244,600.0194983482361,2430103.0,"[17, 21, 12, 8, 20, 22, 6, 24, 3, 10, 4, 16, 19, 1, 9, 0, 15, 5, 18, 23, 13, 14, 2, 11, 7]",2.0,18.0,15.0
RFD,4.9258,13.6511,4.92638938884236,600.0056939125061,2533040.0,"[24  5 14 18 23 13  2 11 22 17  7 21 12  8  6 20  1  0  9 19 16 15  4 10
  3]",11.0,8.0,16.0
FA,9.404500000000002,17.379800000000003,13.47456408,600.0060350894928,7842771.973656154,"[17  7 15  4 10  3 19 12 11 23 21 14 13 18 24  8 16  5  2  0 20  9  1  6
 22]",24.0,10.0,1.0
GA,4.675599999999998,15.0532,4.995578369934251,600.0273356437683,2696603.0,"[ 4 10  3  5 14  2 13 23 18 24 12 21  7 17 11 22  6 20  8  1  0  9 19 16
 15]",1.0,19.0,17.0
GLS,13.126,14.554200000000003,13.871584000005074,600.0163962841034,495825.0,"[17 19  8 21 18 15  1  7 23 20  9 22  6  2 16 10 11  3 13  4  5 24  0 12
 14]",25.0,16.0,5.0
CSA,5.4404,13.831500000000004,5.699082121474219,600.0033102035522,2342181.0,"[11, 22, 6, 20, 0, 19, 16, 15, 3, 24, 12, 8, 1, 9, 4, 10, 5, 14, 2, 13, 23, 18, 21, 7, 17]",14.0,6.0,14.0
IWO,8.0602,10.9967,8.08631325949735,600.005133152008,260884.0,"[9, 1, 0, 8, 16, 19, 17, 21, 12, 23, 15, 4, 3, 13, 24, 10, 5, 14, 18, 2, 11, 7, 22, 20, 6]",22.0,7.0,4.0
BA,8.0291,17.729,12.151201867860143,600.0522165298462,11805156.0,"[6, 18, 22, 24, 13, 5, 4, 10, 14, 15, 19, 1, 9, 12, 8, 0, 23, 17, 16, 20, 7, 11, 3, 2, 21]",21.0,24.0,25.0
DE,7.6144,14.8472,7.670784710056321,600.0015623569489,1126020.0,"[5, 10, 18, 14, 2, 13, 17, 22, 11, 12, 19, 16, 20, 1, 9, 6, 8, 0, 15, 4, 3, 24, 21, 7, 23]",16.0,3.0,13.0
