Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,28.21420000000001,46.127100000000006,37.48089565006946,600.1528325080872,6598403.0,"[ 2 27 56 60 62 59 29 43 61 12 65 49 50 55 53 13  4  1  3 57 42 22 47 10
 38 36 28 26 17 48 71 16  9 66 46 20 63 11  5 23 69 24 35 19 32 58 44  7
  0 37 64 34 39 45 54  8  6 25 18 14 52 33 15 40 30 70 21 51 67 31 68 41]",18.0,25.0,25.0
FLS,7.475699999999998,35.5201,9.025090650868629,212.71123600006104,1344456.0,"[37 70 51 68 31 61 17 26 23 58 32 54 48 44 71 36 38 66 12 20 46  8 42 60
 56  2  9 19 55 57 16 49 11 29 24 22 35 65  5 62  7 41  3  6  1 43 53 18
 15 63 25  4 33 27 45 34 13  0 39 52 30 69 50 40 28 59 64 14 21 10 47 67]",6.0,1.0,14.0
BLS,7.254499999999998,36.93,7.858674040372761,600.0048253536224,3779906.0,"[38 66 12 20 46  8 42 60 56  2  9 57 19 55 62  5  7 41 65 16 49 35 24 11
 29 22  4 33 25 63 27 45 34 13  0 39 52 30 69 50 18 15  6  3  1 43 28 53
 40 59 64 14 21 10 51 70 37 47 67 17 68 31 61 26 23 58 32 54 48 44 71 36]",3.0,3.0,23.0
TS,7.397399999999997,35.9131,8.009109611830212,600.0170013904572,3376259.0,"[28 43  1  3  6 63 35 65  7 41 12 20 46  8 66 38 36 71 26 23 58 32 54 44
 48 60 42 56  2 19  9 57 55 62  5 16 49 24 11 29 22  4 33 25 27 45 15 53
 18 50 69 30 39 34 13  0 52 40 14 21 51 68 31 61 17 67 47 37 70 10 64 59]",4.0,12.0,20.0
SimAn,7.508499999999997,36.343500000000006,7.517210743741676,600.0137758255005,2506565.0,"[26 36 71 44 48 54 32 58 23 61 31 68 51 14 40 52 13 34  0 39 30 69 50 18
 53  6 15 45 27 63 25 33  4 22 29 11 24 35 49 16 65  7  5 62 57  9 19  2
 56 60 38 66 12 20 46  8 42 55 41  3  1 43 28 59 64 21 10 70 37 47 67 17]",7.0,8.0,17.0
ACO,7.158999999999998,22.51580000000001,9.039583984269727,600.0140326023102,63063.0,"[35, 63, 25, 33, 4, 27, 45, 15, 6, 18, 50, 69, 30, 39, 0, 13, 34, 52, 40, 14, 21, 10, 64, 59, 28, 53, 43, 1, 3, 41, 7, 65, 5, 62, 16, 49, 24, 22, 11, 29, 57, 55, 19, 9, 2, 56, 60, 42, 8, 46, 20, 12, 66, 38, 36, 71, 44, 48, 54, 32, 58, 23, 26, 17, 67, 47, 37, 70, 51, 68, 31, 61]",2.0,10.0,3.0
BCO,16.327900000000003,44.555800000000005,31.8759398537504,600.0515513420105,2719210.0,"[59  3 37 19 44  2  8 36 26 46 58 67  0 18 20 41 66 15 33 27  6  4 34 51
 17 38 47 48 60 55 61 71 32 54 42 29 24 65 16 22 11 63  1 70 31 23 68 10
 53 21 43 14  7 12 64 50 45 13 28 25 57  9 62 35 40 56  5 30 49 69 39 52]",15.0,19.0,18.0
PSO,29.548700000000004,45.3894,37.583235237061935,600.0160689353943,809409.0,"[60, 15, 37, 68, 10, 34, 13, 4, 57, 44, 48, 54, 46, 32, 5, 11, 43, 3, 49, 55, 35, 63, 27, 9, 21, 20, 71, 52, 39, 40, 59, 70, 29, 22, 47, 64, 69, 50, 24, 30, 45, 8, 17, 66, 53, 14, 42, 58, 36, 62, 25, 12, 23, 26, 19, 28, 18, 65, 67, 33, 0, 38, 51, 31, 61, 7, 16, 41, 56, 6, 2, 1]",24.0,11.0,11.0
GS,29.2158,45.21849999999999,37.462507656656925,600.0182554721832,1012296.0,"[36  1 51  7 16 65 14 69 52 39 55 27 42  8 21 28 56  2  3 61 59 30  4  6
 47 45 11  5 46 19 71 57 22 18 15 38  9 35 43 44 33 49 10 13 34 12 41 20
 68 23 17 37 64 31 26 24 48 32 50 40 58 66 53  0 70 67 63 25 29 62 60 54]",23.0,13.0,12.0
BHA,28.96480000000001,45.6888,37.5572054382618,600.0705862045288,2734898.0,"[57 70 10 41 26 23 33  7 49 11 65 39 69  3 22 53 42 54 44 16 67  9 45 13
  2 55 68 28 21  5 62 25 19 15 47 59 46 48 38 17 32 36 12 29 24  6 31 58
 40 37 14  8 52 60 43 27 20 71 50  0 34  4 35 18 66  1 51 30 64 56 63 61]",22.0,20.0,19.0
SS,7.7094999999999985,32.203299999999984,8.52440484955899,600.0220999717712,214432.0,"[36 58 23 17 67 47 37 21 14 40 52  0 13 34 39 30 69 50 18 43  1  3 41 55
 19 42  8 46 20 12 66 38 26 61 31 68 51 70 10 64 59 28 53  6 15 45 27 33
  4 22 29 11 24 49 35 25 63 65  7  5 16 62 57  9  2 56 60 48 54 32 44 71]",8.0,15.0,7.0
CA,10.947200000000002,35.4494,10.998279390187776,600.1251211166382,759280.0,"[21 10 70 37 47 66 42  2 56 60 58 23 61 31 68 51 69 50 18 15 27 63 41 38
 36 71 44 19 55 35 33  4 24 49 16  9 57 11 29 22 25 45 30 39 34 13  0 52
 40 14 59 28 53  6 65  5 62  7  3  1 43 67 17 26 32 54 48  8 46 20 12 64]",12.0,24.0,10.0
VNS,7.113699999999997,39.65500000000001,7.142146056107249,600.0189356803894,183042.0,"[53 43  1  3  6 15 45 27 63 25 33  4 35 22 24 29 11 49 65 41  7  5 16 62
 57  9 55 19  2 56 42  8 46 20 12 66 38 36 71 44 48 60 54 32 58 23 26 17
 61 31 68 51 70 37 47 67 28 59 64 10 21 14 40 52  0 13 34 39 30 69 50 18]",1.0,14.0,6.0
HS,27.301199999999994,38.48099999999998,27.63569094355841,600.0989520549774,3421037.0,"[41, 53, 15, 71, 38, 7, 64, 44, 52, 24, 5, 8, 45, 67, 54, 40, 49, 59, 32, 27, 65, 18, 33, 9, 22, 58, 30, 26, 63, 16, 48, 60, 42, 50, 61, 62, 68, 51, 46, 70, 19, 69, 23, 6, 66, 14, 1, 31, 39, 37, 3, 17, 34, 4, 20, 10, 55, 47, 43, 72, 35, 28, 2, 36, 12, 25, 11, 29, 56, 57, 13, 21]",17.0,21.0,21.0
ICA,9.752000000000002,36.82020000000001,9.763580969974608,600.0043525695801,590213.0,"[14, 47, 58, 32, 54, 48, 20, 12, 3, 65, 16, 49, 24, 29, 11, 57, 9, 56, 2, 19, 55, 7, 41, 42, 60, 44, 71, 36, 38, 66, 17, 61, 31, 68, 51, 70, 37, 10, 21, 64, 59, 53, 45, 27, 63, 25, 33, 4, 22, 35, 5, 62, 8, 46, 23, 26, 67, 28, 43, 1, 6, 15, 34, 13, 0, 39, 30, 18, 50, 69, 52, 40]",10.0,2.0,9.0
CAO,12.137000000000002,38.07219999999999,18.314779866949632,600.0320105552673,3584737.0,"[61 31 47 68 13  0 39 34 33  5 62 57  9 60 48 71 42  8  7 19 46 44 32 36
 23 43 41 12 58 54 56  2 55 65 30 69 50 22 49 24 29 11 25  4 45 52 27 18
 40 53 15 37 14 10 51 70 26 17 67  3  1  6 63 35 16 20 38 66 28 21 64 59]",14.0,16.0,22.0
AIS,11.740699999999997,32.2449,16.862323651375597,600.0394775867462,1259724.0,"[64, 14, 21, 42, 60, 66, 46, 20, 70, 10, 63, 15, 52, 25, 49, 54, 44, 48, 35, 22, 57, 55, 8, 36, 71, 38, 23, 17, 43, 12, 1, 16, 24, 9, 19, 2, 56, 58, 32, 26, 67, 31, 61, 68, 51, 47, 37, 3, 5, 62, 41, 11, 29, 18, 13, 0, 39, 30, 27, 4, 33, 45, 65, 7, 6, 34, 69, 59, 53, 50, 40, 28]",13.0,17.0,13.0
RFD,7.418399999999997,38.78099999999999,7.430851704963143,600.0081646442413,1942663.0,"[18 53 43  1 41  3  6 15 45 27 25 33  4 22 29 11 24 49 35 63 65  7  5 16
 62 57  9 55 19  2 56 60 42  8 46 20 12 66 38 36 71 44 48 54 32 58 23 26
 17 67 47 37 70 61 31 68 51 21 10 64 28 59 14 40 52  0 13 34 39 30 69 50]",5.0,5.0,16.0
FA,28.882700000000003,43.9499,37.485382870000265,600.0054812431335,5851160.90480952,"[35 55 48 56  9 21 40 64 37 14 16  0 45 46 41 62 28 11 71 60 51 12 57  8
 58 61 70 30 69 33  6 52 53 25 18  1 43 38 36 65 66 32 67 17 10 59 50 34
  7 47 68 15 49  5 19 22 42 31 23 54 63 39 44  3 24 29  2 26 20 27  4 13]",20.0,4.0,1.0
GA,7.783099999999997,38.834,8.302557024863619,600.0511727333069,1804942.0,"[34  0 39 30 18 15  6  3 41 12 20 46 66 38 36 71 44  8 42 55 62 16  5  7
 65 63 45 27 25 33  4 35 22 29 11 24 49 57  9 19  2 56 60 48 54 32 58 23
 26 17 61 31 68 51 67 47 37 70 10 21 64 59 14 40 28 43  1 53 50 69 52 13]",9.0,18.0,15.0
GLS,36.48439999999999,37.7246,36.97002638888839,600.1093890666962,111168.0,"[12 39 62  0  3 57 37 49 23 64 60 19 31 59 68 16 18  6  9 67  8 71 40 26
  7 20  5 34 28 17 30 44 51  4 65 15 13 14 10 29 70 36 45 33 63 46 32 54
 56 66 58 25 48 21 24 47 52 35 41  2 53 61 42  1 43 27 22 11 55 50 69 38]",25.0,22.0,4.0
CSA,9.862899999999998,38.6637,11.821963727536676,600.0132141113281,408030.0,"[48, 38, 66, 20, 3, 1, 28, 59, 64, 21, 10, 43, 12, 36, 71, 17, 67, 47, 37, 70, 53, 50, 69, 30, 39, 0, 13, 34, 45, 33, 4, 25, 63, 35, 49, 57, 9, 2, 19, 55, 62, 16, 5, 65, 7, 41, 6, 15, 27, 24, 11, 29, 22, 18, 52, 40, 14, 51, 68, 31, 61, 26, 23, 58, 46, 8, 42, 56, 60, 54, 32, 44]",11.0,7.0,8.0
