Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,28.26320000000001,46.417000000000016,38.05792677198128,600.1225986480713,6378512.0,"[56  7  9 43 37 39 65  0 66  5 34 57 45  1 49 35 40 21 26 10 62 12 70 46
 22 44 41 38 58 54 23 55  8 60 13 31 47 68 48 24 69  6 28 33 27 64 59 18
 42 30  3 52 36 51 14 63 17 29 20 32 11 50  2 16 15 53 67  4 61 25 19]",17.0,24.0,24.0
FLS,7.148399999999997,38.38870000000001,8.67483870404574,209.23732089996335,1312080.0,"[27 39 45 35 41 57 49 26 37 11 10 50 52 36  2 15  5 23 22 46 51  1  0 16
 55 64  8  7 62 66 13 44  6  9 40 28 33 29 70 69 60 42 12 19 14 30 67 31
 17  3 53  4 47 20 59 68 48 61 24 54 18 21 34 38 43 58 65 25 32 56 63]",6.0,1.0,14.0
BLS,6.7073,36.65499999999999,7.276400877818297,600.0125861167908,3766642.0,"[45 39 50 52 36  2 15  5 23 22 46 51  1  0 16 55 64 27 63 62  9  7  8 66
 13  6 44 40 42 60 28 33 29 70 69 14 19 12 30 67 31 17  3 53  4 47 20 59
 68 48 61 24 54 18 38 21 34 57 49 26 37 11 10 35 41 43 58 65 56 25 32]",1.0,10.0,23.0
TS,6.887899999999998,39.9992,7.575097193464173,600.0126502513885,3304168.0,"[ 6 13 66  8  7  9 40 62 27 64 55 16  0  1 51 46 22 23  5 15  2 36 52 50
 39 63 56 25 32 45 35 10 11 37 26 49 57 34 41 43 65 58 38 21 18 54 24 61
 48 68 59 20 47  4 53  3 17 31 67 30 14 19 12 42 60 69 70 29 33 28 44]",2.0,11.0,20.0
SimAn,7.138999999999999,37.4051,7.155769326826137,600.00945353508,2524493.0,"[44  6 13 66  9 40 62 27  7  8 16 55  0  1 51 46 22 23  5 11 10 15  2 36
 64 52 50 39 63 32 56 65 58 43 41 25 45 35 37 26 49 57 34 21 38 18 54 24
 61 48 68 59 20 47  4 53  3 17 31 67 30 12 19 14 69 70 29 33 60 42 28]",5.0,8.0,17.0
ACO,6.9067,20.3426,8.77019480172855,600.0062718391418,62944.0,"[65, 58, 43, 41, 35, 45, 32, 25, 56, 63, 62, 27, 7, 8, 66, 9, 39, 50, 52, 36, 64, 2, 15, 5, 23, 22, 46, 51, 55, 16, 0, 1, 6, 44, 13, 40, 12, 30, 19, 14, 69, 70, 29, 33, 60, 42, 28, 31, 67, 17, 3, 53, 4, 47, 20, 59, 68, 48, 61, 24, 54, 18, 38, 21, 34, 49, 57, 11, 37, 26, 10]",3.0,6.0,3.0
BCO,13.671500000000004,45.26259999999999,32.260732483244766,600.0398626327515,2711330.0,"[11 31 30 28 67 69 42 65 15 20 18 34 66  9 19  0 70 26 58 54 60 64 37 35
 13 56 12 25  3 17 53 50 14 68 38 57 55 36 44 48 39 46 40 61 10 21 22  7
  5 32  8 23 52  2 47 27  1 62 29 43  6 51 59  4 63 45 24 49 41 33 16]",15.0,20.0,19.0
PSO,28.9118,45.529,38.06547821746153,600.0168118476868,705363.0,"[6, 59, 61, 17, 65, 48, 21, 46, 32, 38, 18, 47, 53, 62, 66, 24, 27, 33, 60, 9, 35, 34, 4, 3, 29, 7, 13, 70, 69, 16, 1, 51, 44, 56, 58, 45, 39, 22, 36, 2, 20, 25, 23, 5, 68, 19, 67, 26, 15, 55, 64, 49, 11, 57, 41, 40, 63, 43, 42, 28, 52, 50, 8, 0, 12, 31, 54, 14, 37, 30, 10]",21.0,14.0,10.0
GS,29.192500000000003,45.98510000000001,38.03521243343606,600.0181589126587,963925.0,"[65 11  9  6 13 62 47 50 15 16 61 48 12 29 39 41 67 70 19 53 28 36 14  4
 26 49 34  7 18 59 68 24 27 69 60 31 32 44 40 37 42  8  2 35 45 63 17 52
 66 54  3 46 64  5 21 43 57 55  1  0 22 51 56 30 33 23 25 10 20 38 58]",22.0,15.0,12.0
BHA,28.7814,46.20039999999997,38.12627651192122,600.0590856075287,2594597.0,"[31 32 63 13 27 69 66 25 38 29 35 36 39  1 51 59 34 19 22 18 61  3 21 41
 12 60 56 47 28 64 11 42 30 16 26 23 45 40 65 49 57 37 15 33 55 54 62 46
  4 70 20 48 68 24  5 53  2  7 14 67 50  8 44 58 17  6  9 10 52  0 43]",20.0,21.0,18.0
