Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,21.7008,38.56099999999999,30.86653366334265,600.0982699394226,8113972.0,"[42 22  6 45  8 43 37  1 13 15  4 51  7  0 39 16 53 19  2 11  5 46 47 14
 21 35 36 27 49 54 55 10 23 41 31 29 32 52 56 38 18  3 17  9 40 50 44 25
 30 20 24 26 34 28 12 33 48]",18.0,24.0,25.0
FLS,6.351099999999998,27.65490000000001,7.3263116940798625,100.75386595726012,804384.0,"[47 36 54  5 35 21 17 19 53  2 11 13 50  9 34 33 48 40 44 25 30 24 38 32
  4 26 10 20 56 55 42  6 29 52 51 22  3 31 39  1  7  0 41 14 23 18 37 43
  8 12 16 27 28 46 15 49 45]",2.0,1.0,10.0
BLS,6.734899999999999,31.2755,6.972310391033587,419.7421307563782,3348408.0,"[41 14 23 18 37 43  0  7 12 16  8 45 49 47 27 28 15 46 26  4 13 11  2 36
 54  5 35 21 53 19 17 50  9 34 33 48 40 44 38 32 20 10 31 22 56 55 24 25
 30  6 42 29 52 51  3 39  1]",8.0,2.0,19.0
TS,6.484999999999999,32.6793,6.693978033479784,600.010089635849,4296914.0,"[ 1 39  3 22 31 10 20 32 38 24  6 42 55 56 51 52 29 30 25 44 40 48 33 34
  9 50 17 19 53 21 35  5 54 36  2 11 13  4 26 46 28 15 47 49 45  8 12 16
 27  7  0 43 37 18 23 14 41]",6.0,10.0,21.0
SimAn,7.020399999999998,32.931700000000006,7.025897108374878,600.0082840919495,3075282.0,"[27 16 12  8 45 49 15 28 46 26 47 36 54  5 35 21 17 19 53  2 11 13 50  9
 32  4 20 56 55 42 24 38 34 33 48 40 44 25 30  6 29 52 51 22  3 31 10  1
 39 23 18 37 43 14 41  0  7]",9.0,9.0,17.0
ACO,6.416399999999999,18.4021,7.852507801887564,600.0051033496857,93785.0,"[50, 9, 34, 33, 48, 44, 40, 25, 30, 6, 42, 55, 56, 20, 10, 26, 46, 28, 15, 27, 12, 16, 8, 7, 0, 41, 14, 23, 18, 37, 43, 1, 39, 31, 22, 3, 51, 52, 29, 24, 38, 32, 4, 13, 11, 2, 53, 21, 19, 17, 35, 5, 54, 36, 47, 49, 45]",3.0,5.0,3.0
BCO,11.1307,37.40700000000001,25.38182045046514,600.0342800617218,3402000.0,"[29 52 55 51 32  6 42 44 24 33 38 40  0  1 12 37 27 54  5 35 11 28  7 30
 31  8 16 45 49 48 13 39 41 23 34 22 10 20 50 46  4 56  2 36  9 25 26 47
 17 19 53 21 43 15 18 14  3]",15.0,20.0,20.0
PSO,23.2851,38.429100000000005,30.95699812477369,600.0116662979126,809132.0,"[7, 0, 50, 16, 40, 3, 39, 29, 51, 33, 30, 42, 48, 19, 2, 32, 9, 53, 17, 21, 13, 26, 36, 46, 15, 31, 14, 47, 8, 23, 54, 10, 55, 6, 34, 18, 43, 12, 45, 27, 38, 52, 24, 25, 49, 28, 56, 44, 4, 35, 5, 37, 41, 20, 11, 22, 1]",23.0,11.0,11.0
GS,22.0089,38.2215,30.86449152715924,600.0166339874268,1043782.0,"[10 38 28 37 18 14 39  3 42 22 17 34 32 24 31 50 27 12 55 26 20  0 47 44
  8 36  2 25 29 52 41 23 46 35  9 40 30 56  6 51  4  1 43 16 45 15  7 54
 21 13  5 11 49 53 48 33 19]",19.0,14.0,13.0
BHA,22.48210000000001,38.671700000000016,30.940468931888223,600.0474328994751,3093506.0,"[35 28 10 53 44 27 20 41 23  0 21 43 22  8  5 16  4 33  7 15 19 54 24 30
 25 37 14 52  1 13  6 12 56  3 42 32  9 34 47 17 49 45 18 50 26 31 29 51
 55 48 11  2 36 40 39 46 38]",21.0,21.0,18.0
