Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,21.973000000000003,39.40859999999999,31.46545072349397,600.1515080928802,7739711.0,"[42 25  4 53 15 38 18 26  3 24 35 40  2 23 39 19 37 47 54  8  9 11 20 51
 55 28 21 27 56 50 45 13 48 22 12 14  0 41 29 34 44  7 10 32 43 46 16 52
 31 36 49 33 17  5 30  1  6]",17.0,24.0,24.0
FLS,6.100900000000001,32.41830000000001,7.23026329540733,107.10612082481384,801192.0,"[21  3 23 50 14 41 33  7 34 28 49 47 11 38 45 56  9  2 36 35 40 54  8 27
 31 51 19 37 16 20 30  5 12  6  1 52 13 17 46 43 44 10 32 55  0 22 48  4
 42 29 25 18 15 26 39 24 53]",1.0,1.0,10.0
BLS,6.333499999999999,28.801500000000008,6.552522657972889,460.6711664199829,3338832.0,"[49 47 38 45 23 50 14 41 33  7 34 52  1 12  6 13 17 46 43 44 10 32 55  0
 22  4 42 48 29 25 18 15 26 39 24 53  3 21 56  9  2 36 35 40 54 11  8 27
 31 51 19 16 20 30  5 37 28]",4.0,2.0,20.0
TS,6.210199999999999,33.7676,6.459515756677836,600.0150799751282,4100120.0,"[12  6 13 17 46 43 44 10 32 55  0 22 48  4 42 29 25 18 15 26 39 24 53 21
  3 23 50 14 33  7 41 45 38 36  2 56  9 35 40 54 27 31  8 11 47 49 28 34
 52  1 37 51 19 16 20 30  5]",2.0,10.0,21.0
SimAn,6.557899999999999,30.249300000000005,6.56429395859222,600.0125803947449,2888785.0,"[30 20 16 37 19 51 31 27 54 40 35 36  2  9 56 23 50 45 38 11  8 47 49 28
  7 41 14  3 21 53 24 39 26 15 18 42  4  0 22 48 29 25 33 34  1 52 55 32
 10 44 43 46 17 13  6 12  5]",8.0,9.0,17.0
ACO,6.249200000000001,18.3813,7.760943351509834,600.010160446167,89494.0,"[8, 11, 47, 49, 28, 34, 52, 1, 13, 6, 12, 5, 30, 20, 16, 19, 37, 51, 31, 27, 54, 35, 40, 36, 2, 9, 56, 23, 50, 14, 41, 7, 33, 25, 18, 29, 48, 42, 4, 22, 0, 55, 32, 10, 44, 43, 46, 17, 15, 39, 26, 53, 24, 3, 21, 38, 45]",3.0,6.0,2.0
BCO,11.221599999999995,37.77009999999999,25.97557419757668,600.0583291053772,3181290.0,"[38 40 31 45 54 16 20 12 43 14  8 19 34 29 48 18 46 44 22 25 35 28 41 21
  9  3 56 36 27 23  7 49  4  0 42 55 32 15 39 53  2 10  6 17 52 30 13  1
 47 37  5 11 51 24 33 26 50]",15.0,19.0,19.0
PSO,24.162600000000005,38.400199999999984,31.53416804458728,600.0176653862,804139.0,"[9, 2, 29, 47, 3, 39, 53, 10, 20, 43, 32, 26, 15, 24, 23, 56, 35, 19, 37, 34, 51, 31, 27, 45, 38, 52, 50, 49, 44, 42, 36, 25, 41, 14, 54, 21, 55, 12, 16, 17, 13, 1, 4, 18, 7, 46, 30, 40, 33, 48, 28, 22, 11, 8, 6, 5, 0]",23.0,12.0,11.0
GS,22.8515,38.7597,31.460285852511888,600.0188412666321,1050250.0,"[17 21 31 49 12 51 34  5 35  2 36 40 27  1 46 55  7 28 11 23 33 48 52 37
  0 18 22 13 54  8  6  4 56 25 44 32 10 41  9  3 14 50 24 38 47 45 16 20
 30 15 42 53 26 39 29 43 19]",20.0,15.0,13.0
BHA,22.953299999999995,39.9172,31.53717968368782,600.0655062198639,3043963.0,"[27 31 20 41 33 10 46 39 26 32 11 36  5 13 24 54  4 29  7 16 47 43 44 53
 49 40 38 51 17 14  1  8 56 21 34 15 35 50  2 37 12 28  9 23 25 30 52 18
 19  0 42 48  3 55 22  6 45]",22.0,20.0,18.0
SS,7.018200000000001,24.711499999999997,7.555410412981073,600.0176334381104,324931.0,"[17 46 43 44 10 32 55  0 22 50 23 56  9  2 36 35 40 54  8 11 38 45 47 49
 28 33 25 48  4 42 29 18 15 26 39 24 53 21  3 14 41  7 34 52  1  6 12  5
 30 20 16 19 51 31 27 37 13]",9.0,11.0,7.0
CA,8.842699999999999,29.609400000000008,8.854019038309978,600.0180406570435,895465.0,"[15 21  3 14 33 22  0 10 44 32 55  7 41 45 47 11  8 31 27 54 38 36  2 56
  9 35 40 49 28  1 20 16 19 51 37 30  5 12 17 46 43 13  6 52 34 48  4 42
 29 18 25 50 23 53 24 39 26]",11.0,13.0,12.0
VNS,6.512500000000001,32.5193,6.5224172287218,600.0183982849121,278279.0,"[26 39 24 53 21  3 23 56  2  9 35 40 36 11  8 54 27 31 51 19 37 16 20 30
  5 12  6  1 52 13 17 46 43 44 10 32 55  0 22 34 28 49 47 38 45 50 41  7
 33 14 25 48  4 42 29 18 15]",7.0,14.0,6.0
HS,22.8348,31.0684,22.926062259225127,600.0831570625305,4327971.0,"[10, 37, 3, 9, 25, 50, 46, 15, 18, 33, 40, 12, 24, 44, 47, 19, 23, 4, 22, 39, 28, 32, 2, 29, 35, 52, 13, 51, 1, 5, 8, 49, 43, 21, 14, 53, 17, 20, 6, 36, 48, 31, 38, 34, 30, 26, 57, 45, 56, 11, 7, 41, 55, 54, 27, 16, 42]",19.0,21.0,23.0
ICA,8.6697,29.1411,8.672986932327234,600.0030353069305,740568.0,"[42, 48, 29, 15, 26, 39, 24, 53, 3, 21, 56, 9, 35, 40, 54, 8, 28, 49, 47, 11, 38, 45, 14, 41, 7, 34, 52, 5, 30, 20, 16, 19, 51, 31, 27, 37, 1, 25, 18, 23, 2, 36, 50, 33, 22, 0, 55, 32, 10, 44, 43, 46, 17, 12, 6, 13, 4]",10.0,3.0,9.0
CAO,9.8234,32.08230000000001,15.318853498430531,600.0282711982727,4266783.0,"[19 51 49 47 38  9 31 27  7  1 52 34 28 11 54  8 36  2 23 41 33 46 17 12
  5 20 16  6 13 44 43 32 55 10  4 42 53 24  3 50 26 14 25 22  0 48 29 18
 15 21 39 40 35 45 56 37 30]",14.0,16.0,22.0
AIS,9.667799999999998,27.9376,14.061373578888874,600.1283030509949,1624424.0,"[11, 38, 8, 35, 40, 27, 54, 2, 9, 56, 45, 16, 29, 30, 6, 33, 7, 0, 10, 46, 52, 12, 37, 28, 34, 44, 17, 23, 41, 32, 55, 48, 43, 13, 1, 5, 49, 18, 26, 39, 21, 14, 42, 4, 22, 20, 25, 3, 15, 24, 53, 50, 36, 31, 51, 19, 47]",13.0,23.0,14.0
RFD,6.4925,34.3232,6.498651586574611,600.0073630809784,2284392.0,"[42 29 25 18 15 26 39 24 53 21  3 14 50 23 56  2  9 35 40 36 38 45 11  8
 54 27 31 51 19 16 20 30  5 37 47 49 28 41 33  7 34 52  1 12  6 13 17 46
 43 44 10 32 55  0 22 48  4]",6.0,5.0,16.0
FA,24.79320000000001,37.66290000000001,31.45069554000005,600.0056092739105,7578102.892666652,"[39 55 23 50 46 13  9 37 49 16 17 28 45 22 15 42 32 18 47 30  6 11 54  8
 40 27 52 12  1 33 14 53  2 56 51 19 44 25 20  5 34 31  7 35 41 43  3 10
 29 24 26 36 38 48  0  4 21]",24.0,4.0,1.0
GA,6.4689000000000005,32.667799999999986,6.897844625211529,600.0436742305756,2076608.0,"[37  1 52 34 28 49 47  8 51 31 27 54 11 45 38 36 40 35  9  2 56 23  3 21
 53 24 39 26 15 18 25 14 50 41  7 33 22 48 29 42  4  0 55 32 10 44 43 46
 17 13  6 12  5 30 20 16 19]",5.0,17.0,15.0
GLS,30.6,32.43840000000001,31.489903508774795,600.0445952415466,168150.0,"[31 48 53 34 43 16 55 14 32 51 20 22  1  4 40 26 42 28 27 44 13 56 29 41
  7 35 45 19 18 54 12 30 37 15 33  2 10 46  8 52 25 23 47 50 11 24 21 38
  5 36  9 39 49 17  0  3  6]",25.0,18.0,5.0
