Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,38.47129999999999,60.126100000000015,49.70702054020051,600.0942490100861,5787352.0,"[ 8 18 67 33 68 49 57 71 79 61 85 83 15 11 62  5  9 65  4 73 45 55 74 69
 28 25 23 43 78 22 42 70 80 46 14 87 82 13  1 54 91 59 41 60 26 30 51  3
 39 84 75 86 81 76  7 88 52 27 66 92 50 40 77 24 16 58 47 36  2 90 63  6
 48 32 64 89 35 29 19 38 12 44 17 37 21 10 20 53 56 34 72  0 31]",17.0,24.0,25.0
FLS,8.188599999999997,48.05129999999999,10.679029893203415,460.9611217975617,2387124.0,"[89 17 14 52 76 71  3  6 84 39 25 28 69 10 30 63 27 90 88 37 38 31 21 92
 44  1 66 46 62 85 12 75 70  0 11  2 80 65  7 81 55 68 20 45 47 13 79 60
 35 72  9 74 54 73 22 78 42 49 43 86 41 33 23  8 48 57 32 91  4 61 59 26
 67 64 18 19 15 58  5 29 53 56 16 82 51 36 34 50 77 40 87 24 83]",4.0,1.0,18.0
BLS,8.098999999999997,50.39370000000002,10.296613301481594,600.0230784416199,3098204.0,"[28 84 39 25 71  3 52 76 14 17 89 38 37 31 21 47 13 79 35 60 64 18 83 24
 87 40 77 50 34 19 15 36 51 82 16 56 53 29 58  5 59  4 61 26 67 72 23 48
 57 91 32  8 86 43 49 42 78 22 73 41 33  9 20 45 92 44 81  7 55 68 65 85
 11  2 80 74 54 70  0 75 12 62 46 66  1 90 88 27 63 30 10  6 69]",2.0,17.0,22.0
TS,8.1875,46.32790000000001,10.153573970723084,600.0126719474792,2883490.0,"[71 25 39 84 28 69  6  3 76 52 10 30 63 27 90 88 37 38 31 21 66 46 62  1
 92 44 81  7 55 68 65  2 11 85 12 75  0 70 54 73 22 78 42 49 43 86 23  8
 48 57 32 91  4 61 59  5 58 29 53 56 16 82 51 36 15 19 18 64 26 67 72  9
 33 41 74 80 20 45 47 13 79 35 60 83 24 34 50 77 40 87 89 17 14]",3.0,11.0,21.0
SimAn,8.395599999999996,46.24600000000001,8.421291948554972,600.0079836845398,2276355.0,"[62 46 66 44  1 21 31 38 37 88 90 27 63 30 10 69 28 25 39 84  6 52 76  3
 71 14 17 89 83 24 18 87 40 77 50 34 36 51 82 16 56 53 29 15 19 64 58  5
 59  4 61 26 67 72 23 48 57 91 32  8 86 43 49 42 78 22 73 33 41 74 54 70
 75  0  2 80 68 55 20  9 35 60 79 13 47 45 92 81  7 65 11 85 12]",7.0,6.0,16.0
ACO,7.931699999999998,25.36200000000001,10.469382737039394,600.0142819881439,40584.0,"[5, 58, 26, 59, 61, 4, 91, 57, 48, 32, 8, 23, 33, 41, 9, 72, 67, 64, 18, 19, 15, 29, 53, 56, 16, 82, 51, 36, 34, 50, 77, 40, 87, 24, 83, 89, 17, 14, 76, 52, 3, 6, 69, 28, 84, 39, 25, 71, 10, 30, 63, 27, 90, 88, 37, 38, 31, 21, 92, 44, 1, 66, 46, 62, 85, 11, 2, 0, 75, 12, 70, 73, 22, 78, 42, 49, 43, 86, 80, 74, 54, 65, 7, 81, 55, 68, 20, 45, 47, 13, 79, 60, 35]",1.0,12.0,3.0
BCO,20.890699999999992,57.21509999999998,43.36447504274896,600.0335586071014,2357940.0,"[80 52 63  8 28 88 39 84 89 83 16 78 75 55 68 65 51 59  9 76 79 35 13 86
 24 50 70 90 40 71 87 27 10 21 14 64 49 18 91 58  5 32 47 73 31 62 30 38
 66 15 56 92 77 61 23 29  4 44 19 82 25 43 41 67 26 22 46  3 69  6 17 53
 45 33 42 72  2 20  7 85 11 74 12 37  1  0 81 36 34 54 60 57 48]",15.0,19.0,17.0
PSO,39.63669999999999,59.3138,49.75054173896996,600.0122883319855,517387.0,"[14, 28, 25, 87, 69, 27, 17, 58, 91, 11, 90, 32, 22, 40, 56, 51, 78, 21, 34, 83, 61, 77, 54, 79, 81, 30, 75, 29, 52, 63, 20, 18, 82, 86, 8, 57, 64, 76, 59, 36, 13, 80, 42, 89, 31, 47, 19, 66, 49, 2, 92, 74, 46, 68, 9, 65, 1, 37, 71, 39, 35, 70, 55, 12, 85, 3, 26, 15, 16, 44, 33, 73, 62, 24, 50, 60, 84, 10, 53, 4, 67, 43, 48, 72, 5, 23, 41, 7, 0, 88, 45, 38, 6]",21.0,10.0,10.0
GS,40.13130000000002,58.63470000000002,49.69275805911927,600.0159206390381,928929.0,"[ 8 64 14 68  1 89 24  4 69 77 34 88 66 30 10 23  5 29  7 62 11 67 48 61
  2 17 81 46 39 40 25 63 87 26 15 20 44 52 83 78  0 74 58 84 27 38 37 59
 71 79 53 19 16 51 82  3 50 31 76 42 21 41 49 33 35 43 57 47 90 28 45 73
 91 75 12 32 80 92  6 55 72 56 13 54 70 86 36 85 65 18  9 60 22]",22.0,13.0,12.0
BHA,39.4898,59.01980000000001,49.780203691037535,600.0467936992645,2401847.0,"[84 24 83 59 18 82 77 92  0 54 12 27  3 90 50 52 61 63 53 60 58 72 76  9
 85 30 81 68 57 41 51 87 67 33 25 88 29 31  6 10 69 89 91 15 86 46 23 40
 42 75 28 38 56 44  7 66 20 43 19 34 45 26 32 49 70  8 21 39 36 11 47 79
 73 62 35 48  4 78 80  1 74  2  5 16 22 65 37 55 64 71 13 17 14]",20.0,22.0,19.0
SS,10.334199999999996,39.59319999999998,11.536316595508175,600.0116832256317,146624.0,"[45 74 73 22 78 42 49 43 86 23 72 64 15 29 53 56 16 82 51 36 19 18 60 47
 68 55 81 44  1 66 27 90 88 37 38 31 21  9 41 33  8 48 57 32 91  4 61 59
  5 58 26 67 35 79 13 20 80 54 70  0  2 65  7 92 89 83 24 34 50 77 40 87
 71 52 10 30 63 46 85 11 75 12 62  6 69 28 84 39 25  3 76 14 17]",9.0,8.0,7.0
CA,14.6904,46.97109999999999,14.780188306481245,600.0117681026459,678220.0,"[56  2  0 54 74 64 29 53 15 44 85 12 75 11 65  7 81 45 67 26 61  4 91 57
 72  3 84 39 25 71 87 40 77 50 34 24 83 58  5 59 23 86 49 43  8 32 48 33
 41 42 78 70 62 63 30 27 46 80 73 22  9 35 79 13 47  1 66 90 88 52 76 38
 31 21 37 10  6 69 28 14 17 89 92 55 68 20 60 18 19 36 51 82 16]",11.0,9.0,11.0
VNS,8.451699999999999,48.80089999999999,8.512189547484107,600.0160658359528,121282.0,"[35 72 67 26 64 18 19 34 50 36 15 58 59 61  4  5 29 53 56 16 82 51 77 40
 87 24 83 89 17 14 38 52 76  3  6 84 39 71 25 28 69 10 30 63 27 90 88 37
 31 21  1 44 66 46 62 85 12 75  0 70 54  2 11 65 68 55  7 81 92 47 13 60
 79 45 20 80 74 73 22 78 42 49 43 86  8 48 32 91 57 23 33 41  9]",8.0,14.0,6.0
HS,39.1305,50.4765,39.6017812980064,600.0449991226196,2742794.0,"[66, 55, 25, 63, 73, 87, 49, 56, 61, 24, 45, 3, 80, 1, 82, 19, 37, 92, 17, 93, 5, 60, 52, 30, 58, 16, 68, 23, 71, 8, 38, 54, 83, 57, 53, 15, 29, 20, 27, 84, 6, 85, 31, 89, 48, 67, 10, 74, 35, 62, 28, 81, 2, 11, 86, 64, 76, 12, 50, 59, 90, 72, 40, 39, 75, 79, 21, 36, 69, 26, 77, 13, 22, 18, 41, 46, 14, 65, 33, 34, 32, 78, 51, 70, 88, 44, 4, 7, 9, 43, 42, 47, 91]",19.0,21.0,20.0
ICA,15.700099999999996,42.28899999999997,15.716900200937628,600.0030727386475,493724.0,"[8, 48, 32, 19, 50, 77, 40, 87, 89, 47, 45, 20, 92, 38, 76, 3, 52, 88, 37, 81, 7, 65, 0, 70, 54, 74, 9, 18, 51, 82, 16, 56, 15, 22, 78, 42, 4, 61, 26, 67, 21, 90, 27, 63, 66, 46, 62, 80, 49, 43, 86, 41, 68, 55, 44, 1, 31, 14, 17, 34, 36, 53, 29, 5, 59, 58, 64, 60, 79, 83, 24, 71, 25, 39, 13, 35, 72, 91, 57, 30, 10, 6, 84, 28, 69, 12, 75, 85, 11, 2, 73, 33, 23]",13.0,2.0,9.0
CAO,16.903399999999998,46.58289999999998,23.727026115975605,600.0164017677307,3129877.0,"[19 18 57  8 32 91 29 71 39 63 69 84 30 27 12 75  0 62 92 66 31 38 33 41
 11 65 85  4 64 17  1 81 48  2 60 61 23 55 68 44  9  6 10 25 28 59 58 49
 42 43 80 74 86 40 46 37 34 50 70 54 78  7 13 47 87 16 82 15 36 77 51 53
 56  5 26 73 22 79 72 67 35 20 45 21 83 89 90 88 76 52  3 14 24]",14.0,15.0,23.0
AIS,15.233599999999996,42.83999999999999,21.70180914319336,600.0199353694916,993690.0,"[11, 2, 70, 62, 69, 85, 44, 36, 29, 9, 20, 78, 73, 22, 42, 41, 74, 54, 60, 59, 58, 79, 13, 47, 21, 88, 35, 67, 15, 61, 26, 19, 53, 82, 51, 50, 34, 24, 89, 6, 25, 3, 10, 92, 90, 27, 30, 83, 28, 84, 87, 40, 18, 16, 56, 77, 52, 39, 71, 66, 38, 63, 37, 14, 7, 81, 31, 17, 5, 64, 4, 72, 23, 57, 91, 32, 48, 8, 86, 33, 68, 1, 46, 55, 65, 45, 75, 12, 0, 76, 80, 43, 49]",12.0,16.0,13.0
RFD,8.3563,50.11019999999999,8.386040491081399,600.0051531791687,1644072.0,"[40 87 24 83 18 19 64 67 72 35 60 79 13 45 20 68 55  7 81 44 92 47 89 17
 14 71 25 39 28 69 84  3 76 52  6 10 30 63 27 90 88 37 38 31 21  1 66 46
 62 85 12 75  0 70 54  2 11 65 80 74  9 41 73 22 78 42 49 43 86 33 23  8
 48 57 32 91  4 61 26 59  5 58 15 29 53 56 16 82 51 36 34 50 77]",5.0,3.0,15.0
FA,41.5559,58.759400000000014,49.69674633500014,600.0058026313782,5419871.9250249695,"[44 50 32  1 65 85 21 30 40 66 20 82 56 47 10 69  6  7 16 36 83 52 12 14
 26 43 13 60 33 70 55 34 42 62 80 61 84 18 46 63 37 77 58 15 38 49 57 48
 79 51  4 59 91 23 92 31 74 81 64 29  2  0 87  3 67 25 11 45 73 75 28 76
 86 72 71 24 27 41  8 78  9 35 89  5 19 53 22 88 90 54 39 17 68]",23.0,4.0,1.0
GA,8.359999999999998,53.16449999999999,9.379230126428736,600.0253095626831,1450801.0,"[14 71 25 39 84 28 69  6  3 76 52 10 30 63 27 90 88 37 38 31 21 92 44  1
 66 46 62 12 85 11  2  0 75 70 54 80 65  7 81 55 68 20 45 47 13 79 83 24
 18 19 64 67 60 35  9 72 23 33 41 74 73 22 78 42 49 43 86  8 48 57 32 91
  4 61 26 59  5 58 15 29 53 56 16 82 51 36 34 50 77 40 87 89 17]",6.0,18.0,14.0
GLS,50.43469999999999,51.958700000000015,50.891802150528775,600.3735151290894,70680.0,"[ 7 32 83 77 85 17 73 66 35  9 82 40 41 80 39 54 27 52 62 79 19 31 50 15
 76 75 86 28 12 70 45 10 90 87 14 24 25  8 13  6 43 58 63 60 49 38 18 84
 59 56 21 92 57 29 36 67 68 53  5 48 89  4 42 55 51 74 47 11 61 65 72 71
 16  2 69 37 30 34 22  0 20 33 81 91  1 64 23 88  3 44 26 78 46]",25.0,25.0,4.0
CSA,12.253900000000002,51.07989999999999,15.799060737631905,600.0437889099121,250279.0,"[76, 14, 17, 38, 37, 47, 13, 79, 49, 43, 86, 23, 48, 57, 91, 72, 64, 19, 77, 40, 71, 25, 39, 84, 87, 24, 18, 60, 35, 22, 73, 54, 70, 0, 75, 12, 11, 2, 65, 68, 55, 21, 31, 89, 83, 34, 50, 36, 51, 82, 16, 56, 53, 29, 15, 58, 5, 59, 26, 67, 61, 4, 32, 8, 42, 78, 69, 28, 6, 88, 66, 46, 62, 85, 20, 45, 9, 33, 41, 74, 80, 7, 81, 44, 92, 1, 90, 27, 63, 30, 10, 3, 52]",10.0,20.0,8.0
IWO,38.8396,44.35639999999998,39.30517742513311,600.0059843063354,94273.0,"[13, 60, 69, 90, 62, 73, 23, 9, 87, 81, 25, 83, 32, 72, 79, 82, 64, 35, 24, 21, 6, 15, 4, 61, 53, 56, 31, 20, 75, 0, 12, 44, 40, 65, 80, 27, 7, 68, 57, 22, 11, 28, 34, 26, 84, 66, 77, 52, 55, 85, 59, 5, 38, 88, 70, 33, 41, 54, 76, 49, 47, 1, 63, 17, 8, 42, 74, 14, 3, 29, 51, 58, 39, 10, 37, 30, 18, 86, 43, 50, 71, 2, 78, 45, 36, 16, 89, 92, 19, 91, 48, 67, 46]",18.0,5.0,5.0
BA,38.3612,58.28939999999999,47.02227803118894,600.0510737895966,5139502.0,"[62, 12, 33, 28, 80, 34, 19, 69, 13, 87, 26, 50, 25, 82, 15, 14, 21, 42, 54, 36, 74, 60, 7, 43, 49, 0, 24, 52, 10, 47, 38, 4, 3, 66, 35, 72, 92, 76, 91, 32, 61, 56, 64, 22, 85, 41, 73, 2, 81, 55, 78, 79, 48, 31, 67, 58, 59, 39, 17, 88, 29, 30, 84, 63, 46, 8, 40, 53, 65, 45, 90, 70, 23, 51, 20, 89, 27, 5, 83, 18, 9, 86, 57, 11, 68, 71, 16, 77, 1, 6, 75, 37, 44]",16.0,23.0,24.0
DE,42.37370000000001,50.967400000000005,44.5089249190898,600.0085949897766,27192.0,"[51, 1, 63, 28, 12, 37, 78, 27, 29, 48, 79, 91, 4, 86, 20, 66, 60, 33, 0, 41, 61, 89, 52, 14, 23, 75, 45, 7, 70, 50, 58, 26, 13, 88, 76, 6, 34, 77, 47, 74, 90, 85, 5, 69, 57, 49, 43, 46, 3, 30, 31, 18, 54, 73, 64, 80, 67, 62, 84, 2, 40, 24, 53, 11, 92, 65, 81, 68, 22, 8, 32, 19, 82, 83, 38, 42, 44, 9, 21, 17, 56, 25, 16, 39, 10, 35, 55, 15, 36, 71, 87, 59, 72]",24.0,7.0,2.0
