Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,18.9814,34.9679,27.59188534918641,600.1241941452026,7885208.0,"[11 23 26 49 25  6 34 39 32 28 45  2 44 21 12 38 40 36 14 22 42 15 10 48
 24  8 31 46 50 30 17 13 29 33  4  9  0 43 18  7 27 16 51  5 20 41  1 37
 47  3 19 35]",16.0,25.0,24.0
FLS,6.012699999999999,28.207899999999995,6.829818034258186,83.68496894836426,647088.0,"[36  7 40 48 23 12  3 38 51  6  2 29 13 44 28 35 21 11 49 41  4  5 20 19
 45 24 34 32 39  9 17  0 50  8 30 43 42 18 15  1 22 14 31 46 27 16 47 37
 33 26 25 10]",3.0,1.0,8.0
BLS,6.370600000000001,29.1019,6.59522028848425,350.5650417804718,2758080.0,"[35 13 29  3  2  6 51 38 12 23 48 40  7 36 10 25 26 33 37 47 46 31 27 16
  4 41 11 21 49  5 19 45 24  9 20 43 18 14 22  1 15 42 30  8 50  0 17 39
 32 34 28 44]",8.0,2.0,17.0
TS,6.0197,21.6687,6.134811396199416,600.0110461711884,4221561.0,"[ 3  2  6 51 38 23 48 40  7 36 25 26 33 37 47 46 31 18 14 22  1 15 42 43
 30  8 50  0 17 39 32 34 28 44 35 13 29 11 21 19 45 24  9 20  5  4 27 16
 10 41 49 12]",4.0,13.0,21.0
SimAn,6.2774,27.9586,6.280364146211607,600.0085549354553,3015254.0,"[ 7 40 48 23 38 51  6  2 13 35 21 49 11 29  3 12 41 10 25 16 27  4  5 20
 19 45 24 44 28 34 32 39  9 17  0 50  8 30 43 42 15  1 22 14 18 31 46 47
 37 33 26 36]",6.0,10.0,18.0
ACO,5.8205,16.8181,7.24269430999623,600.0068113803864,101898.0,"[29, 11, 21, 13, 35, 44, 28, 34, 32, 39, 9, 24, 45, 19, 5, 4, 20, 0, 17, 50, 30, 8, 43, 42, 15, 1, 22, 14, 31, 18, 27, 16, 46, 47, 37, 33, 26, 25, 10, 41, 23, 48, 40, 7, 36, 12, 3, 38, 51, 6, 2, 49]",1.0,9.0,2.0
BCO,9.243699999999995,33.5953,22.42712054095971,600.0372173786163,3424280.0,"[ 3 19  0 24 20 45 39 32  8  9  4 28 44 50 17 31 34 49 27 36 47 10  5 35
 30 41 16 15 13 40  6 23 48  2 11 29 21 38 51 14 33 25  7 12 18 46 26 37
 22  1 42 43]",15.0,21.0,20.0
PSO,19.5168,33.931000000000004,27.01104720154595,600.0106086730957,739766.0,"[29, 2, 23, 41, 15, 18, 12, 16, 42, 43, 17, 50, 20, 33, 36, 6, 22, 1, 48, 25, 38, 24, 9, 30, 14, 46, 26, 27, 4, 37, 39, 32, 35, 44, 13, 11, 0, 51, 7, 31, 47, 5, 19, 49, 40, 10, 45, 8, 34, 28, 21, 3]",19.0,12.0,9.0
GS,20.220199999999995,34.1317,27.59017068462927,600.0166511535645,1036678.0,"[18  2  3 33 21 51 22 14 42 12 38 45 28 35  9 20  0 29  4 19 17 44 32 11
 39  5 15 43 50  8 31 30  1 24 13  6  7 47 27 41 23 36 48 40 26 10 34 49
 16 25 46 37]",23.0,16.0,13.0
BHA,19.654699999999995,34.81419999999999,27.66924641426199,600.0491707324982,3117059.0,"[ 0 25  4 41 37 29 26  9 20 35 51 38 23 16 14 22 19 39 21  7 47  1 28 27
 12 40 36 49 46 43 42 11 30 18 33 15 10 50 45  6 32 13 17  5 31  8 24 44
 34  2 48  3]",21.0,23.0,19.0
