Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,19.2057,36.28949999999999,28.5521867339332,600.1776428222656,6435480.0,"[51  2 36 49 17 38 22 19 27 52 25  6  3 16  0 47  7 44 53 39  8 42 45  4
 10 34 24 40 41 12 21  5 29 30  9 33 14 35 18 37 31 46 43 50  1 13 26 32
 23 28 20 15 11 48]",16.0,25.0,25.0
FLS,6.3157000000000005,30.248599999999996,7.25724418707856,119.9972448348999,706914.0,"[10 36 40 30 11 51 29 38  2  5 14 18 37 17 49  6 20 16 27 15 22 43 31 26
 28  7 23 44  9 33 53 21 39 35 32 13  1 25 47  3 46 41 52 50 12  4  0 45
  8 42 19 34 48 24]",5.0,1.0,12.0
BLS,6.140000000000001,30.937900000000003,6.407363273360491,523.3163890838623,3007962.0,"[23 21 53 33  9 44 14  5  2 38 29 51 11 30 40 36 10 48 34 24 49 17 20 16
 27 19 42  8 45  0 43 31 22 15  6 18 37 26 28  1 25 47  3  4 12 50 52 41
 46 13 32 35 39  7]",1.0,2.0,20.0
TS,6.199,31.111500000000003,6.437007713074188,600.0953330993652,3172649.0,"[ 4 12  3 50 52 41 46 13 47 25  1 32 35 39  7 23 21 53 33  9 44 14 18 37
 28 26 31 43 22 15 16 20  6 17 49  2  5 38 29 51 11 30 40 36 10 24 48 34
 27 19 42  8 45  0]",3.0,23.0,21.0
SimAn,6.531699999999999,26.068700000000003,6.539215588249607,600.011223077774,2366291.0,"[ 5  2 51 49 17  6 20 16 15 22 31 26 37 18 14 44 28  7 23  9 33 53 21 39
 35 32  1 25 47 13 46 41 52 50  3 12  4 43  0 45  8 42 19 27 34 48 24 10
 36 40 30 11 29 38]",7.0,12.0,17.0
ACO,6.1633,17.881199999999996,7.9024256007355325,600.0072574615479,72869.0,"[30, 11, 51, 29, 38, 2, 5, 14, 18, 37, 26, 28, 44, 9, 33, 53, 21, 23, 7, 39, 35, 32, 1, 25, 47, 3, 50, 52, 41, 46, 13, 12, 4, 0, 45, 8, 42, 19, 27, 15, 22, 31, 43, 6, 20, 16, 17, 49, 40, 36, 10, 24, 48, 34]",2.0,8.0,2.0
BCO,10.3341,34.3507,23.32806561156201,600.0251166820526,2674870.0,"[36 51 28  2 23  3 15  8 42 37 10 16  6 48 41 35 43 12 47 25  1  4 52 39
 45 17 53 49 19 22 31 40 29 34 18 44  9 21 50 24 27  5 33 14 32  7 26 46
  0 11 30 13 20 38]",15.0,16.0,19.0
PSO,21.455299999999998,35.8108,28.57474206046153,600.0122675895691,480475.0,"[53, 35, 25, 13, 9, 23, 5, 40, 6, 11, 10, 19, 8, 32, 0, 33, 39, 41, 4, 47, 43, 27, 12, 3, 36, 30, 15, 24, 45, 52, 42, 48, 16, 29, 34, 28, 37, 44, 20, 51, 26, 46, 50, 49, 21, 38, 2, 14, 22, 17, 1, 31, 18, 7]",24.0,13.0,8.0
GS,20.629,35.2116,28.529957408033773,600.0090234279633,785620.0,"[ 3 31 50 36 48 19 49 26 32 17 15 24 33 11 27 52  7  9 39 12  4 40 10 34
 29  6 35 13 25 41  0  2 38  5 51 44 18 16 28 37 22 30 20 46 43  8 45 42
 47  1 21 23 14 53]",20.0,10.0,13.0
BHA,20.9741,35.522600000000004,28.630686295602437,600.0438420772552,2418895.0,"[ 7 52 30 47 25  1 26  6 34 12 13 14 35 11 24 31 22 27 46 28 36 53 16 33
 32 18  9 44 39 50 43 42 10 41 45  3 21 40 19  8 37  5 17  2 38 29 51 15
 23 48  4 20 49  0]",21.0,20.0,18.0
SS,6.539700000000002,23.94620000000001,7.244776214486054,600.0078928470612,276168.0,"[41 52 50 43 31 22 15 20 16 24 48 34 27 19 42  8 45  0  4 12  3 47 25  1
 28 37 18 14  5  2 38 29 51 11 30 40 36 10 49 17  6 26 44  9 33 53 21 23
  7 39 35 32 13 46]",8.0,9.0,7.0
CA,9.3741,28.675899999999995,9.3905953953137,600.0068511962891,706382.0,"[26  2 38  5 14 44  7 23 53  9 33 21 39 35 32 13 25  1 40 30 49 17 31 43
 12  4  0 22  6 20 16 15 27 34 48 36 10 24 45  8 42 19 11 29 51 18 37 28
 47  3 46 41 52 50]",14.0,6.0,11.0
VNS,6.2225,28.350300000000008,6.233154761996468,600.0124056339264,226606.0,"[18 37 26 28 44  9 33 53 21 23  7 39 35 32  1 25 47 13 46 41  3  4 12 50
 52 45  8 42  0 43 31 22 15 27 19 34 48 24 16 20  6 17 49 10 36 40 30 11
 51 29 38  2  5 14]",4.0,14.0,6.0
HS,20.4312,30.970499999999998,20.626891898202476,600.0686147212982,3377392.0,"[23, 8, 35, 28, 31, 25, 11, 30, 50, 18, 9, 13, 32, 43, 42, 53, 29, 27, 16, 41, 3, 40, 33, 5, 14, 47, 24, 36, 26, 51, 21, 2, 46, 38, 54, 1, 10, 6, 15, 39, 34, 22, 48, 7, 45, 44, 17, 20, 37, 49, 52, 12, 19, 4]",19.0,22.0,22.0
