Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,29.93650000000001,49.84109999999999,40.42234901958433,600.1265594959259,5004765.0,"[ 8 69 39 20  3 14 29 62 18  7 54 42 44 11 61 21 41 56 17 31 40  0 65  5
 58 67 66 12 23 47 30  2 49 51 73 19 28 26 25 48 36 57 32 50 53 68 45  4
 63 15 46 71 37 60 59 16 64 55 74 22 24 34 43 70 33 27 10  9  6 72 52 38
  1 35 13]",17.0,24.0,25.0
FLS,7.214699999999999,43.1014,9.11989359324618,330.9601397514343,1526250.0,"[55 70 15 33 24 69 27 66 49 22 10 41 62 51 45 18 73 64  0 65 68 28 11 26
 50 31 16 40 44  5  7 59 60  2 56 53 37 30 48 21 20 25 54 14 42 29 46 32
 47 72 19 23 61 52 71  6 36 57  3  9 38 13  8 34  1 17 12 39 43  4 58 35
 67 63 74]",3.0,1.0,16.0
BLS,7.443599999999996,39.2455,8.357573681237481,600.0309927463531,2902651.0,"[60 59 44  5  7 16 40 42 29 46 31 50 26 32 47 63 74 51 11 28 68 65  0 64
 73 18 45 62 41 10 49 66 27 69 33 24 22 70 55 15 17 12  1 34  8 13 38  9
  3 57 36  6 71 52 61 58  4 43 39 35 67 72 19 23 54 25 20 21 48 14 30 37
 53 56  2]",5.0,17.0,23.0
TS,7.1969,36.6367,8.145161455771856,600.016928434372,2500770.0,"[37 53 30 14 48 54 25 20 21 56  2 60 59  7  5 40 16 31 50 68 65  0 64 73
 18 45 51 62 41 55 70 22 10 49 66 27 69 24 33 15 17 12 39  1 34  8 13 38
  9  3 57 36  6 71 52 61 23 19 72 58  4 43 35 67 63 74 28 11 26 47 32 46
 29 42 44]",1.0,12.0,21.0
SimAn,7.637899999999998,39.52199999999998,7.6517902078557105,600.0100474357605,1879622.0,"[48 14 30 37 53 56  2 60 59  7  5 44 42 29 40 16 31 50 26 46 32 47 19 72
 11 28 68 65  0 64 73 18 45 51 74 63 62 41 10 22 49 66 27 69 24 33 70 55
 15 17 12 39  1 13 38  8 34 43 67 35  4 58 23  9  3 57 36 52 61 71  6 21
 20 25 54]",7.0,8.0,17.0
ACO,7.442099999999999,22.4777,9.668089817272492,600.0193765163422,45587.0,"[54, 25, 20, 21, 6, 71, 52, 36, 57, 3, 9, 38, 13, 8, 34, 1, 12, 17, 15, 55, 70, 22, 10, 49, 66, 27, 24, 33, 69, 41, 62, 45, 51, 74, 63, 11, 28, 68, 65, 0, 64, 73, 18, 50, 31, 16, 40, 5, 7, 44, 37, 53, 59, 60, 2, 56, 30, 14, 48, 42, 29, 46, 26, 47, 32, 72, 35, 67, 39, 43, 4, 58, 19, 23, 61]",4.0,14.0,3.0
BCO,16.1268,48.03380000000003,34.41942680119525,600.0413484573364,2088500.0,"[55 33 27 38 18 64 44 63 65 40  5 35 14 67 58 52 36 13 61 56 53 62  2 11
 22 45 57 41 46 10 43 60 72 30  1  8 20 37 28 70 74 31 69 66 34 21 71 24
  7 16 47 29  9  4 26 42 15  0 48 17 50 12 49  3 39 68 59 19 23 73 51 32
 54 25  6]",15.0,19.0,19.0
PSO,31.01140000000001,48.3342,40.432134333281255,600.0121467113495,380887.0,"[3, 57, 5, 48, 50, 1, 44, 16, 61, 35, 74, 65, 27, 45, 56, 59, 49, 10, 72, 19, 64, 53, 37, 46, 40, 6, 20, 9, 54, 11, 68, 51, 41, 24, 69, 14, 26, 63, 13, 62, 73, 15, 66, 12, 58, 43, 30, 31, 28, 18, 67, 23, 29, 25, 70, 21, 36, 52, 34, 60, 32, 47, 0, 55, 39, 71, 7, 2, 42, 38, 8, 33, 17, 22, 4]",21.0,9.0,9.0
GS,30.6469,48.63940000000001,40.40725073719232,600.0189862251282,744105.0,"[71 54 41  0 28 12 47 62 17 34  9 48 30  6 53 57 15 10 13 20 61 52 36 65
 31 25  5 37 29 46 16 56 40 60 44  8 59  7 70 74 19 43  2 24 51 38  3 72
 50 69 39  4  1 11 42 66 64 73 55 67 58 35 22 27 63 32 23 21 18 45 33 49
 68 26 14]",19.0,13.0,12.0
BHA,31.216199999999997,48.93930000000002,40.50065556217098,600.0519821643829,1983263.0,"[19 18 63 17 34 55 35 69 50 25 16 47 72 32 43 67 13  9 26 37 24 49 12 74
 70 36 59 60  4 42 65 68 56 40 71  6  3 46 51 14 23 28  8 27 53 44 33 29
 45 73 39  7 54 52 57 61 21 30 64 20 58 22 41 15 38  0 11 48  2 66 62  5
 31 10  1]",22.0,20.0,18.0
