Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
SS,7.769900000000002,30.354100000000003,8.34634579535791,600.0145826339722,197627.0,"[37 65 33 48 16 56  8 62 44 47 21 26 42 35 36 61 40 58  7  5 25 46 52 22
 34  3 20 38 24 67 51 28  6 13 49 11  0 14 17 43 23 29 54 60  1  4 19  9
 45 53 10 55 57 59 18 31 66  2 30 41 39 63 50 27 32 12 15 64]",9.0,13.0,7.0
CA,9.808300000000004,33.4812,9.851914229970957,600.0116302967072,608235.0,"[18 44 47 10 53 62 17 43 14  0 49 11 30  2 38 63 50 20  3 29 23 54 60 65
 37 64  7 58 40 36  1 66 24 13 67  6 28 51 57 59  8 56 16 48 33 25  5 61
 35 42 26 19  9 21 55 45  4 52 46 22 34 15 12 32 27 39 41 31]",11.0,11.0,11.0
VNS,6.967099999999999,30.8791,6.985390930572378,600.0318720340729,159602.0,"[54 23 29  3 15 37 64 34 22 52 46  7 25  5 58 40 61 36  1  4 19 35 42 26
  9 45 21 55 53 10 57 59 51 28  6 13 49 11 41 30  2  0 38 39 63 50 27 32
 12 20 43 14 17 66 24 31 67 18 47 44 62  8 56 16 48 33 65 60]",3.0,20.0,6.0
HS,25.7935,35.060800000000015,25.902545836605576,600.0458064079285,2765496.0,"[40, 34, 38, 64, 24, 35, 6, 26, 49, 58, 4, 66, 39, 37, 59, 25, 56, 46, 9, 48, 57, 10, 22, 29, 54, 41, 12, 42, 3, 28, 16, 32, 52, 60, 62, 44, 14, 19, 53, 8, 13, 1, 21, 63, 68, 47, 51, 61, 31, 7, 67, 18, 17, 5, 36, 27, 20, 2, 55, 30, 15, 50, 45, 43, 11, 33, 23, 65]",21.0,22.0,20.0
ICA,10.3688,31.6694,10.37544973799981,600.0028030872345,492185.0,"[19, 9, 8, 56, 16, 60, 48, 1, 4, 45, 53, 10, 55, 57, 59, 18, 63, 50, 12, 65, 33, 58, 7, 52, 22, 32, 27, 39, 41, 11, 49, 24, 30, 2, 20, 46, 25, 5, 40, 61, 36, 62, 44, 47, 31, 66, 0, 38, 14, 43, 23, 54, 37, 64, 34, 15, 3, 29, 17, 67, 13, 6, 28, 51, 21, 26, 42, 35]",12.0,2.0,10.0
CAO,11.533000000000005,33.019400000000005,16.66082685015285,600.0155756473541,3035625.0,"[55 18 51 57 59 27 12  2 11 66 14 49 20 43 17 24  0 38 13 31 62  8 56  1
 40 48 60  3 65  7 22 34 37 23 29  6 67 30 41 32 15 47 16 54 33  5 25 61
 50 44 19 35 42 26  9 53 58 63 39 28 45  4 36 52 46 64 10 21]",14.0,14.0,22.0
AIS,10.566499999999998,29.30999999999999,15.376707863334396,600.0199656486511,1049453.0,"[64, 3, 32, 27, 16, 21, 53, 10, 55, 62, 47, 44, 56, 8, 58, 40, 42, 35, 19, 48, 33, 65, 36, 49, 2, 7, 25, 5, 61, 59, 57, 30, 50, 63, 39, 41, 66, 24, 38, 20, 43, 12, 67, 31, 14, 6, 28, 18, 51, 13, 11, 0, 17, 29, 15, 34, 46, 37, 1, 4, 45, 26, 9, 23, 54, 60, 52, 22]",13.0,17.0,13.0
RFD,7.086899999999996,31.6015,7.097469731238989,600.0054709911346,1562727.0,"[34 22 52 46 25  5  7 58 40 61 35 42 26 21 55 53 10 47 18 59 57 51 28  6
 67 31 13 49 11 24 66  0  2 30 41 39 63 50 27 32 12 20  3 29 23 43 38 14
 17 16 56  8 62 44 45  9 19  4 36  1 48 33 65 60 54 37 64 15]",6.0,4.0,16.0
FA,27.754300000000008,40.51920000000002,34.038661809999866,600.0067846775055,4985467.250254821,"[57 58 10 29 55  6 56 16 28 26 59 27 43  0 60  5 54 33 65 21 37  7  8 38
 46 12 42 45 49 24 14 23  1 51 18 48 17 34 50 63 32 52 25 22 19 20  3 61
 40 64 36 41  2 30 15 62 66 47 31 35 53  4  9 13 39 11 44 67]",24.0,6.0,1.0
GA,7.414099999999997,36.74579999999999,7.89086923350544,600.0268661975861,1490244.0,"[60 65 37 64 34 22 52 46  7 25  5 58 33 40 61 36 48  1 16  4 45  9 19 35
 42 26 21 55 10 53 62  8 44 47 59 57 51 18 67 28  6 13 49 11 24 31 66 56
 17 14 43 20 38  0  2 30 41 39 63 50 27 32 12 15  3 29 23 54]",7.0,18.0,15.0
GLS,31.8047,33.7145,32.83212058822877,600.2443287372589,97308.0,"[ 1  2 19 66 44 57  6 58 43 32 56 21 63 51 49 61 36 64 33 16 24 67  9 48
 18 25 22 60 26 50 20 15 37 29 54 14 45 30  7  5 38 53 41 46 40 11 47 39
 34 62 10 35  0 28 55 65  4 31 42 52  8 12 27  3 59 23 17 13]",25.0,25.0,4.0
CSA,9.235200000000004,34.6948,11.00298492862192,600.0089311599731,369052.0,"[19, 9, 26, 42, 35, 61, 40, 33, 65, 60, 54, 29, 43, 38, 2, 39, 63, 50, 20, 23, 16, 56, 8, 17, 14, 49, 11, 41, 30, 0, 66, 31, 24, 13, 6, 18, 47, 44, 62, 3, 12, 27, 32, 15, 37, 64, 34, 22, 52, 46, 7, 25, 5, 58, 67, 28, 51, 59, 57, 10, 53, 55, 21, 45, 4, 1, 48, 36]",10.0,8.0,8.0
IWO,25.364700000000006,30.09660000000001,25.48215151610869,600.0064322948456,104872.0,"[58, 33, 64, 3, 14, 54, 25, 29, 23, 0, 38, 67, 55, 22, 52, 15, 16, 45, 51, 21, 61, 56, 42, 1, 44, 2, 63, 60, 65, 36, 12, 27, 11, 28, 50, 5, 40, 48, 47, 35, 46, 62, 59, 57, 26, 32, 8, 53, 19, 66, 9, 20, 24, 18, 10, 13, 49, 30, 39, 6, 41, 31, 4, 17, 43, 7, 34, 37]",16.0,5.0,5.0
BA,25.3916,41.37929999999999,31.880065422799937,600.0498805046082,5197922.0,"[7, 60, 54, 22, 8, 66, 34, 32, 2, 43, 0, 63, 12, 64, 26, 41, 15, 48, 39, 47, 11, 44, 10, 42, 27, 56, 31, 59, 67, 57, 1, 4, 61, 3, 16, 23, 6, 29, 38, 33, 5, 35, 37, 46, 21, 30, 55, 24, 13, 14, 25, 28, 51, 49, 17, 9, 45, 62, 36, 19, 53, 50, 52, 40, 65, 20, 18, 58]",17.0,23.0,24.0
DE,27.0389,37.32970000000001,28.83723353294072,600.0197269916534,55611.0,"[44, 62, 45, 33, 35, 25, 10, 59, 18, 3, 53, 2, 20, 50, 12, 65, 60, 54, 42, 38, 55, 21, 61, 48, 31, 57, 51, 39, 11, 32, 63, 14, 37, 13, 47, 6, 0, 66, 56, 9, 17, 58, 16, 1, 28, 67, 46, 5, 15, 27, 52, 26, 8, 4, 7, 43, 49, 24, 40, 19, 41, 23, 64, 22, 34, 36, 29, 30]",23.0,16.0,3.0
