Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,7.781999999999999,18.086100000000005,13.531976093729934,600.0831000804901,11644038.0,"[18 13 10  7  4  2 21 16 24 23  0 11 22 20  1 14  3 15 12 19 17  8 25  5
  6  9]",19.0,25.0,24.0
FLS,3.9766999999999992,12.9037,4.157070176510358,11.344865083694458,145600.0,"[12 15 14  1  3 20 10  7  6  9  4 18 13 11 16  0 21 23  2 25 22  5 24  8
 19 17]",1.0,1.0,2.0
BLS,3.9766999999999992,13.5025,4.03882800387524,52.33299374580383,670800.0,"[ 3 20 10  7  6  9  4 18 13 11 16  0 21 23  2 25 22  5 24  8 19 17 12 15
 14  1]",1.0,2.0,6.0
TS,3.9766999999999992,14.3125,4.002141846480551,600.0086033344269,6822489.0,"[13 18  4  9  6  7 10 20  3  1 14 15 12 17 19  8 24  5 22 25  2 23 21  0
 16 11]",1.0,13.0,22.0
SimAn,3.9766999999999992,15.022099999999996,3.977351620396718,600.007821559906,4100240.0,"[25  2 23 21  0 16 11 13 18  4  9  6  7 10 20  3  1 14 15 12 17 19  8 24
  5 22]",1.0,12.0,18.0
ACO,3.9766999999999992,9.555799999999998,4.207594947097388,600.0034358501434,270339.0,"[9, 4, 7, 10, 20, 3, 1, 14, 15, 12, 17, 19, 8, 24, 5, 22, 25, 2, 23, 21, 0, 16, 11, 13, 18, 6]",1.0,6.0,3.0
BCO,4.1683,17.7073,9.956544326731809,600.03315782547,5167180.0,"[ 8  0 23 25 15 14  7  4 18 11 16  9  6  5  1  3 12 22 10  2 21 20 19 13
 24 17]",12.0,20.0,20.0
PSO,8.062199999999999,17.788599999999995,12.780084577261425,600.0116486549377,997411.0,"[20, 14, 13, 2, 21, 22, 16, 23, 25, 19, 5, 10, 6, 4, 18, 9, 7, 11, 24, 17, 15, 12, 0, 8, 3, 1]",22.0,14.0,8.0
GS,8.231600000000002,17.9753,13.53401917393418,600.0158889293671,1162740.0,"[22  2 25 16 21 18  4  7  9 10  6 12 15  1 14 20  5  3 24 23 11 13  0 19
 17  8]",23.0,16.0,10.0
BHA,7.897899999999999,18.137,13.595285181601255,600.044998884201,4200798.0,"[17 12 25 22 19  2 24  0 20  3  1  8 11 21 16 18  4 23  5 14 15  7  9 13
  6 10]",20.0,23.0,19.0
SS,3.9766999999999992,11.144799999999998,4.437613839570119,600.0043153762817,1102254.0,"[20  3  1 14 15 12 17 19  8 24  5 22 25  2 23 21  0 16 11 13 18  4  9  6
  7 10]",1.0,8.0,9.0
CA,4.9743,12.5126,4.975173309398762,600.0118730068207,1311043.0,"[12 15 14  7  6  9  4 18 11 16  0 21 23  2 25 22 24  5 13 10 20  3  1  8
 19 17]",15.0,15.0,11.0
VNS,4.0866,13.338999999999997,4.086936130805041,600.0345594882965,959437.0,"[ 3  1  8 15 12 19 17 24  5 22 25  2 23 21  0 16 11 13 18  4  9  6  7 10
 20 14]",10.0,21.0,7.0
HS,7.3237,13.0928,7.826127020872473,600.0448434352875,8412097.0,"[1, 4, 9, 6, 21, 11, 14, 5, 10, 8, 7, 19, 15, 16, 20, 18, 2, 13, 26, 3, 17, 12, 25, 23, 24, 22]",17.0,22.0,23.0
ICA,4.886599999999999,12.8248,4.886879887647805,600.0018327236176,1346293.0,"[11, 13, 20, 14, 15, 12, 22, 25, 2, 23, 21, 0, 16, 18, 4, 9, 6, 7, 10, 3, 1, 8, 19, 17, 24, 5]",14.0,5.0,12.0
CAO,4.0434,13.209899999999996,6.969162634552506,600.0164113044739,6531379.0,"[ 7 20 18 24 17 19 22 25  2 21 23 15  8 12 14 10 13  1  6  3  5  0 16 11
  4  9]",9.0,17.0,21.0
AIS,3.9767,13.552999999999995,6.501791830550397,600.0182325839996,3130408.0,"[24, 17, 19, 8, 3, 20, 10, 7, 6, 18, 4, 9, 13, 11, 12, 15, 14, 1, 5, 25, 2, 23, 0, 16, 21, 22]",8.0,18.0,15.0
RFD,4.0866,14.4464,4.087149041028293,600.0048062801361,3418165.0,"[12 15  8  1  3 14 20 10  7  6  9  4 18 13 11 16  0 21 23  2 25 22  5 24
 17 19]",10.0,9.0,16.0
FA,8.739099999999997,17.326499999999996,13.521100920000023,600.0049147605896,11263913.304371791,"[ 4 18  0 21 23 10 13  3  8 14 20  7  1 15 24 17  2 12 16 19 22 25  5 11
  6  9]",24.0,10.0,1.0
GA,3.9767,15.1217,4.2758989285841,600.0256023406982,3713730.0,"[17 12 15 14  1  3 20 10  7  6  9  4 18 13 11 16  0 21 23  2 25 22  5 24
  8 19]",7.0,19.0,17.0
GLS,13.6591,15.176300000000005,14.489673076921036,600.0060482025146,617812.0,"[13  2  7 22  1  0  5 18  6 19 15  9 11 17  8 20 12 10 21 25 23 16  3  4
 24 14]",25.0,11.0,5.0
CSA,4.4937000000000005,14.130999999999998,5.306931991025039,600.0013692378998,2966317.0,"[21, 0, 16, 11, 18, 4, 9, 6, 7, 13, 10, 20, 14, 3, 1, 8, 24, 17, 19, 15, 12, 5, 22, 25, 2, 23]",13.0,3.0,14.0
IWO,7.7067999999999985,10.936199999999998,8.033522637659738,600.0037043094635,331933.0,"[21, 12, 19, 15, 24, 13, 18, 4, 9, 6, 7, 10, 25, 1, 3, 14, 20, 11, 0, 16, 17, 22, 2, 23, 8, 5]",18.0,7.0,4.0
BA,7.9306,18.0409,12.126002269102615,600.0534908771515,15845544.0,"[5, 12, 7, 13, 9, 6, 4, 18, 1, 22, 19, 0, 21, 23, 25, 3, 2, 11, 14, 15, 8, 24, 17, 20, 16, 10]",21.0,24.0,25.0
DE,6.8332000000000015,15.0539,6.930727714214757,600.001476764679,1389812.0,"[12, 25, 22, 15, 14, 24, 3, 7, 18, 11, 13, 4, 6, 9, 10, 20, 1, 5, 2, 23, 21, 0, 16, 8, 19, 17]",16.0,4.0,13.0
