Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,34.25210000000002,53.68690000000002,44.77885899915993,600.0892758369446,5872321.0,"[65 15  4 77 80 21 66 18 71  6 29 63 48 68 85 19 36 27 49 37 43  7 55 57
 33 20 53 14 30 23  8 87 28 81 17 12 75  9 58  1 52 72 26 61 62 11 35  0
 50 69 67 82 25 13 45 54 86 39 78 64 70 76 47 74 59 84 83 10 56  2 42 32
  3 51 79 88 31 34 46 73 22 24 38  5 44 16 41 60 40]",16.0,24.0,25.0
FLS,7.5918,47.59499999999999,10.078595283809076,428.5202736854553,2263448.0,"[52 46 55 75 14 53 63 84 58 88  4 87  5 82 43  2 24 38 20  3 10 57 33 56
 68 77  7 22 70 49 16 21 41 27 40 85 51  0 81 72 86 66 19  6 62 29 61 64
 11 36 67 79 74 32 45 59 69 42 25  1 50 15 78 71 54 28 26 18  8 37 83 48
 30  9 65 31 34 39 60 12 35 13 80 23 17 47 73 76 44]",3.0,1.0,16.0
BLS,7.4689999999999985,45.4748,9.24521021339731,600.0103435516357,3182631.0,"[72 81  0 51 85 40 27 41 49 70  7 76 44 52 55 46 77 68 56 33 57 10  3 20
 38 24  2 43 82  5 88 87  4 42 69 25  1 59 45 32 74 50 15 78 71 54 79 67
 28 18 26 64 11 36 61 29 62 66 86 19  6 39 34 31 37  8 83 65  9 30 48 84
 58 63 53 14 75 47 73 22 21 16 17 23 80 13 60 12 35]",2.0,9.0,22.0
TS,7.619899999999999,45.45069999999999,9.431950980633324,600.0109968185425,2954036.0,"[40 85 51  0 81 72 23 80 13 35 12 60 19 86 66 62 29 61 26 64 11 36 67 79
 74 32 45 59  1 69 42 25 50 15 78 71 54 28 18  6 39 34 31 37  8 83 65  9
 30 48 84 58 63 75 14 53 88  4 87  5 82 43  2 24 38 20  3 10 57 33 56 68
 77 46 55 52 44 76  7 73 22 47 17 16 21 70 49 41 27]",4.0,10.0,21.0
SimAn,7.978600000000001,43.81959999999999,7.999142580359668,600.0075311660767,2353328.0,"[44 52 55 46 77 68 56 33 57 10 38 24  2 43 87  4 42 69  1 59 45 32 74 79
 67 36 11 64 26 54 28 18  6 39 19 62 61 29 66 86 72 81  0 51 85 40 27 41
 49 70 22 21 16 17 23 80 13 35 12 60 34 31  8 37 65  9 30 48 83 78 71 15
 50 25 88 53 58 84 63 14  5 82 20  3 75 47 73  7 76]",6.0,7.0,17.0
ACO,7.441699999999999,22.583200000000005,9.439642167065797,600.0199363231659,43432.0,"[45, 32, 74, 79, 67, 54, 28, 18, 26, 64, 11, 36, 61, 29, 62, 19, 6, 66, 86, 72, 81, 0, 51, 85, 27, 40, 41, 49, 21, 16, 17, 23, 80, 13, 35, 12, 60, 39, 34, 31, 37, 8, 83, 78, 71, 15, 50, 58, 84, 48, 30, 9, 65, 47, 22, 70, 7, 73, 76, 52, 44, 55, 46, 3, 20, 82, 38, 24, 2, 43, 10, 57, 33, 56, 68, 77, 75, 14, 53, 63, 5, 88, 87, 4, 42, 69, 25, 1, 59]",1.0,17.0,3.0
BCO,18.3602,52.21189999999998,39.01286402851568,600.0334737300873,2406570.0,"[21 70 60 19 33 46 20 42 24 41 49 77 43 82 81 54 85  3 78 63 11 14 26  4
 27 55  7 15 73 37 39 34 61 65 47 56 10 79 52 68  2 45 32 30 31 50 84 53
 59 28 88 18 74 80  9 67  5 58 75 44 72 86 16 57 36 12 71 40 29 76 83 64
 25 13 48  1 62 51 23 87  0 69 35 17 66  8 22 38  6]",15.0,20.0,18.0
PSO,35.78959999999999,52.945800000000006,44.53152191505152,600.0113635063171,664612.0,"[21, 50, 65, 51, 49, 22, 62, 4, 42, 83, 80, 74, 79, 19, 60, 58, 37, 87, 39, 28, 11, 85, 54, 71, 35, 66, 31, 68, 26, 1, 45, 2, 81, 86, 9, 10, 56, 76, 72, 59, 6, 23, 8, 34, 70, 44, 47, 27, 25, 84, 53, 88, 63, 55, 61, 14, 57, 48, 13, 29, 32, 69, 67, 30, 64, 36, 15, 78, 3, 40, 24, 82, 46, 73, 77, 52, 5, 75, 43, 33, 38, 17, 0, 12, 41, 20, 18, 7, 16]",21.0,11.0,10.0
GS,36.08780000000001,52.6252,44.80100717558547,600.0177745819092,939352.0,"[ 9 58 79 74 48 85 41 73 26 88 87 66 40 50 18 11 23 63  6 86 61 67 76 60
 39 31 45 84  4 69 19 83 37 12 47 24  5 53  8 15 42 49 16  2 68 81  7 38
 72 27  0 46 14 30 22 10 33 77 20  1 78 71 62 80 52 82 29 57 34  3 35 65
 28 64 54 21 17 25 59 32 36 70 75 43 56 44 13 51 55]",22.0,15.0,12.0
BHA,34.754300000000015,53.6812,44.84228179675994,600.0493557453156,2414576.0,"[79 71 40 66 56 33 43 52 59 81 73 13 65 45 21 10 11 18 87 83 44  2 75 58
  6 48 20 74  5 32 54 34 49  3 24 38 50 85  1 36 67 57 70 22 77 72 41 39
 17 80 68 46 60 16 30  7 76  8 82 35 47 63 27 86 14 37 28 61 31 51  9 55
 23 62 78  0 29 42 25 26 15 19 12 84  4 69 64 88 53]",19.0,22.0,19.0
SS,7.9041,36.2636,8.866502546684508,600.007180929184,153651.0,"[26 64 11 36 67 79 74 32 45 59  1 25 69 42  4 87 82 43  2 24 38 10 77  7
 41 27 40 85 51  0 81 72 86 66 29 61 62 18 28 54 71 50 15 78 83 31 34 39
  6 19 60 12 35 13 80 23 17 16 21 49 70 22 73 47 76 44 52 55 46 68 56 33
 57  3 20 75 14  5 88 53 63 58 84 48 30  9 65 37  8]",5.0,6.0,7.0
