Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,39.931,61.5917,50.36291694112134,600.3563346862793,3729830.0,"[73 44 85 70 12 22 60 64 36 51 14 76 41 71 46 94 83 11  9 63 56 47 67 88
 34 13 45 30  7 61 40 29 77 58 89 50 49 42 18 24  5 28  1  6 15 35 43 82
 25 55 48  3 21 27 95 69 86 16 39 93 54 81  4 65 31  0 84 90 23 79 74 62
 75 52 53 19 38 66 37 78 92 96 33 87  2 68 57 59 17  8 20 26 72 91 80 97
 32 10]",19.0,24.0,25.0
FLS,8.215199999999996,48.67650000000001,16.42321899482691,600.0296041965485,877384.0,"[75 48 10 58 36 97 65  0 84  3 35 30 38 51 90 23 40 39  8 45 19 53 18 93
 22 79 86 71  9 32 64 13 69 70 14 49 12 67 60 46 50 29 47 83 91 77 26 59
  6 42 11 80 41  4 73  7 76  1 17 31 20 92 15 28 56 95 85 63 88  2 43 52
  5 27 44 33 78 87 66 94 96 89 24 37 72 57 34 16 54 25 82 55 61 21 81 74
 62 68]",6.0,14.0,18.0
BLS,8.1225,52.22749999999999,13.816118731581954,600.0141875743866,1457338.0,"[27 33 87 94 66 89 34 17 16 25 54  1 31 20 73  7 76 41  4 42  6 11 80 93
 22 79 71 86 39  8 45 40 23 90 51 38 30 18 53 19 35  3 84  0 65 97 36 58
 21 10 48 75 68 74 62 81 61 55 82 57 72 24 37 52  5 43  2 88 63 85 95 29
 47 50 46 60 67 12 49 14 70 69  9 32 13 64 59 83 56 91 26 77 28 92 15 96
 78 44]",5.0,4.0,22.0
TS,7.829299999999998,50.9303,12.643461795877922,600.3492410182953,1655764.0,"[68 75 48 10 21 25 16 34 17 31  1 54 58 36 97 65  0 84  3 35 19 53 18 30
 38 51 90 23 40 45  8 39 86 71 79 22 93 11  6 42 80 41  4 76  7 73 20 92
 15 28 91 26 77 59 64 13 69 32  9 70 14 49 12 67 60 50 46 83 47 29 56 95
 63 85 44 78 96 89 66 94 87 33 27  5 43 88  2 52 37 24 72 57 82 55 61 81
 62 74]",1.0,23.0,23.0
SimAn,8.0863,54.82460000000003,8.180012494956594,600.0178978443146,758925.0,"[ 5 52 37 24 72 57 82 55 81 62 74 68 75 48 10 21 61 25 16 17 34 89 96 66
 94 87 33 44 85 78 28 91 26 77 15 92 20 31  1 54 58 36 97 65  0 84  3 35
 30 38 51 90 23 40 45  8 39 71  9 32 79 22 86 19 53 18 93 11 80 41  4 76
  7 73 42  6 59 64 13 69 70 14 49 12 67 60 50 46 83 47 29 56 95 63 88  2
 43 27]",3.0,8.0,15.0
ACO,8.350800000000001,26.334,10.84333900453368,600.0345349311829,20513.0,"[55, 82, 57, 72, 24, 37, 52, 5, 43, 2, 88, 63, 85, 44, 33, 78, 87, 94, 66, 96, 89, 34, 17, 16, 25, 61, 21, 81, 74, 62, 48, 75, 68, 10, 54, 1, 31, 20, 73, 7, 76, 42, 6, 11, 80, 4, 41, 93, 19, 53, 18, 35, 3, 84, 0, 65, 97, 36, 58, 30, 38, 51, 90, 23, 40, 45, 8, 39, 86, 22, 79, 71, 9, 32, 13, 64, 69, 70, 14, 49, 67, 12, 60, 50, 46, 59, 92, 15, 28, 91, 26, 77, 83, 47, 29, 56, 95, 27]",7.0,15.0,3.0
BCO,22.487599999999997,57.5499,44.23870971408631,600.0284554958344,1353540.0,"[56 80 65 69 12 42 86  7 78 33  1 34 25 21 74 52 88 27 43 37 84  0 92 16
 76 41  8 13 19 59 79 40 11 73 18 20 81 55  5 96 44 10 77  6  9 32 53 58
  3 38 48 72 85 89 17 39 51 70 45 90 26 95  2 57 24 82 97 62 54 15 61 36
 75 68 23 93  4 49 50 29 83 71 22 30 64 91 46 67 60 14 35 66 28 94 31 87
 63 47]",15.0,13.0,20.0
PSO,40.70650000000003,58.945,50.282616894350326,600.1629402637482,301438.0,"[49, 9, 65, 48, 21, 82, 68, 40, 73, 20, 84, 54, 24, 88, 2, 30, 10, 87, 19, 32, 64, 67, 14, 59, 57, 96, 12, 37, 77, 36, 95, 46, 8, 71, 11, 22, 69, 76, 81, 47, 72, 27, 50, 29, 70, 75, 7, 52, 35, 28, 83, 55, 34, 89, 51, 93, 39, 97, 91, 17, 92, 63, 86, 1, 16, 78, 15, 85, 60, 42, 45, 18, 53, 79, 66, 94, 62, 61, 13, 43, 33, 25, 90, 80, 58, 26, 5, 56, 44, 74, 41, 38, 23, 0, 3, 31, 6, 4]",22.0,20.0,11.0
GS,40.4561,59.14759999999998,50.31558630077474,600.0143506526947,696981.0,"[19 39 45 60 47 53 76 78 73 42 40 48 72 26 91 14 50 29 57 37 11 90 51  0
 21 28 85 52 56  3 43 95 67  5 61 55  9 36 17 94 44 38 18 74  2 79 23 82
 84 30 16 25 75 65 83 88 27 24 62 10 92 97  7  4 80 71 20 69 22 13 96 41
 31  8 64 89 77  6 70 33 12 54 35 86 63 49 32 59  1 66 68 81 87 58 34 15
 46 93]",20.0,5.0,13.0
BHA,40.5308,59.12199999999998,50.421773734358126,600.0900132656097,1449422.0,"[91 22 79 74 90  1 68 35 76 87 50 55 86 23  3 75 56 57 85 33 11 58 42 61
 10 37 63 84 47 67 49 77  2 78 97  6  0 25 48 80  7 20 66 24 40 39 43 96
 95 59 88 17 21 45 14 64 44  5 18 36 38 93 65 13 83 70 71 72 62 12  9 60
 31 29 34 26  4 51 19 16 28 46 92 41 53 82  8 52 73 89 30 15 54 81 94 27
 32 69]",21.0,19.0,21.0
