Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,32.953599999999994,54.921399999999984,44.874262178078055,600.1117913722992,5864229.0,"[59  3 27 57 24 63 75  9 28 22 13 86 83 71 32 66 35 52 77  0 74 44 62  8
 69 41  7 68  4 16 79 70 48 78 30 55 67 11 18 50 56 42  1  2 64 15 25 43
 45 31  5 34 80 36 17 65 54 12 38 19 61 47 46 26 85 23 39  6 33 58 76 60
 29 20 14 53 10 84 81 40 73 21 51 37 49 72 82]",16.0,23.0,25.0
FLS,7.4205,43.37730000000001,9.57502775606778,377.85580039024353,2094960.0,"[78 51  1 23 22 20 24 46 55 83 53 58 45 64 30  3 15 37 39 43 71 25  9 66
 32 26 73 49  6 16 72  4 11 81  0 40 33 28 21 42 35 61  7 47 14 52 79 67
 57 27 85 54  2 18 69 41 80 19 60 65 17 38 76 70 77 82 74 68 48 50 12 36
 44 59 13 75 34  8 62 56 31  5 63 10 86 84 29]",3.0,1.0,16.0
BLS,7.433999999999997,46.20260000000001,8.838598461752369,600.1392748355865,3344455.0,"[76 38 60 65 17 77 82 74 68 70 48 50 12 36 44 59 13 75 34  8 62 56 31  5
 63 58 45 83 53 10 86 84 29 78 51 14  1 55 46 24 20 23 22 15 64 30  3 37
 39 43 71 25  9 21 66 32 33 26 73 49  6 16 11 27 81  4 72 40  0 28 42 35
 61  7 47 52 79 67 57 85 54  2 18 69 41 80 19]",4.0,24.0,23.0
TS,7.502200000000003,44.89540000000001,9.183418605993616,600.0150842666626,2987476.0,"[55 83 53 86 78 29 84 10 58 63  5 31 56 62  8 34 75 13 59 44 36 12 50 48
 76 80 41 69 18  2 54 57 85 27 81  4 11  6 16 72 40  0 35 61 42 28 21  9
 66 32 33 26 49 73 25 71 43 39 37  3 30 64 45 15 22 23 14  7 47 52 79 67
 17 65 60 19 38 70 68 74 82 77 51  1 24 20 46]",5.0,12.0,20.0
SimAn,7.864299999999998,44.22790000000001,7.884166785885636,600.0095374584198,2371542.0,"[ 7 42  0 35 61 79 67 57 85 27 81 11  4 40 72 16  6 26 49 73 39 43 71 25
 32 33 28 21 66  9 22 23 24 46 20 15 37  3 30 64 45 55  1 51 78 29 84 86
 10 53 83 58 63  5 31 56 62  8 34 75 13 59 44 36 12 50 48 76 19 80 41 69
 18 54  2 65 17 60 38 70 68 74 82 77 14 52 47]",7.0,6.0,17.0
ACO,7.196100000000001,24.4928,9.301095631321,600.0157136917114,47955.0,"[20, 23, 22, 9, 66, 32, 33, 28, 21, 42, 61, 35, 0, 40, 72, 4, 11, 16, 6, 26, 73, 49, 71, 25, 43, 39, 37, 15, 3, 30, 64, 45, 58, 63, 5, 31, 56, 62, 8, 34, 13, 75, 59, 44, 36, 12, 50, 48, 68, 70, 38, 76, 19, 60, 65, 17, 77, 82, 74, 80, 41, 69, 18, 2, 54, 85, 57, 67, 79, 52, 47, 7, 14, 51, 1, 24, 46, 55, 83, 53, 10, 86, 84, 29, 78, 81, 27]",1.0,13.0,3.0
BCO,19.443099999999998,52.87349999999999,38.8502266826016,600.041271686554,2501360.0,"[75 61 49 21 14  3 58 22 33 56 85 35 79 52 76 60 10 55 51 69 31  8 39 19
  1 48 74 28 37  2 13  0 12 34 36 41 77 86 24  9 78 26 16 67 80 66  6 25
 15 50 27 40 81 47 64 46 20 71 23 43 54 32 45 83  7  4 53 84 30 73 38 82
 44  5 62 29 68 18 63 42 72 11 17 59 70 65 57]",15.0,18.0,18.0
PSO,36.1199,53.42359999999999,44.97222051752739,600.0105314254761,632552.0,"[56, 14, 50, 74, 34, 9, 19, 82, 25, 47, 80, 17, 65, 54, 83, 22, 45, 86, 55, 58, 46, 24, 31, 51, 38, 26, 71, 81, 37, 3, 30, 11, 39, 43, 64, 1, 29, 8, 70, 68, 36, 32, 7, 0, 84, 60, 79, 59, 75, 40, 48, 76, 85, 53, 52, 35, 16, 72, 15, 2, 69, 28, 5, 6, 49, 67, 63, 61, 21, 66, 77, 33, 57, 27, 41, 18, 12, 23, 73, 42, 10, 78, 62, 44, 4, 20, 13]",23.0,8.0,10.0
GS,35.1443,54.77189999999998,44.87399608632471,600.0172023773193,983219.0,"[20  2 11 33  7 10 81 12 13 41 49 27 51  1 59  9  3 25 31 38 80 78 39 83
 34 82 57 84 71  6 23 74 35 30 85  4 61 37 16 73  0 66 22 64 26 79 53 45
 24 46 63 56 69 67 18 70 68 19 60 36 50 62 44  8  5 58 75 55 28 47 86 76
 17 54 42 48 77 52 65 40 29 14 72 43 15 32 21]",22.0,14.0,12.0
BHA,33.9729,53.90960000000001,44.95448310041106,600.0572683811188,2505197.0,"[75 78 18 76 12  0 58 37 11 86 50 63 59 56 53 51 38 82 35 81 23  5 44  3
 27 71 73 61  8 36 26 57 20 64 42 17 60 79 66 48 14 25 85 10  2 80  4 21
 28 52 62 19 46 43 47 32 30 67 65  7  9 31 49 39 24 29 40  6 33 45 16 83
 22 55 15 34 74  1 68 70 72 84 13 41 77 54 69]",18.0,20.0,19.0
SS,7.962699999999998,39.91369999999999,8.680138226476936,600.0092644691467,161757.0,"[14 52 47  7  9 25 43 39 37 15  3 30 64 45 20 24 46 55 83 53 10 58 63  5
 31 56 62  8 34 75 13 59 44 36 12 50 48 68 74 82 78 29 84 86  1 51 23 22
 71 73 49 26  6 16 11  4  0 35 61 42 28 21 66 32 33 40 72 81 27 85 57 67
 79 17 65 60  2 54 18 69 41 80 19 38 76 70 77]",8.0,5.0,7.0
CA,13.0819,43.6744,13.166482560227092,600.0140554904938,712403.0,"[76 80 41 69 38 82 45 64 30  3  6 16 72 10 31 56 62  8 34 18 54  2 19 60
  1 46 55 83 86 84 29 78 17 65 51 24 23 25 71 32 66 14 68 70 52 47 61 35
  0 79 67 57 85 27 81 11  4 40 28 21  9 22 20 53  5 63 58 15 37 39 43 73
 49 26 33 42  7 77 74 12 36 59 13 75 44 50 48]",12.0,11.0,11.0
VNS,7.562900000000001,43.8301,7.610061067215322,600.0128548145294,137912.0,"[ 9 66 32 33 28 42 61 35 79 67 57 85 27 81  0 40 72  4 11 16  6 26 49 73
 25 71 43 39 37  3 30 64 15 22 23 20 24 46 55 83  1 51 78 29 84 86 10 53
 45 58 63  5 31 56 62  8 34 75 13 59 44 36 12 50 48 76 19 80 41 69 18 54
  2 65 17 60 38 70 68 74 82 77 14 52 47  7 21]",6.0,9.0,6.0
HS,34.1039,49.74500000000002,34.47429279112382,600.0611927509308,2989085.0,"[21, 75, 77, 79, 14, 87, 41, 39, 55, 2, 53, 13, 29, 67, 15, 32, 69, 42, 86, 76, 68, 81, 50, 34, 7, 17, 5, 61, 46, 65, 16, 30, 20, 78, 19, 18, 85, 84, 28, 37, 73, 27, 3, 36, 72, 24, 4, 31, 22, 60, 51, 70, 49, 63, 48, 11, 35, 64, 6, 9, 45, 23, 56, 59, 54, 25, 57, 83, 8, 66, 40, 10, 26, 12, 74, 62, 82, 1, 58, 71, 43, 52, 38, 80, 47, 33, 44]",19.0,21.0,21.0
ICA,11.886600000000008,40.7298,11.900610892296632,600.0028178691864,541415.0,"[34, 84, 86, 83, 55, 1, 51, 77, 82, 74, 68, 50, 48, 70, 76, 80, 2, 67, 0, 4, 72, 16, 6, 11, 81, 27, 85, 57, 65, 17, 52, 47, 7, 61, 35, 28, 21, 23, 24, 58, 63, 5, 31, 29, 78, 12, 36, 59, 13, 75, 44, 41, 69, 18, 54, 42, 9, 66, 32, 33, 40, 79, 60, 19, 38, 14, 15, 3, 30, 64, 45, 46, 20, 37, 39, 43, 73, 49, 26, 71, 25, 22, 53, 10, 56, 62, 8]",11.0,2.0,9.0
CAO,14.899,47.44070000000002,21.61083325218328,600.0208432674408,3199128.0,"[66 54 18 69  2 70 48 50 84 10 31 62 34  8 74 64 45 44 13 59 12 17 20 47
  7 86 14 85 57 38 76 68 60 51 24 23 36 80 40 22 30  3 46 52 35 71 43 37
  6 16  4 72  0 27 65 82 19 79 61 78 29 77 21  9 25 15 33 26 39 42 28 67
 41 75 56 83 55 53  1 63  5 58 73 81 11 49 32]",14.0,16.0,22.0
AIS,13.400899999999996,39.894000000000005,19.70392478078433,600.0281670093536,1085111.0,"[2, 54, 27, 52, 24, 20, 45, 22, 28, 0, 9, 71, 83, 1, 42, 51, 13, 50, 34, 8, 62, 63, 58, 39, 25, 15, 3, 30, 64, 23, 43, 7, 35, 38, 17, 65, 76, 48, 68, 82, 46, 49, 26, 40, 16, 6, 73, 32, 21, 66, 33, 11, 72, 47, 79, 67, 57, 18, 80, 70, 12, 36, 59, 75, 78, 74, 77, 61, 4, 81, 85, 14, 29, 53, 84, 10, 31, 5, 56, 37, 55, 86, 44, 69, 41, 60, 19]",13.0,17.0,13.0
RFD,8.163400000000001,46.17469999999999,8.182923054904396,600.006320476532,1758469.0,"[17 67 79 52 47  7 61 35 42 14 24 46 55  1 51 78 86 83 53 10 84 29 82 77
 74 12 68 70 48 50 36 44 59 13 75 34  8 62 56 31  5 63 58 45 20 23 22 15
 64 30  3 37 39 43 71 73 49 26 32 66 25  9 21 28 33 40 72 16  6 11  4  0
 81 27 85 57 54  2 18 69 41 80 19 76 38 60 65]",9.0,4.0,15.0
FA,36.17399999999999,52.70120000000003,44.864511315,600.0057461261749,5530479.047058921,"[12 85 79 69  1 25  3  0 84 86 70 78 76 13 74 80  6 66 71 46 14 61 49 11
 75 36 31 17 44 45 30 64 15 60 50 41 56 20 58 53 51 40 26 39 10 77 62 68
 19 48 32 81 82 33 18 59  8 27 52 34 72 24 22 42 47 63  5 55 57 16 37 67
  4 43 23  9 21 54  7 83  2 73 35 28 29 38 65]",24.0,3.0,1.0
GA,7.329300000000002,47.00320000000001,8.15624107662207,600.0426952838898,1543651.0,"[76 38 19 60 17 65  2 54 18 69 41 80 48 50 12 36 44 59 13 75 34  8 62 56
 31  5 63 58 45 64 30  3 15 37 39 43 71 25 66 32 73 49 26  6 16 11  4 72
 40 33 28 21  9 22 23 20 24  1 46 55 83 53 10 86 84 29 78 51 14 52 47  7
 42 61 35  0 81 27 85 57 67 79 77 82 74 68 70]",2.0,19.0,14.0
GLS,46.22439999999999,47.76890000000001,47.10464712643185,600.2090516090393,80997.0,"[76 42 39 16 27 29 85  2 20 80 45 19 84 61 48 14 78 15 64 63 18  9 32 73
 43 41 58 65  1 77 55 38  8 70 86 51 25 62 59 82 79 26 66 69 11 75 24 37
 36 72 71  5 67 83 12 60 23  4 49 74  6 10 54 28 30  0 34 57 46 31 35 44
 50 33 40 53 81 68 56 17  3  7 47 13 21 52 22]",25.0,25.0,4.0
CSA,10.359700000000004,44.84349999999999,13.724871770922531,600.0193591117859,288441.0,"[3, 30, 64, 15, 52, 17, 65, 60, 38, 51, 84, 29, 78, 82, 68, 70, 19, 69, 41, 80, 76, 48, 50, 44, 59, 36, 12, 74, 77, 7, 47, 67, 2, 18, 54, 85, 57, 79, 42, 61, 35, 27, 81, 11, 6, 49, 73, 25, 71, 43, 22, 23, 20, 24, 46, 55, 86, 10, 13, 75, 34, 8, 62, 56, 31, 5, 63, 58, 45, 53, 83, 1, 14, 28, 21, 9, 66, 32, 33, 72, 16, 4, 0, 40, 26, 39, 37]",10.0,15.0,8.0
IWO,34.39279999999997,38.33690000000001,34.46477751638462,600.0096745491028,100393.0,"[63, 83, 71, 17, 54, 38, 12, 31, 43, 81, 0, 44, 6, 4, 60, 14, 79, 5, 46, 56, 76, 2, 61, 64, 66, 10, 75, 86, 15, 37, 30, 34, 36, 77, 7, 25, 52, 74, 26, 24, 67, 20, 53, 51, 70, 68, 80, 41, 65, 18, 50, 55, 45, 40, 49, 32, 73, 21, 58, 69, 19, 48, 29, 82, 57, 28, 47, 8, 59, 78, 3, 33, 13, 72, 11, 27, 85, 35, 16, 39, 9, 23, 22, 42, 62, 84, 1]",20.0,7.0,5.0
