Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,11.8322,26.563900000000004,20.043363071403764,600.1662292480469,9824240.0,"[ 6 23 11 19  2 29 26  8 13 18  9 35 28  7 15 21  5 34 16 33 22 12 32  4
 17 20 24 10 31 14  1 27  0  3 25 30]",16.0,25.0,24.0
FLS,5.154899999999999,18.6931,5.523671072620245,28.502119302749637,288540.0,"[ 8  9 26 35 25 23 12  4 24 20  3 17  0 11 32 19 27 22  7 10 15  1 31 14
 28 29  5 21  2 34 16 33 30  6 18 13]",4.0,1.0,4.0
BLS,5.207599999999999,18.9921,5.308433527221239,127.50241589546204,1300320.0,"[ 8  9 26 35 25 23 12  4 24 20  3 17  0 11 32 19 27 22  7 10 14 31 15  1
 28 29  5 21  2 34 16 33 30  6 18 13]",6.0,2.0,13.0
TS,5.1549000000000005,23.3424,5.200021985753994,600.0219192504883,5534445.0,"[22 27 19 32 11  0 17  3 20 24  4 12 23 25 35 26  9  8 13 18  6 30 33 16
 34  2 21  5 29 28 14 31  1 15 10  7]",5.0,17.0,21.0
SimAn,5.6237,17.526600000000002,5.624518885930304,600.0148258209229,3596596.0,"[10 22 32 11  0 17  3 20 24 25  4 12 23 26 35  9  8 13 18  6 30 33 16 34
  2 21  5 29 28 27 19  7 14 31  1 15]",9.0,11.0,18.0
ACO,5.077799999999998,13.224200000000003,6.129386947878778,600.0063004493713,173037.0,"[4, 12, 23, 27, 19, 32, 22, 7, 10, 15, 1, 31, 14, 28, 29, 5, 21, 2, 34, 16, 33, 30, 6, 18, 13, 8, 9, 26, 35, 25, 24, 20, 3, 17, 0, 11]",1.0,6.0,2.0
BCO,6.069000000000001,25.7602,15.416442415998462,600.0547549724579,4290405.0,"[17 25  9 13  2 16  8 18 34 33 21 31 14 10 15 28  1 23 29  5 30  6  3 19
 32 27  7 20  4 12 26 35 24 22 11  0]",12.0,21.0,20.0
PSO,12.7994,26.0863,20.23968129420689,600.0180258750916,809316.0,"[8, 21, 16, 1, 15, 29, 26, 22, 32, 27, 23, 28, 34, 2, 13, 12, 4, 3, 24, 11, 25, 30, 18, 5, 33, 10, 7, 9, 35, 20, 17, 19, 0, 31, 14, 6]",20.0,13.0,9.0
GS,13.237699999999997,26.2135,20.036790319092677,600.0216956138611,1129636.0,"[12  0 20  4 17  9 21 33 16 34  8 35 27 19  3 24 29 13 31  5 30 23 18 26
 11 25 28  1  6  2 15  7 14 22 10 32]",22.0,16.0,11.0
BHA,12.882499999999997,26.19880000000001,20.11628995050665,600.0650169849396,3741542.0,"[25 14  5 32  0 11 17 31  7  3 24 20 12 22 29 13 35 34  9 23 21 28  1 33
 19 10  6  8 15 18 26 30 27  4 16  2]",21.0,22.0,19.0
SS,5.077800000000001,16.1724,5.748887479330302,600.0114057064056,672727.0,"[16 34  2 21  5 29 28 14 31  1 15 10  7 22 32 19 27 23 12  4 11  0 17  3
 20 24 25 35 26  9  8 13 18  6 30 33]",2.0,9.0,7.0
CA,6.605900000000001,18.3478,6.609626116974432,600.0147774219513,1132849.0,"[ 8 13 18  1 15 10  7 22 27 19 32 11  0 17  3 20 24  4 12  5 21 33 16 34
  2 29 28 14 31 30  6 35 26 25 23  9]",14.0,10.0,12.0
VNS,5.5676000000000005,21.7645,5.569393829969468,600.0204880237579,590317.0,"[ 5 18  6 30 21  2 16 33 34  1 15 31 14 10  7 22 32 11  0 17  3 20 24 25
 26 35  8 13  9 23  4 12 19 27 28 29]",7.0,14.0,6.0
HS,12.7523,20.176900000000003,13.0988259469776,600.0808382034302,6572039.0,"[36, 35, 2, 16, 13, 5, 25, 21, 20, 15, 3, 8, 11, 28, 30, 9, 19, 31, 14, 22, 7, 17, 6, 32, 24, 10, 1, 12, 33, 23, 18, 4, 26, 34, 29, 27]",18.0,23.0,23.0
ICA,6.7744,18.255,6.775238853162741,600.0033285617828,1105823.0,"[17, 20, 4, 12, 0, 11, 32, 19, 27, 2, 34, 16, 33, 6, 13, 23, 22, 7, 10, 15, 1, 21, 30, 18, 5, 29, 28, 31, 14, 9, 8, 35, 26, 25, 24, 3]",15.0,3.0,10.0
CAO,6.0185,20.62410000000001,9.89062843963892,600.0213680267334,5687039.0,"[32 21  2 29 34 16 23 30  6 35 26  9  8 13 24 25  4 18 12 20 11  3 17 19
 27 33  1 22  7 28 14 31 15  5 10  0]",11.0,15.0,22.0
AIS,5.990600000000001,17.0855,9.149412809093064,600.0386910438538,2445825.0,"[30, 21, 9, 14, 5, 29, 15, 26, 35, 25, 4, 11, 0, 24, 3, 17, 20, 32, 12, 22, 10, 7, 31, 28, 19, 27, 23, 13, 8, 18, 6, 2, 34, 16, 33, 1]",10.0,18.0,15.0
RFD,5.578599999999998,19.175,5.579819195328446,600.0068125724792,2889416.0,"[ 6 13  8  9 26 35 25 12  4 24 20  3 17  0 11 32 22  7 19 27 23 14 10 15
  1 31 28 29 18  5 21  2 34 16 33 30]",8.0,7.0,16.0
FA,14.453199999999995,26.1181,20.056191754999933,600.0048310756683,9630611.918220023,"[30 29 24 34  6  1 31 15 20 23 19 32 28 27 13 26 12 25  8 35 18 11  0 14
  5 16  2 33 21  4 17  3 22  7 10  9]",24.0,4.0,1.0
GA,5.148700000000002,21.4064,5.642457206998883,600.0471806526184,3094864.0,"[ 0 17  3 20 24  4 12 25 35 26  9  8 13 18  6 30 33 16 34  2 21  5 29 28
 14 31  1 15 10  7 22 32 19 27 23 11]",3.0,20.0,17.0
GLS,16.8993,18.340000000000007,17.710349999992495,600.0451509952545,386136.0,"[26 15  1  0 16 31 18  5  2 21  7 14 25 22 30 12 35  4 32 20 19  9  3 11
 24 29 13  8 27 23 17  6 34 33 10 28]",25.0,19.0,5.0
CSA,6.289899999999999,20.4733,7.029006080882027,600.0070567131042,1592241.0,"[15, 1, 2, 34, 16, 33, 21, 5, 29, 28, 18, 30, 6, 13, 20, 3, 17, 0, 11, 32, 22, 19, 12, 4, 24, 25, 26, 35, 8, 9, 23, 27, 7, 10, 14, 31]",13.0,8.0,14.0
IWO,12.016399999999996,16.8791,12.475992496488232,600.0062696933746,244684.0,"[0, 20, 24, 31, 1, 26, 6, 2, 14, 18, 13, 9, 23, 12, 3, 19, 11, 7, 27, 28, 8, 21, 16, 33, 30, 34, 5, 29, 15, 10, 17, 25, 35, 4, 22, 32]",17.0,5.0,3.0
BA,12.7842,26.6184,18.23738733323944,600.1316130161285,11876678.0,"[15, 28, 32, 1, 21, 29, 9, 8, 7, 31, 5, 16, 23, 11, 18, 33, 34, 26, 25, 2, 6, 12, 27, 14, 24, 20, 19, 3, 0, 10, 22, 13, 35, 4, 17, 30]",19.0,24.0,25.0
DE,13.281799999999995,21.704500000000007,13.396701092558349,600.0170588493347,691769.0,"[8, 30, 22, 10, 21, 25, 18, 6, 16, 34, 2, 1, 0, 23, 14, 26, 35, 13, 28, 5, 31, 29, 15, 33, 7, 32, 11, 27, 4, 19, 3, 17, 12, 20, 24, 9]",23.0,12.0,8.0
