Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
SS,8.4012,39.541,9.700903840317762,600.007482290268,106814.0,"[88 33 31 70  3 86 87 19 54 20 16 68 36 59  7 75 25 55 82 53 30 43 50 79
 35 41 76 66 39 15 27 72 78  2 45 51 49  6 32 58 37 60 52 10 74  8 71 22
 26 42 47  5  9 14 48 64 89  0 65 85 17 24 28 29 83 12 21  1 62 77 90 34
 11 57 13 38 67 40 73 69 46 18 56  4 84 80 81 61 44 23 63 91]",5.0,5.0,7.0
CA,11.593700000000002,47.784400000000005,11.838269974505764,600.0134854316711,491328.0,"[90 39 66 29 28 24 85 38 67 65 17 79 50 25  8 87 86  3 70 31 23 44 81 91
 63 88 33 37  1 21 53 43 30 82 55 12 62 77 11 57 13 84 80 61 26 22 71 52
 60 10 74 20 54 19 16 68 36 59  7 75 83 76 35 41 15 27  6 58 32 42 47 69
 73 40  0 89 64 48 14  9  5 46 18 56  4 51 49 45  2 78 72 34]",10.0,8.0,11.0
VNS,8.4625,46.47229999999999,8.53373518887002,600.0302011966705,93325.0,"[32 58 33 31 70  3 86 87 60 37 42 26 22 71 52 10 74 20 54 19 16 68  8 36
 59  7 75 25 55 82 53 30 43 50 79 35 41 76 12 21  1 83 29 28 66 39 62 77
 90 34 11 15 27 72 78  2 47 69 73 40 38 13 57 85 24 17 65 67  0 89 64 48
 14  9  5 46 18 56 51  4 84 80 81 91 63 88 23 44 61 49 45  6]",7.0,16.0,6.0
HS,36.942900000000016,51.4461,37.70911668279763,600.0622615814209,2121028.0,"[80, 8, 61, 67, 13, 17, 10, 15, 33, 3, 34, 47, 91, 41, 14, 27, 63, 29, 64, 28, 7, 40, 38, 71, 1, 5, 82, 20, 50, 58, 30, 2, 44, 83, 25, 42, 51, 11, 85, 62, 78, 36, 75, 72, 35, 12, 43, 54, 84, 74, 39, 24, 21, 87, 76, 88, 9, 53, 69, 55, 37, 23, 31, 18, 68, 66, 81, 45, 19, 49, 79, 60, 77, 4, 92, 89, 57, 90, 46, 16, 52, 73, 65, 86, 48, 70, 56, 32, 6, 22, 26, 59]",17.0,21.0,19.0
ICA,12.391600000000006,45.8973,12.436250099940056,600.0035865306854,389408.0,"[61, 81, 80, 84, 56, 18, 5, 46, 4, 37, 10, 74, 8, 36, 59, 30, 53, 82, 55, 25, 75, 7, 12, 76, 41, 35, 79, 50, 43, 68, 16, 19, 54, 63, 91, 9, 14, 48, 64, 89, 0, 65, 39, 66, 28, 24, 17, 85, 57, 11, 34, 90, 29, 83, 21, 1, 71, 22, 26, 62, 77, 42, 49, 51, 45, 27, 15, 78, 2, 6, 32, 72, 47, 69, 73, 40, 67, 38, 13, 52, 60, 20, 87, 86, 3, 70, 31, 33, 88, 23, 44, 58]",12.0,1.0,9.0
CAO,16.322699999999994,48.9816,23.151898964594885,600.0210862159729,2234291.0,"[82 25 60 37 90 27 72 13 24 53 35 76 66 88 91 33 10 70 19 54 16 68 32 40
 73 67 26 39 57 11 34 62 83 15 51 14 64  9  5 18 58  6  4 47  2 45 44 80
 84 46 48 69 38 78 17 65 89  0 79 50 28 75 55 21 42 56 85  8 20 87 52 31
 36 63 23 77 81 61 29 12  1  7 71  3 86 74 59 22 49 30 43 41]",14.0,13.0,21.0
AIS,15.2093,42.32229999999999,21.0266955292894,600.0262351036072,776789.0,"[3, 87, 22, 21, 82, 55, 63, 91, 23, 32, 88, 44, 52, 36, 25, 1, 74, 19, 16, 10, 8, 75, 59, 68, 31, 70, 60, 37, 33, 58, 6, 27, 11, 38, 13, 64, 48, 14, 9, 80, 81, 61, 69, 73, 46, 5, 78, 7, 42, 56, 51, 84, 4, 34, 0, 89, 40, 67, 85, 57, 65, 17, 76, 53, 30, 43, 50, 79, 35, 29, 41, 66, 24, 49, 18, 45, 71, 15, 90, 12, 62, 77, 26, 83, 39, 28, 47, 72, 2, 54, 20, 86]",13.0,15.0,13.0
RFD,8.1541,49.77290000000001,8.194621966694204,600.006715297699,1225178.0,"[44 58  6 32 37 31 70  3 86 87 19 54 20 60 52 10 74  8 16 68 36 59  7 75
 71 22  1 26 62 77 39 66 29 83 76 12 21 25 55 82 30 43 50 79 53 35 41 28
 24 17 85 57 11 34 90 42 15 27 72 78  2 45 47 13 38 69 73 40 67 65  0 89
 64 48 14  9  5 46 18 56  4 51 49 61 81 84 80 91 63 88 33 23]",3.0,4.0,15.0
FA,39.9157,56.26779999999998,48.3450922,600.0063755512238,4249512.569622938,"[ 7 68 87 63 54 28 69 45 58 51 30  3 18 19 80 40 14 85 43 35 42 61  9 65
 62 32  4 13 84 47 34  2 72 37 64  0 76 22 33 70 88  6 77 21 78 90 74 48
 20 44 49 86 73 82 12 50 39 23 10 16 71 81 56 41 17 83 15 52 91 26  5 38
 89 46 55 60 53 75 36  8 59 11 57 31 25  1 66 27 24 67 79 29]",23.0,3.0,1.0
GA,8.5741,50.49269999999999,9.573964318627022,600.031984090805,1128989.0,"[89 64 48 14  9  5 73 40 69 47 15 27 72 78  2 45 51 46 18 56  4 49  6 61
 81 84 80 91 63 88 23 44 58 33 31 70  3 86 87 19 54 60 52 22 71 10 74  8
 20 16 68 36 59  7 75 25 55 82 53 30 43 50 79 35 41 76 83 12 21  1 26 37
 32 42 62 77 90 34 11 57 39 66 29 28 24 17 85 65 13 38 67  0]",9.0,17.0,14.0
GLS,47.25759999999999,49.13620000000002,48.67378804347713,600.8025891780853,56856.0,"[74 29 33 60 50 40 31 59 15 69 11 46 91 61  1 82  9 44 43  3 53 37 36 85
 80 17 34 70 84 35 81 71 73 49 58  7 38 88 30 26 83 32 55  6 23 45 56 28
 51 67  8 16 78  4 14 10 62 90 89 57 25 65 48 68 42 13 76 21 87 41 20 75
 19 63 86 47 54 12 52 72  0 24 79 64 18 77 39 27  2 66 22  5]",25.0,25.0,4.0
CSA,12.105900000000002,52.5847,16.049399364509668,600.06134557724,188677.0,"[57, 11, 15, 27, 72, 78, 2, 45, 47, 73, 40, 67, 0, 89, 64, 48, 14, 9, 5, 90, 77, 62, 61, 81, 88, 63, 91, 80, 84, 4, 51, 65, 17, 24, 28, 41, 79, 50, 43, 30, 53, 39, 34, 46, 18, 56, 49, 6, 52, 8, 36, 59, 7, 75, 25, 1, 26, 42, 32, 37, 60, 20, 87, 86, 58, 44, 23, 33, 31, 70, 3, 54, 19, 16, 68, 55, 82, 35, 76, 12, 21, 74, 10, 71, 22, 83, 29, 66, 85, 38, 69, 13]",11.0,20.0,8.0
IWO,38.44030000000002,42.64350000000001,38.60071485475695,600.013409614563,73350.0,"[24, 37, 85, 46, 17, 43, 34, 39, 28, 74, 62, 90, 27, 42, 19, 8, 18, 5, 67, 49, 81, 14, 55, 26, 41, 86, 21, 57, 11, 10, 68, 1, 69, 31, 45, 60, 3, 54, 2, 23, 4, 63, 25, 75, 30, 61, 44, 20, 83, 78, 52, 77, 29, 71, 32, 84, 51, 53, 79, 82, 35, 15, 33, 9, 73, 22, 91, 80, 72, 38, 65, 12, 36, 59, 16, 87, 7, 6, 70, 0, 56, 58, 40, 13, 47, 66, 76, 64, 89, 48, 88, 50]",20.0,7.0,5.0
BA,37.6012,57.19649999999999,45.69358449074906,600.077978849411,3943092.0,"[4, 84, 27, 44, 76, 1, 63, 80, 74, 30, 36, 2, 43, 35, 57, 56, 46, 49, 25, 81, 33, 67, 42, 28, 79, 7, 17, 14, 26, 45, 34, 71, 75, 59, 5, 61, 51, 72, 68, 19, 86, 16, 11, 78, 0, 73, 12, 8, 18, 83, 29, 70, 40, 55, 69, 15, 89, 91, 23, 90, 64, 9, 82, 10, 22, 53, 41, 54, 62, 20, 13, 77, 48, 39, 37, 50, 60, 88, 31, 3, 58, 47, 87, 38, 66, 65, 24, 6, 52, 21, 32, 85]",18.0,22.0,24.0
DE,40.92,52.1234,43.434391925951616,600.1037244796753,20634.0,"[54, 72, 6, 32, 75, 53, 74, 63, 91, 42, 49, 19, 34, 62, 26, 85, 13, 35, 10, 9, 46, 45, 71, 61, 78, 14, 5, 56, 90, 18, 23, 22, 3, 51, 89, 36, 38, 86, 87, 2, 17, 77, 73, 37, 79, 8, 68, 52, 31, 70, 27, 67, 11, 66, 29, 7, 25, 24, 44, 33, 80, 43, 81, 84, 57, 82, 39, 58, 76, 12, 83, 0, 30, 69, 15, 21, 47, 59, 60, 88, 40, 48, 64, 65, 1, 55, 50, 28, 4, 16, 20, 41]",24.0,23.0,2.0
