Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,20.527000000000005,36.68349999999999,29.28951452265076,600.1410129070282,5917129.0,"[42 13 17 31 54 19 36  1 49  4 43 10 18  9 20 39  7 12  8 29 46 37  6 27
 44 11 21 48 16  2 35 53 51 25 14 47 50 23 40 38 34 45 30 22 28 15 32  3
 33 26  0  5 41 24 52]",17.0,24.0,24.0
FLS,6.1641,29.950899999999997,7.145368462221248,122.46956634521484,742500.0,"[22 44 27 23 38 14 50 35 40 34 45 48 30 16  2 47  0 26 21 28  5 41 42 52
 32  6 15  8 39 54 19 51 17 20 53 12 49  7 33 37  3 25  1 29 24 13  9  4
 43 31 11 18 36 10 46]",2.0,1.0,12.0
BLS,6.646000000000001,27.4808,6.862368038468685,510.8746073246002,3103650.0,"[28 21 26  3  0 47  2 16 30 48 45  1 25 37 33  7  4  9 13 29 24 34 40 35
 50 14 38 23 27 44 22 46 10 36 18 43 31 11 20 53 49 12  8 39 54 19 51 17
 15  6 32 52 42 41  5]",7.0,2.0,20.0
TS,6.697699999999998,29.075699999999998,6.930968683701547,600.0152740478516,3165791.0,"[ 5 41 42 52 15  6 32 37  8 39 54 19 51 17 20 11 31 18 36 10 46 44 27 38
 23 22 43  4  9  7 49 53 12 33 25 13 24 29  1 48 45 34 40 14 50 35 30 16
  2 47  0  3 26 21 28]",8.0,13.0,21.0
SimAn,6.8931,23.5853,6.897590106443637,600.0119905471802,2225033.0,"[14 40 34 38 23 27 44 22 46 10 36 18 43 31 11 20 17 51 19 39 15  8 54 53
  4  9  7 49 12 33 13 29 24 45 48  1 25 37 32  6 52 42 41  5 28 21 26  3
  0 47  2 16 30 35 50]",9.0,10.0,17.0
ACO,6.144699999999997,16.827200000000005,7.598617787714668,600.0106785297394,69548.0,"[33, 7, 49, 12, 53, 31, 43, 4, 11, 18, 36, 10, 46, 22, 27, 44, 38, 23, 13, 29, 24, 1, 25, 3, 0, 47, 16, 2, 30, 48, 45, 34, 40, 14, 50, 35, 26, 21, 5, 28, 41, 42, 52, 6, 15, 32, 37, 8, 39, 54, 19, 51, 17, 20, 9]",1.0,9.0,2.0
BCO,10.471799999999996,35.31290000000001,24.06676563083725,600.0436210632324,2599755.0,"[32 17 27 49 44 43 42 40 38 54 37 14 51 20 39 16 34 24 36 31 28 47 26  2
 35 50 45  7 53 11 12  9  0 48 15 23 33 13  4 41 21 52 18 10 19  8  5 29
 25 46  3 22 30  1  6]",15.0,19.0,19.0
PSO,21.4696,36.0054,28.985165029886165,600.0145616531372,653378.0,"[28, 21, 37, 19, 11, 44, 18, 13, 14, 10, 22, 2, 35, 15, 30, 8, 39, 6, 51, 52, 41, 42, 17, 54, 29, 45, 49, 46, 9, 25, 50, 40, 47, 38, 48, 0, 3, 34, 33, 20, 53, 1, 24, 36, 16, 32, 26, 4, 31, 43, 27, 23, 12, 7, 5]",21.0,12.0,10.0
GS,22.110199999999995,36.79559999999999,29.29045014600383,600.0185308456421,784918.0,"[10 27 13  9 36 11 46 22 49 38 40  8 52 37 15 33 31  6 39 12 44  4 18 28
 48  7  0 43 20 42 50  2 34 35 26 21 53 51 14 30 25 23 45 16 41  5 29 32
 17 54 19 24  3 47  1]",23.0,16.0,13.0
BHA,21.431700000000003,36.54480000000001,29.362165106912197,600.057049036026,2415229.0,"[16 42 39  9 28 41  4 19 53 11 21 37 17 40 24 50 48 47 51 20 27 29 38  5
 26 43  8  2 36 54 15 49 31  6 14 32 13 12 23  1 33 10 46 22 45 35 30  0
  3  7 18 34 25 52 44]",20.0,21.0,18.0
