Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,26.5309,45.288900000000005,36.30219495282581,600.1654744148254,5506173.0,"[52 45 61  0 40 21 57 65 23 30 62 33 15 14 36 58 18 24 10  3 39 49 11 42
 32 64 38  7 51 47 59  9  4 37 20 41 27  1 19 29 26 46 13 50 44 55 54 53
  8 60  2 48 34  6 28 22 31 16 25 66 17 56 43 63  5 12 35]",18.0,25.0,24.0
FLS,6.674,37.8452,8.17298507615691,218.8133583068848,1167408.0,"[55 60  9 57 54 59 42  1 66 44 49 17 50 11 12 27 33  8 26 53 47 13 10 24
 28  0 65 37 40 61 23 22  3 15  2 43 35 46 36 52 58 45 18 16 14 31 34 51
  6 62  7 21 30 48 38 39  4 64  5 63 32 56 25 20 41 29 19]",4.0,1.0,14.0
BLS,6.6269,36.4016,7.192737438926617,600.0035367012024,3197615.0,"[ 6 25 62 34 31 46 36 14 16 52 58 45 18 38 48 30 21 39  7  4 64  5 63 32
 56 20 41 44 66 50 17 49 11 12 27 33  8 53 26 59 42  1 19 29 55 54 57  9
 60 13 47 10 24 28  0 65 37 61 23 40 22  3 15  2 43 35 51]",2.0,2.0,23.0
TS,6.679899999999999,36.30830000000001,7.232760101157041,600.019837141037,2934571.0,"[35 31 34 51  6 62  7  4 32 25 20 41 29 19 55 57 60  9 54 59 26 53  8 33
 27 12 11 49 17 50 42  1 66 44 56 63  5 64 39 21 30 48 38 18 45 58 52 16
 14 36 46 15  2  3 22 40 37 23 61 65  0 28 24 10 47 13 43]",5.0,9.0,21.0
SimAn,6.919900000000001,36.1775,6.931542176407857,600.0159440040588,2133721.0,"[40 37 65 13 54 19 55 57  9 60  6 62 51 34 31 35 43  2  3 15 46 36 14 16
 52 58 45 18 38 48 30 21 39  7  4 64  5 63 32 56 25 20 44 41 29  1 66 49
 17 11 12 27 33 42 50 59 26  8 53 47 10 24 28  0 61 23 22]",7.0,8.0,17.0
ACO,6.410599999999998,20.949900000000003,7.870525794787346,600.021372795105,55864.0,"[35, 43, 2, 15, 3, 46, 36, 14, 16, 52, 58, 45, 18, 38, 48, 30, 21, 39, 7, 4, 64, 5, 63, 32, 56, 20, 41, 44, 66, 1, 59, 42, 50, 17, 49, 11, 12, 27, 33, 8, 26, 53, 47, 13, 10, 24, 28, 0, 65, 37, 40, 22, 23, 61, 60, 55, 57, 9, 54, 19, 29, 25, 62, 6, 51, 34, 31]",1.0,10.0,2.0
BCO,13.5782,43.7299,30.420470391312897,600.0524694919586,2298555.0,"[45 25 64 24 44 17 54 11 27  6 14 47 40 41 31 36 10 61 53 37 65 43  5 58
 15 35 28 13  4 19 62 18 57  0  3 12 33 32  9 21 49 63 55 59  8 52 20 50
 66 30 16 39 29 51  7 56  1 46 23 34 38 48 26 60 42 22  2]",15.0,19.0,19.0
PSO,27.6311,44.13660000000001,36.13238954904677,600.0249321460724,557375.0,"[17, 41, 50, 18, 5, 36, 22, 34, 44, 8, 13, 55, 12, 1, 42, 62, 15, 37, 52, 39, 30, 7, 38, 24, 9, 65, 32, 56, 64, 57, 43, 61, 23, 46, 28, 21, 45, 40, 3, 35, 63, 11, 58, 51, 29, 4, 48, 14, 16, 54, 27, 66, 60, 47, 20, 25, 49, 59, 33, 53, 26, 19, 2, 31, 6, 10, 0]",21.0,16.0,10.0
GS,27.9999,44.1908,36.30639671657625,600.0238218307495,816678.0,"[64  1 37 57  3 24 27 11 41  5  4 63 55 47 53 29  6 32 30 51 35 65 62 10
 48 39 15 40 25  7 38 54 44 28 50  9 52 16 18 45 66 12 19 21 23 34 36 58
 31 33 49  8 59 26 42 56 46  0 22 61 17 60 13 20  2 14 43]",22.0,13.0,12.0
BHA,27.1271,44.582,36.38282030002309,600.0858638286591,2252495.0,"[65 62 19 46  4 23 29 49  8  1 60 50 27 63 11 44 48 58 40 61 56 24 52 16
  5 42 38 20  3 35 22 13  0 25 12 21 64 54 39 31 26 47 34  6 45 18  7  9
 33 66 59 32 53 17 51 10 41 43 28 55 57 37 14 15 30 36  2]",20.0,21.0,18.0
