Algorithm,Best Cost,Worst Cost,Average Cost,Runtime,Evaluations,Best permutation,Cost Rank,Runtime Rank,Evaluations Rank
RS,21.7536,38.6279,30.95193947083596,600.1032562255859,7722580.0,"[15 54 21 57 32 18 37  9 40 28 52 53  1 25  5 47 45 49  4 29 27 50 14 35
 42 44 38 30 33 16 43 39  6 24 36  2 10 23 11 20 17  3 12 51 55 22 13 19
  7 26 31 58 56 41 34 48  0 46  8]",16.0,25.0,24.0
FLS,6.042999999999998,30.2902,7.044386682959398,119.02472138404846,858922.0,"[17 49 10 56 19 29 18 27 23 46 30 38 45 44  5  8 25 47 53 28  1 40 41 12
  9 31 26 58  0 33  3 35 14 16 43 39 42 22 48  2 34 15 50 52 37 13  7 11
 55 32 36 20 54  6 57 51 21 24  4]",5.0,1.0,11.0
BLS,5.8467,31.656600000000008,6.175277148451042,500.60305523872375,3623898.0,"[ 0 33  3 35 14  9 12 41 40  1 28 53 25 47  5 44 45 38 30  8 46 23 27 31
 18 29 19 10 49 17  4 21 51 57  6 54 20 36 32 55 11 24 56 52 37  7 13 50
 15 34 48 22 42 39 43 16  2 26 58]",1.0,2.0,20.0
TS,5.939499999999998,29.21990000000001,6.170938674172362,600.0103573799133,4141770.0,"[ 3 58 26 18 31  0 33 35 14  9 12 41 40  1 28 53 47 25  8  5 44 45 38 30
 46 23 27 29 19 10 49 17  4 21 51 57  6 54 20 36 32 55 11 24 56 52 37  7
 13 50 15 34  2 48 22 42 39 43 16]",3.0,11.0,22.0
SimAn,6.170399999999998,32.153499999999994,6.177088059672207,600.0084586143494,2967220.0,"[49 10 30 38 45 44  5 47 25  8 46 23 27 18 29 19 56 52 26 58  3 33  0 31
 53 28  1 40 41 12  9 14 35 16 43 39 42 22 48  2 34 15 50 13 37  7 11 55
 32 36 20 57 51 21 54  6 24  4 17]",8.0,9.0,17.0
ACO,5.866299999999999,17.5269,7.394480922081662,600.0030488967896,85025.0,"[54, 6, 21, 57, 51, 4, 17, 49, 10, 24, 7, 13, 52, 37, 50, 15, 34, 2, 16, 43, 39, 42, 22, 48, 26, 58, 0, 33, 3, 35, 14, 9, 12, 41, 40, 1, 28, 53, 25, 47, 8, 30, 38, 45, 5, 44, 46, 23, 27, 29, 19, 56, 18, 31, 55, 11, 32, 36, 20]",2.0,4.0,2.0
BCO,9.7723,37.5155,25.517840232614137,600.0369000434875,3194580.0,"[34 48 30  9 40 26 37 55 38  1 41 12 33  0 28 23 46 25 47  5  8 45 44 27
 32 11 36 54 52 50 31 29 53 17 19 51 21 13 18 58  7 20  2  6 24 10 57  3
 42 22 14 16 15 56  4 49 39 35 43]",14.0,21.0,19.0
PSO,22.8432,37.6743,30.919367315517885,600.0144817829132,629213.0,"[33, 0, 10, 26, 39, 56, 17, 16, 43, 32, 5, 38, 7, 4, 57, 9, 41, 40, 19, 25, 18, 27, 36, 49, 44, 45, 53, 21, 51, 13, 54, 24, 28, 46, 31, 35, 47, 52, 58, 48, 6, 29, 8, 37, 55, 11, 20, 1, 12, 30, 23, 50, 3, 34, 15, 2, 22, 42, 14]",23.0,15.0,9.0
GS,22.4499,38.62210000000001,30.955515270414484,600.0168390274048,1010300.0,"[55 34  7 21 36 51 47 50  6 37 57  3 53 32 11 49 29 56 38 20 23 25 30 33
 40 19 22 48 35 45 58 26 13 10 15  0 14  2 28 31 12  9  5 44  1 41 43  8
 46 27 18  4 17 42 39 16 52 24 54]",20.0,16.0,13.0
BHA,22.5204,38.28239999999999,31.03555566546427,600.0480854511261,2974469.0,"[ 3 40 33 12 47  5 38 37 11  0  6 57 39  8 43 14 49  7  2 25 28 45 10 31
 34 41 53 16 15 27 29  9 48 13 17 44 18 35 50 24 56 30 58 32 54 21 51  4
 55 42 26 52 46 20 19 23 22 36  1]",21.0,22.0,18.0
SS,6.293500000000001,25.79490000000001,7.058253375144662,600.0092349052429,301631.0,"[55 11  7 37 13 48 22 42 39 43 16 14 35  3  2 34 15 50 52 56 24 17 49 19
 29 27 18 31 26 58  0 33  9 12 41 40  1 28 53 25 47  5 44 45 38 30  8 46
 23 10  4 21 51 57  6 54 20 36 32]",9.0,10.0,7.0
CA,8.044999999999998,29.743500000000004,8.071640891809059,600.0138289928436,862839.0,"[21 51 57 20 36 32 55 11 48 22 34 15 50 52 24  6 54  7 13 37 56 29 46 30
 38 44  5 45  8 25 23 27 10 49 17 19 18 31 58  0 33  3 35 14  9 12 41 40
  1 28 47 53 16 43 39 42  2 26  4]",10.0,14.0,12.0
VNS,6.057599999999999,31.0847,6.0700389200088285,600.0117464065552,261030.0,"[ 1 28 53 47 25  8  5 44 45 38 30 46 23 18 31 26 58  0 33  3  2 34 52 56
 19 29 27 10 49 17  4 51 57 20 36 32 54  6 21 24 55 11  7 37 13 50 15 48
 22 42 39 43 16 35 14  9 12 41 40]",6.0,12.0,6.0
HS,22.2959,30.4719,22.5225650162472,600.0541110038757,4055904.0,"[19, 7, 3, 23, 54, 40, 15, 36, 1, 13, 26, 50, 30, 5, 57, 35, 38, 28, 9, 32, 43, 17, 2, 10, 16, 18, 55, 49, 14, 53, 31, 12, 56, 33, 52, 4, 51, 25, 29, 48, 46, 42, 6, 45, 20, 8, 11, 37, 21, 22, 58, 44, 59, 47, 24, 39, 27, 34, 41]",18.0,23.0,21.0
